HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000551	OG0000274	n0	WP_002557951.1	WP_160583796.1	WP_160583796.1	WP_160583796.1	WP_160581375.1	WP_160605591.1	WP_160581375.1	WP_002557951.1			WP_348602643.1	WP_044284809.1	WP_160590207.1	WP_011290423.1	WP_011290423.1			WP_014580018.1	WP_014580018.1	WP_044284809.1	WP_011290423.1			WP_179695856.1	WP_179221261.1	WP_135619148.1		WP_011284370.1	WP_094521521.1	WP_233688565.1	WP_160600745.1					WP_094521521.1				WP_044284809.1	WP_014580018.1	WP_243215879.1	WP_243215879.1	
N4.HOG0000552	OG0000275	n0	WP_002557952.1	WP_160581377.1	WP_160581377.1	WP_160581377.1	WP_160581377.1	WP_039387710.1	WP_160581377.1	WP_039387710.1			WP_228366117.1	WP_238374142.1	WP_228366117.1	WP_228366117.1	WP_228366117.1			WP_233417356.1	WP_044278043.1	WP_238374142.1	WP_238374142.1			WP_011290422.1	WP_240536623.1	WP_238374142.1		WP_237697223.1	WP_011290422.1	WP_011206497.1	WP_308704753.1					WP_228366117.1				WP_011206497.1	WP_044278043.1	WP_238374142.1	WP_011206497.1	
N4.HOG0000553	OG0000276	n0	WP_002557954.1	WP_160593503.1	WP_160593503.1	WP_160583798.1	WP_002557954.1	WP_002557954.1	WP_002557954.1	WP_002557954.1			WP_011290421.1	WP_011206496.1	WP_011290421.1	WP_011290421.1	WP_011290421.1			WP_011284368.1	WP_011284368.1	WP_011206496.1	WP_011290421.1			WP_011290421.1	WP_011284368.1	WP_011290421.1		WP_011284368.1	WP_011290421.1	WP_011290421.1	WP_160600741.1					WP_160606755.1				WP_011206496.1	WP_011284368.1	WP_243215878.1	WP_243234998.1	
N4.HOG0000554	OG0000277	n0	WP_002557956.1	WP_002557956.1	WP_160581382.1	WP_160581382.1	WP_160581382.1	WP_160581382.1	WP_002557956.1	WP_002557956.1			WP_011206494.1	WP_011206494.1	WP_011206494.1	WP_011206494.1	WP_011206494.1			WP_011206494.1	WP_011206494.1	WP_011206494.1	WP_011206494.1			WP_011206494.1	WP_179221259.1	WP_011206494.1		WP_011206494.1	WP_011206494.1	WP_233688563.1	WP_011206494.1					WP_011206494.1				WP_011206494.1	WP_088764581.1	WP_011206494.1	WP_011206494.1	
N4.HOG0000555	OG0000278	n0	WP_002557957.1	WP_002557957.1	WP_160583802.1	WP_160583802.1	WP_160581384.1	WP_160581384.1	WP_160581384.1	WP_002557957.1			WP_011206493.1	WP_011206493.1	WP_160588182.1	WP_160588182.1	WP_160588182.1			WP_011206493.1	WP_011206493.1	WP_011206493.1	WP_160588182.1			WP_011206493.1	WP_179221258.1	WP_135619144.1		WP_011206493.1	WP_011206493.1	WP_011206493.1	WP_160600739.1					WP_011206493.1				WP_011206493.1	WP_011206493.1	WP_011206493.1	WP_011206493.1	
N4.HOG0000556	OG0000279	n0	WP_002557959.1	WP_002557959.1	WP_002557959.1	WP_002557959.1	WP_002557959.1	WP_002557959.1	WP_160609409.1	WP_002557959.1			WP_011290418.1	WP_011206491.1	WP_011290418.1	WP_404924043.1	WP_404924330.1			WP_014580014.1	WP_014580014.1	WP_011206491.1	WP_011290418.1			WP_179695854.1	WP_014580014.1	WP_014580014.1		WP_011284364.1	WP_011290418.1	WP_233688561.1	WP_014580014.1					WP_258555459.1				WP_011206491.1	WP_014580014.1	WP_243215875.1	WP_243215875.1	
N4.HOG0000557	OG0000280	n0	WP_002557960.1	WP_002557960.1	WP_002557960.1	WP_002557960.1	WP_002557960.1	WP_002557960.1	WP_002557960.1	WP_002557960.1			WP_011206490.1	WP_011206490.1	WP_094521520.1	WP_011206490.1	WP_011206490.1			WP_014580013.1	WP_014580013.1	WP_011206490.1	WP_094521520.1			WP_011206490.1	WP_135619140.1	WP_135619140.1		WP_044284728.1	WP_094521520.1	WP_011206490.1	WP_135619140.1					WP_011206490.1				WP_011206490.1	WP_014580013.1	WP_044284728.1	WP_044284728.1	
N4.HOG0000558	OG0000281	n0	WP_002557961.1	WP_002557961.1	WP_002557961.1	WP_002557961.1	WP_002557961.1	WP_002557961.1	WP_002557961.1	WP_002557961.1			WP_011290416.1	WP_014580012.1	WP_014580012.1	WP_014580012.1	WP_014580012.1			WP_014580012.1	WP_014580012.1	WP_014580012.1	WP_014580012.1			WP_011290416.1	WP_014580012.1	WP_014580012.1		WP_081430772.1	WP_014580012.1	WP_011290416.1	WP_014580012.1					WP_081430772.1				WP_014580012.1	WP_014580012.1	WP_081430772.1	WP_081430772.1	
N4.HOG0000559	OG0000282	n0	WP_002557964.1	WP_160583806.1	WP_160593507.1	WP_160583806.1	WP_160581388.1	WP_160605597.1	WP_160609411.1	WP_002557964.1			WP_348602640.1	WP_011206486.1	WP_348571870.1	WP_404924327.1	WP_404924327.1			WP_014580010.1	WP_014580010.1	WP_011206486.1	WP_160590212.1			WP_179695880.1	WP_179221256.1	WP_240536356.1		WP_237697221.1		WP_011206486.1	WP_160600735.1					WP_160606749.1				WP_011206486.1	WP_014580010.1	WP_243215874.1	WP_243215874.1	
N4.HOG0000560	OG0000283	n0	WP_002557965.1	WP_002557965.1	WP_002557965.1	WP_002557965.1	WP_002557965.1	WP_002557965.1	WP_002557965.1	WP_002557965.1			WP_160584907.1	WP_011206485.1	WP_014580009.1	WP_160584907.1	WP_160584907.1			WP_014580009.1	WP_014580009.1	WP_011206485.1	WP_014580009.1			WP_179695881.1	WP_044272663.1	WP_044272663.1		WP_044272663.1	WP_014580009.1	WP_044272663.1	WP_160584907.1					WP_044272663.1				WP_011206485.1	WP_014580009.1	WP_243215873.1	WP_044272663.1	
N4.HOG0000561	OG0000284	n0	WP_002557966.1	WP_002557966.1	WP_002557966.1	WP_002557966.1	WP_160581390.1	WP_002557966.1	WP_160609412.1	WP_002557966.1			WP_011206484.1	WP_011206484.1	WP_011206484.1	WP_011206484.1	WP_404924501.1			WP_014580008.1	WP_014580008.1	WP_011206484.1	WP_011206484.1			WP_011206484.1	WP_179221255.1	WP_011206484.1		WP_044284727.1	WP_094521519.1	WP_011206484.1	WP_014580008.1					WP_160585585.1				WP_011206484.1	WP_014580008.1	WP_011206484.1	WP_011206484.1	
N4.HOG0000562	OG0000285	n0	WP_002557967.1	WP_160583808.1	WP_160583808.1	WP_160583808.1	WP_002557967.1	WP_002557967.1	WP_002557967.1	WP_002557967.1			WP_348602639.1	WP_011206483.1	WP_011290413.1	WP_404924325.1	WP_404924325.1			WP_014580007.1	WP_014580007.1	WP_011206483.1	WP_011290413.1			WP_179695882.1	WP_179221254.1	WP_011290413.1		WP_011206483.1	WP_094521518.1	WP_011290413.1	WP_160600733.1					WP_160606747.1				WP_011206483.1	WP_014580007.1	WP_243215870.1	WP_243215870.1	
N4.HOG0000563	OG0000286	n0	WP_002557972.1	WP_160580983.1	WP_002557972.1	WP_002557972.1	WP_160580983.1	WP_160605389.1	WP_160580983.1	WP_002557972.1			WP_044272526.1	WP_011206282.1	WP_348571727.1	WP_146379652.1	WP_146379652.1			WP_014579875.1	WP_014579875.1	WP_011206282.1	WP_044272526.1			WP_044284668.1	WP_179221154.1	WP_135618934.1		WP_044284668.1	WP_094521714.1	WP_334301383.1	WP_146379652.1					WP_160606821.1				WP_011206282.1	WP_014579875.1	WP_146379652.1	WP_146379652.1	
N4.HOG0000564	OG0000287	n0	WP_002557978.1	WP_002557978.1	WP_160593397.1	WP_002557978.1	WP_002557978.1	WP_160605383.1	WP_160609294.1	WP_002557978.1			WP_348602546.1	WP_011206297.1	WP_011206297.1	WP_011206297.1	WP_011206297.1			WP_011206297.1	WP_011206297.1	WP_011206297.1	WP_406823133.1			WP_011206297.1	WP_179221161.1	WP_135618946.1		WP_011284216.1	WP_011206297.1	WP_011206297.1	WP_011206297.1					WP_011284216.1				WP_011206297.1	WP_011206297.1	WP_243216240.1	WP_243216240.1	
N4.HOG0000565	OG0000288	n0	WP_002557980.1	WP_002557980.1	WP_002557980.1	WP_002557980.1	WP_002557980.1	WP_002557980.1	WP_002557980.1	WP_002557980.1			WP_348602548.1	WP_011206299.1	WP_348571747.1	WP_011206299.1	WP_011206299.1			WP_011284218.1	WP_011284218.1	WP_011206299.1	WP_348602548.1			WP_160585009.1	WP_179221163.1	WP_011284218.1		WP_011284218.1	WP_094521779.1	WP_233688472.1	WP_160600959.1					WP_011284218.1				WP_011206299.1	WP_011284218.1	WP_160600959.1	WP_160600959.1	
N4.HOG0000566	OG0000289	n0	WP_002557981.1	WP_160603097.1	WP_160583616.1	WP_160583616.1	WP_160580975.1	WP_160605379.1	WP_160609292.1	WP_002557981.1			WP_348602549.1	WP_011206300.1	WP_348571749.1	WP_404924251.1	WP_404924251.1			WP_014579889.1	WP_014579889.1	WP_011206300.1	WP_348602549.1			WP_179695979.1	WP_179221164.1	WP_020835793.1		WP_014579889.1	WP_020835793.1	WP_233688473.1	WP_020835793.1					WP_160606443.1				WP_011206300.1	WP_252862141.1	WP_243216242.1	WP_243216242.1	
N4.HOG0000567	OG0000290	n0	WP_002558003.1	WP_002558003.1	WP_002558003.1	WP_002558003.1	WP_002558003.1	WP_160605363.1	WP_002558003.1	WP_002558003.1			WP_011290297.1	WP_011206322.1	WP_014579908.1	WP_011290297.1	WP_011290297.1			WP_014579908.1	WP_014579908.1	WP_011206322.1	WP_011290297.1			WP_014579908.1	WP_135618967.1	WP_135618967.1		WP_011284237.1	WP_094521724.1	WP_014579908.1	WP_135618967.1					WP_011284237.1				WP_011206322.1	WP_014579908.1	WP_243216258.1	WP_243216258.1	
N4.HOG0000568	OG0000291	n0	WP_002558005.1	WP_002558005.1	WP_160593389.1	WP_002558005.1	WP_002558005.1	WP_002558005.1	WP_002558005.1	WP_002558005.1			WP_348602563.1	WP_011206320.1	WP_011206320.1	WP_011206320.1	WP_011206320.1			WP_011206320.1	WP_014579906.1	WP_011206320.1	WP_011206320.1			WP_011206320.1	WP_011206320.1	WP_011206320.1		WP_011206320.1	WP_011206320.1	WP_011206320.1	WP_011206320.1					WP_011206320.1				WP_011206320.1	WP_011206320.1	WP_011206320.1	WP_011206320.1	
N4.HOG0000569	OG0000292	n0	WP_002558006.1	WP_002558006.1	WP_160583633.1	WP_160583633.1	WP_160580955.1	WP_002558006.1	WP_002558006.1	WP_002558006.1			WP_044284681.1	WP_011206319.1	WP_044284681.1	WP_404924261.1	WP_404924261.1			WP_014579905.1	WP_014579905.1	WP_011206319.1	WP_044284681.1			WP_044272553.1	WP_179221172.1	WP_011206319.1		WP_044284681.1	WP_044284681.1	WP_044272553.1	WP_011206319.1					WP_044284681.1				WP_011206319.1	WP_014579905.1	WP_243216256.1	WP_243216256.1	
N4.HOG0000570	OG0000293	n0	WP_002558007.1	WP_160603077.1	WP_160583631.1	WP_160583631.1	WP_002558007.1	WP_002558007.1	WP_160609286.1	WP_002558007.1			WP_348602562.1	WP_011206318.1	WP_348571776.1	WP_404924260.1	WP_404924260.1			WP_014579904.1	WP_014579904.1	WP_011206318.1	WP_348571776.1			WP_160590129.1	WP_179221171.1	WP_135618964.1		WP_044284680.1	WP_094521723.1	WP_233688482.1	WP_094521723.1					WP_160606429.1				WP_129640583.1	WP_014579904.1	WP_243216254.1	WP_243216254.1	
N4.HOG0000571	OG0000294	n0	WP_002558009.1	WP_160603079.1	WP_160583629.1	WP_160583629.1	WP_160580957.1	WP_160605367.1	WP_160609287.1	WP_002558009.1			WP_348602561.1	WP_011206316.1	WP_348571770.1	WP_404924259.1	WP_404924259.1			WP_014579902.1	WP_014579902.1	WP_011206316.1	WP_406823142.1			WP_146379669.1	WP_179221170.1	WP_135618960.1		WP_044284678.1	WP_094521780.1	WP_233688481.1	WP_160600980.1					WP_160587813.1				WP_011206316.1	WP_014579902.1	WP_243216251.1	WP_243216251.1	
N4.HOG0000572	OG0000295	n0	WP_002558010.1	WP_160580958.1	WP_160580958.1	WP_160580958.1	WP_160580958.1	WP_160580958.1	WP_160580958.1	WP_002558010.1			WP_160590135.1	WP_011206315.1	WP_011206315.1	WP_404924258.1	WP_404924258.1			WP_014579901.1	WP_014579901.1	WP_011206315.1	WP_011206315.1			WP_011206315.1	WP_011206315.1	WP_011206315.1		WP_011206315.1	WP_094521722.1	WP_011206315.1	WP_011206315.1					WP_011206315.1				WP_011206315.1	WP_014579901.1	WP_243216250.1	WP_243216250.1	
N4.HOG0000573	OG0000296	n0	WP_002558018.1	WP_160603089.1	WP_160593391.1	WP_160580964.1	WP_160580964.1	WP_160580964.1	WP_160580964.1	WP_002558018.1			WP_348602554.1	WP_011206307.1	WP_348571761.1	WP_404924255.1	WP_404924255.1			WP_014579894.1	WP_014579894.1	WP_011206307.1	WP_041361673.1			WP_041361673.1	WP_011206307.1	WP_041361673.1		WP_014579894.1	WP_044272552.1	WP_233688476.1	WP_160600968.1					WP_160606437.1				WP_011206307.1	WP_014579894.1	WP_233688476.1	WP_233688476.1	
N4.HOG0000574	OG0000297	n0	WP_002558019.1	WP_160603091.1	WP_160593393.1	WP_160580966.1	WP_160580966.1	WP_160580966.1	WP_160580966.1	WP_002558019.1			WP_011206306.1	WP_011206306.1	WP_348571759.1	WP_146379664.1	WP_146379664.1			WP_014579893.1	WP_014579893.1	WP_011206306.1	WP_406823135.1			WP_146379664.1	WP_020835798.1	WP_020835798.1		WP_011284225.1	WP_011284225.1	WP_011206306.1	WP_011284225.1					WP_011284225.1				WP_011206306.1	WP_014579893.1	WP_011206306.1	WP_011206306.1	
N4.HOG0000575	OG0000298	n0	WP_039387485.1	WP_160603027.1	WP_160593350.1	WP_160583737.1	WP_160581061.1	WP_160605278.1	WP_160605278.1	WP_039387485.1			WP_348602683.1	WP_011205874.1	WP_160606533.1	WP_160606533.1	WP_160606533.1			WP_014579538.1	WP_014579538.1	WP_011205874.1	WP_160606533.1			WP_179695935.1	WP_179220989.1	WP_135618474.1		WP_011283851.1	WP_094521544.1	WP_233688606.1	WP_160600655.1					WP_160606533.1				WP_011205874.1	WP_014579538.1	WP_243215936.1	WP_243215936.1	
N4.HOG0000576	OG0000299	n0	WP_039387487.1	WP_039387487.1	WP_039387487.1	WP_039387487.1	WP_039387487.1	WP_039387487.1	WP_039387487.1	WP_039387487.1			WP_011205878.1	WP_011205878.1	WP_135618482.1	WP_094521545.1	WP_094521545.1			WP_011205878.1	WP_011205878.1	WP_011205878.1	WP_406823213.1			WP_160606529.1	WP_011205878.1	WP_135618482.1		WP_044284568.1	WP_094521545.1	WP_011205878.1	WP_011205878.1					WP_160606529.1				WP_011205878.1	WP_011205878.1	WP_011205878.1	WP_011205878.1	
N4.HOG0000577	OG0000300	n0	WP_039387496.1	WP_039387496.1	WP_039387496.1	WP_039387496.1	WP_039387496.1	WP_039387496.1	WP_039387496.1	WP_039387496.1			WP_041361533.1	WP_041361533.1	WP_041361533.1	WP_041361533.1	WP_041361533.1			WP_014579572.1	WP_014579572.1	WP_041361533.1	WP_041361533.1			WP_041361533.1	WP_014579572.1	WP_014579572.1		WP_041361533.1	WP_011205915.1	WP_041361533.1	WP_014579572.1					WP_041361533.1				WP_041361533.1	WP_014579572.1	WP_014579572.1	WP_014579572.1	
N4.HOG0000578	OG0000301	n0	WP_039387501.1	WP_039387501.1	WP_039387501.1	WP_039387501.1	WP_039387501.1	WP_039387501.1	WP_039387501.1	WP_039387501.1			WP_011283891.1	WP_011205924.1	WP_011283891.1	WP_135618529.1	WP_135618529.1			WP_011283891.1	WP_011283891.1	WP_011205924.1	WP_011283891.1			WP_011283891.1	WP_011283891.1	WP_135618529.1		WP_011283891.1	WP_011283891.1	WP_011283891.1	WP_011283891.1					WP_011283891.1				WP_011205924.1	WP_011283891.1	WP_011283891.1	WP_011283891.1	
N4.HOG0000579	OG0000302	n0	WP_039387504.1	WP_039387504.1	WP_039387504.1	WP_039387504.1	WP_039387504.1	WP_039387504.1	WP_039387504.1	WP_039387504.1			WP_011205925.1	WP_011205925.1	WP_011205925.1	WP_011205925.1	WP_011205925.1			WP_014579576.1	WP_014579576.1	WP_011205925.1	WP_011205925.1			WP_011205925.1	WP_014579576.1	WP_011205925.1		WP_014579576.1	WP_014579576.1	WP_014579576.1	WP_014579576.1					WP_014579576.1				WP_011205925.1	WP_014579576.1	WP_014579576.1	WP_014579576.1	
N4.HOG0000580	OG0000303	n0	WP_039387509.1	WP_039387509.1	WP_160580856.1	WP_160580856.1	WP_160580856.1	WP_160580856.1	WP_039387509.1	WP_039387509.1			WP_348602709.1	WP_011206118.1	WP_011206118.1	WP_146379484.1	WP_146379484.1			WP_014579593.1	WP_014579593.1	WP_011206118.1	WP_146379484.1			WP_146379484.1	WP_146379484.1	WP_011206118.1		WP_011206118.1	WP_011206118.1	WP_146379484.1	WP_011206118.1					WP_146379484.1				WP_011206118.1	WP_014579593.1	WP_011206118.1	WP_011206118.1	
N4.HOG0000581	OG0000304	n0	WP_039387510.1	WP_039387510.1	WP_160580864.1	WP_160580864.1	WP_160580864.1	WP_160580864.1	WP_160609254.1	WP_039387510.1			WP_011283978.1	WP_011283978.1	WP_220190741.1	WP_220190741.1	WP_220190741.1			WP_044277963.1	WP_044277963.1	WP_011283978.1	WP_011283978.1			WP_011283978.1	WP_011283978.1	WP_011283978.1		WP_011283978.1	WP_094521601.1	WP_011283978.1	WP_011283978.1					WP_011283978.1				WP_011283978.1	WP_044277963.1	WP_011283978.1	WP_011283978.1	
N4.HOG0000582	OG0000305	n0	WP_039387514.1	WP_160580890.1	WP_160580890.1	WP_160580890.1	WP_258555751.1	WP_160605330.1	WP_160580890.1	WP_039387514.1			WP_348602589.1	WP_011206386.1	WP_348571807.1	WP_404924282.1	WP_404924282.1			WP_014579943.1	WP_014579943.1	WP_011206386.1	WP_404924282.1			WP_179695921.1	WP_179221193.1	WP_135619020.1		WP_014579943.1	WP_094521738.1	WP_233688505.1	WP_160600785.1					WP_014579943.1				WP_011206386.1	WP_014579943.1	WP_044272575.1	WP_044272575.1	
N4.HOG0000583	OG0000306	n0	WP_039387523.1	WP_160583660.1	WP_160583660.1	WP_160583660.1	WP_160580911.1	WP_160583660.1	WP_160609272.1	WP_039387523.1			WP_044272563.1	WP_011206354.1	WP_348571801.1	WP_146379686.1	WP_146379686.1			WP_014579934.1	WP_014579934.1	WP_011206354.1	WP_406823160.1			WP_179696084.1	WP_179221188.1	WP_135618998.1		WP_044284691.1	WP_094521734.1	WP_233688499.1	WP_160600769.1					WP_160606583.1				WP_011206354.1	WP_014579934.1	WP_243216282.1	WP_243216282.1	
N4.HOG0000584	OG0000307	n0	WP_039387525.1	WP_160603060.1	WP_160593378.1	WP_160583655.1	WP_160580924.1	WP_160580924.1	WP_160603060.1	WP_039387525.1			WP_348602578.1	WP_011206346.1	WP_348571795.1	WP_404924275.1	WP_404924275.1			WP_014579928.1	WP_014579928.1	WP_011206346.1	WP_348602578.1			WP_179696079.1	WP_160608072.1	WP_135618990.1		WP_044284687.1	WP_011206346.1	WP_044272560.1	WP_160600759.1					WP_011206346.1				WP_011206346.1	WP_014579928.1	WP_044284687.1	WP_044284687.1	
N4.HOG0000585	OG0000308	n0	WP_039387535.1	WP_160603075.1	WP_160583637.1	WP_160583637.1	WP_160580950.1	WP_160605361.1	WP_160609284.1	WP_039387535.1			WP_020835811.1	WP_011206326.1	WP_044284683.1	WP_020835811.1	WP_404911934.1			WP_014579911.1	WP_014579911.1	WP_011206326.1	WP_020835811.1			WP_020835811.1	WP_179221175.1	WP_020835811.1		WP_044284683.1	WP_157696721.1	WP_233688487.1	WP_160601043.1					WP_020835811.1				WP_011206326.1	WP_014579911.1	WP_243216263.1	WP_243216263.1	
N4.HOG0000586	OG0000309	n0	WP_039387539.1	WP_160603081.1	WP_160580960.1	WP_160580960.1	WP_160580960.1	WP_039387539.1	WP_039387539.1	WP_039387539.1			WP_348602559.1	WP_011206313.1	WP_146379668.1	WP_011206313.1	WP_011206313.1			WP_011206313.1	WP_011206313.1	WP_011206313.1	WP_406823140.1			WP_179695987.1	WP_011206313.1	WP_135618958.1		WP_011206313.1	WP_011206313.1	WP_160600978.1	WP_160600978.1					WP_011206313.1				WP_011206313.1	WP_011206313.1	WP_243216248.1	WP_243216248.1	
N4.HOG0000587	OG0000310	n0	WP_039387544.1	WP_160603099.1	WP_160593395.1	WP_160583614.1	WP_160580977.1	WP_160605381.1	WP_160609293.1	WP_039387544.1			WP_348602547.1	WP_011206298.1	WP_011206298.1	WP_011206298.1	WP_011206298.1			WP_011206298.1	WP_011206298.1	WP_011206298.1	WP_406823134.1			WP_179695978.1	WP_179221162.1	WP_135618948.1		WP_011206298.1	WP_094521718.1	WP_233688471.1	WP_160600957.1					WP_160606445.1				WP_011206298.1	WP_011206298.1	WP_160606445.1	WP_160606445.1	
N4.HOG0000588	OG0000311	n0	WP_039387548.1	WP_160603109.1	WP_039387548.1	WP_039387548.1	WP_039387548.1	WP_039387548.1	WP_039387548.1	WP_039387548.1			WP_014579885.1	WP_011206293.1	WP_011206293.1	WP_011206293.1	WP_011206293.1			WP_014579885.1	WP_014579885.1	WP_011206293.1	WP_014579885.1			WP_011206293.1	WP_011206293.1	WP_011206293.1		WP_011206293.1	WP_011206293.1	WP_011206293.1	WP_160600729.1					WP_160606809.1				WP_011206293.1	WP_014579885.1	WP_011206293.1	WP_011206293.1	
N4.HOG0000589	OG0000312	n0	WP_039387550.1	WP_160603114.1	WP_160580991.1	WP_160580991.1	WP_160580991.1	WP_160605402.1	WP_160609301.1	WP_039387550.1			WP_348602540.1	WP_011206290.1	WP_348571741.1	WP_041361671.1	WP_041361671.1			WP_014579882.1	WP_014579882.1	WP_011206290.1	WP_406823129.1			WP_011206290.1	WP_179221159.1	WP_014579882.1		WP_044284673.1	WP_094521778.1	WP_233688467.1	WP_160600725.1					WP_041361671.1				WP_011206290.1	WP_014579882.1	WP_041361671.1	WP_041361671.1	
N4.HOG0000590	OG0000313	n0	WP_039387554.1	WP_039387554.1	WP_039387554.1	WP_039387554.1	WP_039387554.1	WP_039387554.1	WP_039387554.1	WP_039387554.1			WP_011206141.1	WP_011206141.1	WP_011206141.1	WP_011206141.1	WP_011206141.1			WP_014579776.1	WP_014579776.1	WP_011206141.1	WP_011206141.1			WP_011206141.1	WP_179221093.1	WP_011206141.1		WP_011206141.1	WP_011206141.1	WP_011206141.1	WP_011206141.1					WP_011206141.1				WP_011206141.1	WP_014579776.1	WP_011206141.1	WP_011206141.1	
N4.HOG0000591	OG0000314	n0	WP_039387562.1	WP_039387562.1	WP_160593518.1	WP_160584054.1	WP_039387562.1	WP_160605424.1	WP_160609427.1	WP_039387562.1			WP_348602849.1	WP_011206203.1	WP_348572130.1	WP_404924483.1	WP_404924483.1			WP_014579810.1	WP_014579810.1	WP_011206203.1	WP_406823290.1			WP_179696097.1	WP_179221119.1	WP_135618838.1		WP_011284125.1	WP_094521675.1	WP_233688758.1	WP_160600908.1					WP_160606479.1				WP_011206203.1	WP_014579810.1	WP_094521675.1	WP_094521675.1	
N4.HOG0000592	OG0000315	n0	WP_039387569.1	WP_160581431.1	WP_160581431.1	WP_160581431.1	WP_160581431.1	WP_160581431.1	WP_160581431.1	WP_039387569.1			WP_011290197.1	WP_011206209.1	WP_011290197.1	WP_011290197.1	WP_011290197.1			WP_014579816.1	WP_014579816.1	WP_011206209.1	WP_011290197.1			WP_011290197.1	WP_179221124.1	WP_135618850.1		WP_011284130.1	WP_011206209.1	WP_233688407.1	WP_011290197.1					WP_160606593.1				WP_011206209.1	WP_014579816.1	WP_243216153.1	WP_243216153.1	
N4.HOG0000593	OG0000316	n0	WP_039387574.1	WP_160581432.1	WP_160581432.1	WP_160581432.1	WP_160581432.1	WP_160605432.1	WP_160609424.1	WP_039387574.1			WP_348571614.1	WP_011206211.1	WP_348571614.1	WP_404924204.1	WP_404924204.1			WP_014579818.1	WP_014579818.1	WP_011206211.1	WP_179696008.1			WP_179696008.1	WP_179221125.1	WP_014579818.1		WP_014579818.1	WP_094521679.1	WP_014579818.1	WP_160587912.1					WP_160606597.1				WP_011206211.1	WP_014579818.1	WP_014579818.1	WP_014579818.1	
N4.HOG0000594	OG0000317	n0	WP_039387578.1	WP_160603246.1	WP_160581441.1	WP_160581441.1	WP_160581441.1	WP_160605615.1	WP_039387578.1	WP_039387578.1			WP_160585126.1	WP_011206230.1	WP_146379589.1	WP_135618864.1	WP_135618864.1			WP_016340221.1	WP_011290211.1	WP_011206230.1	WP_146379589.1			WP_146379589.1	WP_179221134.1	WP_135618864.1		WP_011284149.1	WP_094521685.1	WP_233688419.1	WP_160601140.1					WP_146379589.1				WP_011206230.1	WP_011290211.1	WP_011290211.1	WP_011290211.1	
N4.HOG0000595	OG0000318	n0	WP_039387594.1	WP_160603264.1	WP_160593540.1	WP_160584033.1	WP_160581470.1	WP_160605629.1	WP_160609440.1	WP_039387594.1			WP_348602854.1	WP_011206212.1	WP_348571617.1	WP_404924205.1	WP_404924205.1			WP_233417345.1	WP_228365380.1	WP_011206212.1	WP_406823292.1			WP_220200501.1	WP_240536661.1	WP_240536307.1		WP_237697247.1	WP_094521775.1	WP_233688408.1	WP_220200854.1					WP_220200697.1				WP_011206212.1	WP_228365380.1	WP_243216157.1	WP_243216157.1	
N4.HOG0000596	OG0000319	n0	WP_039387606.1	WP_039387606.1	WP_236681771.1	WP_039387606.1	WP_308704654.1	WP_039387606.1	WP_039387606.1	WP_236681771.1			WP_135618880.1	WP_011206241.1	WP_135618880.1	WP_135618880.1	WP_135618880.1			WP_014579833.1	WP_014579833.1	WP_011206241.1	WP_406823096.1			WP_135618880.1	WP_135618880.1	WP_135618880.1		WP_044284655.1	WP_094521690.1	WP_233688431.1	WP_146379629.1					WP_044272490.1				WP_232039531.1	WP_014579833.1	WP_146379629.1	WP_146379629.1	
N4.HOG0000597	OG0000320	n0	WP_039387609.1	WP_160603194.1	WP_160583953.1	WP_160583953.1	WP_160581169.1	WP_160605516.1	WP_160609355.1	WP_039387609.1			WP_348602530.1	WP_088172540.1	WP_348571706.1	WP_404924234.1	WP_404924234.1			WP_016340226.1	WP_014579866.1	WP_011206270.1	WP_406823116.1			WP_179696028.1	WP_179221145.1	WP_135618919.1		WP_011284189.1	WP_094521702.1	WP_233688446.1	WP_160601193.1					WP_160606735.1				WP_088172540.1	WP_252862186.1	WP_243216204.1	WP_243216204.1	
