HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N38.HOG0000545	OG0000522	n0	WP_002557909.1						WP_002557909.1	WP_002557909.1																																				
N38.HOG0000546	OG0000523	n0	WP_002557969.1						WP_160609413.1	WP_002557969.1																																				
N38.HOG0000547	OG0000524	n0	WP_039387533.1						WP_220189983.1	WP_039387533.1																																				
N38.HOG0000548	OG0000525	n0	WP_040538380.1																																											
N38.HOG0000549	OG0000528	n0	WP_002557445.1						WP_160609442.1	WP_002557445.1																																				
N38.HOG0000550	OG0000529	n0	WP_002557515.1						WP_160583937.1	WP_002557515.1																																				
N38.HOG0000551	OG0000530	n0	WP_002557529.1						WP_002557529.1	WP_002557529.1																																				
N38.HOG0000552	OG0000531	n0	WP_002557551.1						WP_002557551.1	WP_002557551.1																																				
N38.HOG0000553	OG0000532	n0	WP_002557598.1						WP_258556750.1	WP_002557598.1																																				
N38.HOG0000554	OG0000533	n0	WP_002557841.1						WP_002557841.1	WP_002557841.1																																				
N38.HOG0000555	OG0000534	n0	WP_002557926.1						WP_002557926.1	WP_002557926.1																																				
N38.HOG0000556	OG0000535	n0	WP_002557470.1						WP_160609386.1	WP_002557470.1																																				
N38.HOG0000557	OG0000536	n0	WP_002557493.1						WP_160609395.1	WP_002557493.1																																				
N38.HOG0000558	OG0000537	n0	WP_002557776.1						WP_002557776.1	WP_002557776.1																																				
N38.HOG0000559	OG0000538	n0	WP_002557847.1						WP_160609319.1	WP_002557847.1																																				
N38.HOG0000560	OG0000539	n0	WP_002557892.1						WP_002557892.1	WP_002557892.1																																				
N38.HOG0000561	OG0000540	n0	WP_002558004.1							WP_002558004.1																																				
N38.HOG0000562	OG0000541	n0	WP_002557646.1						WP_160609280.1	WP_002557646.1																																				
N38.HOG0000563	OG0000542	n0	WP_002557920.1						WP_160581026.1	WP_002557920.1																																				
N38.HOG0000564	OG0000547	n0	WP_002557606.1						WP_160580878.1	WP_002557606.1																																				
N38.HOG0000565	OG0000548	n0	WP_002557674.1						WP_160609421.1	WP_002557674.1																																				
N38.HOG0000566	OG0000549	n0	WP_002557744.1						WP_160609416.1	WP_002557744.1																																				
N38.HOG0000567	OG0000550	n0	WP_002557950.1						WP_160609406.1	WP_002557950.1																																				
N38.HOG0000568	OG0000551	n0	WP_231237875.1						WP_258556764.1	WP_231237875.1																																				
N38.HOG0000569	OG0000555	n0	WP_002557605.1						WP_258556752.1	WP_002557605.1																																				
N38.HOG0000570	OG0000589	n0	WP_002557988.1						WP_002557988.1	WP_002557988.1																																				
N38.HOG0000571	OG0000595	n6	WP_002557700.1							WP_002557700.1																																				
N38.HOG0000572	OG0000596	n5	WP_002557880.1						WP_160609391.1	WP_002557880.1																																				
N38.HOG0000573	OG0000597	n7	WP_051054290.1							WP_051054290.1																																				
N38.HOG0000574	OG0000598	n0	WP_002557879.1						WP_160609390.1	WP_002557879.1																																				
N38.HOG0000575	OG0000599	n0	WP_039387482.1						WP_160581075.1	WP_039387482.1																																				
N38.HOG0000576	OG0000602	n0	WP_002557449.1						WP_160609430.1	WP_002557449.1																																				
N38.HOG0000577	OG0000627	n0	WP_040538372.1						WP_160603128.1	WP_040538372.1																																				
N38.HOG0000578	OG0000634	n0	WP_002557508.1						WP_160609359.1	WP_002557508.1																																				
N38.HOG0000579	OG0000635	n0	WP_002557651.1						WP_160609282.1	WP_002557651.1																																				
N38.HOG0000580	OG0000636	n0	WP_002557702.1						WP_258556765.1	WP_002557702.1																																				
N38.HOG0000581	OG0000637	n0	WP_002557764.1						WP_002557764.1	WP_002557764.1																																				
N38.HOG0000582	OG0000638	n0	WP_002557938.1						WP_002557938.1	WP_002557938.1																																				
N38.HOG0000583	OG0000639	n0	WP_051054307.1						WP_160583879.1	WP_155897263.1																																				
N38.HOG0000584	OG0000640	n0	WP_255454454.1						WP_255454454.1	WP_255454454.1																																				
N38.HOG0000585	OG0000641	n0	WP_255454503.1, WP_269076341.1						WP_220190013.1	WP_255454503.1, WP_269076341.1																																				
N38.HOG0000586	OG0000643	n0	WP_002557854.1						WP_002557854.1	WP_002557854.1																																				
N38.HOG0000587	OG0000646	n0							WP_160609444.1																																					
N38.HOG0000588	OG0000647	n0							WP_160609262.1																																					
N38.HOG0000589	OG0000655	n0	WP_002557748.1						WP_160609373.1	WP_002557748.1																																				
N38.HOG0000590	OG0000679	-	WP_231237878.1							WP_231237878.1																																				
N38.HOG0000591	OG0000680	-	WP_231237884.1							WP_231237884.1																																				
