HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N5.HOG0000418	OG0000262	n0									WP_041361531.1	WP_041361531.1						WP_041361531.1	WP_041361531.1					WP_041361531.1	WP_041361531.1																					
N5.HOG0000419	OG0000263	n0									WP_011283885.1	WP_011283885.1						WP_160606511.1	WP_160606511.1					WP_011283885.1	WP_011283885.1																					
N5.HOG0000420	OG0000264	n0									WP_011283887.1	WP_011283887.1						WP_011283887.1	WP_011283887.1					WP_011283887.1	WP_011283887.1																					
N5.HOG0000421	OG0000265	n0									WP_044284579.1	WP_044284579.1						WP_404924077.1	WP_404924077.1					WP_020835529.1	WP_044272298.1																					
N5.HOG0000422	OG0000266	n0									WP_011205923.1	WP_011205923.1						WP_011205923.1	WP_011205923.1					WP_041361536.1	WP_011205923.1																					
N5.HOG0000423	OG0000267	n0									WP_020835532.1	WP_020835532.1						WP_044284773.1	WP_044284773.1					WP_020835532.1	WP_020835532.1																					
N5.HOG0000424	OG0000268	n0									WP_179695950.1	WP_011289993.1						WP_404924078.1	WP_404924078.1					WP_011289993.1	WP_011289993.1																					
N5.HOG0000425	OG0000269	n0									WP_011206134.1	WP_011206134.1						WP_011206134.1	WP_011206134.1					WP_011206134.1	WP_011206134.1																					
N5.HOG0000426	OG0000270	n0									WP_404912080.1	WP_404912080.1						WP_404924047.1	WP_404924047.1					WP_020835916.1	WP_044272669.1																					
N5.HOG0000427	OG0000271	n0									WP_404912076.1	WP_404913687.1						WP_404924046.1	WP_404924046.1					WP_020835915.1	WP_020835915.1																					
N5.HOG0000428	OG0000272	n0									WP_404912074.1	WP_404912074.1						WP_404912074.1	WP_404912074.1					WP_011284373.1	WP_011284373.1																					
N5.HOG0000429	OG0000273	n0									WP_011206502.1	WP_011206502.1						WP_011206502.1	WP_011206502.1					WP_011206502.1	WP_011206502.1																					
N5.HOG0000430	OG0000274	n0									WP_011290423.1	WP_011290423.1						WP_404924044.1	WP_404924044.1					WP_011290423.1	WP_011290423.1																					
N5.HOG0000431	OG0000275	n0									WP_404912071.1	WP_404912071.1						WP_011290422.1	WP_228366117.1					WP_020835912.1	WP_228366117.1																					
N5.HOG0000432	OG0000276	n0									WP_011290421.1	WP_011290421.1						WP_160600741.1	WP_160600741.1					WP_011290421.1	WP_011290421.1																					
N5.HOG0000433	OG0000277	n0									WP_011206494.1	WP_011206494.1						WP_011206494.1	WP_011206494.1					WP_011206494.1	WP_011206494.1																					
N5.HOG0000434	OG0000278	n0									WP_011206493.1	WP_011206493.1						WP_011206493.1	WP_011206493.1					WP_011206493.1	WP_011206493.1																					
N5.HOG0000435	OG0000279	n0									WP_011290418.1	WP_011290418.1						WP_404924043.1	WP_011290418.1					WP_011290418.1	WP_011290418.1																					
N5.HOG0000436	OG0000280	n0									WP_404912067.1	WP_404912067.1						WP_011206490.1	WP_011206490.1					WP_011206490.1	WP_011206490.1																					
N5.HOG0000437	OG0000281	n0									WP_011290416.1	WP_011290416.1						WP_011290416.1	WP_011290416.1					WP_011290416.1	WP_011290416.1																					
N5.HOG0000438	OG0000282	n0									WP_404912062.1, WP_404912064.1	WP_160590212.1						WP_404924041.1	WP_404924041.1					WP_020835909.1	WP_044272665.1																					
N5.HOG0000439	OG0000283	n0									WP_044272663.1	WP_044272663.1						WP_044272663.1	WP_044272663.1					WP_011206485.1	WP_044272663.1																					
N5.HOG0000440	OG0000284	n0									WP_160585585.1	WP_160585585.1						WP_011206484.1	WP_011206484.1					WP_011206484.1	WP_011206484.1																					
N5.HOG0000441	OG0000285	n0									WP_404912060.1	WP_404912060.1						WP_404924039.1	WP_404924039.1					WP_020835908.1	WP_011290413.1																					
N5.HOG0000442	OG0000286	n0									WP_160615969.1	WP_160615969.1						WP_404923971.1	WP_404923971.1					WP_020835780.1	WP_044272526.1																					
N5.HOG0000443	OG0000287	n0									WP_404911902.1	WP_404911902.1						WP_146379659.1	WP_146379659.1					WP_020835791.1	WP_011290278.1																					
N5.HOG0000444	OG0000288	n0									WP_404911904.1	WP_404911904.1						WP_348571747.1	WP_348571747.1					WP_041361791.1	WP_011206299.1																					
N5.HOG0000445	OG0000289	n0									WP_404911906.1	WP_020835793.1						WP_404923975.1	WP_404923975.1					WP_020835793.1	WP_020835793.1																					
N5.HOG0000446	OG0000290	n0									WP_011290297.1	WP_011290297.1						WP_404923983.1	WP_404923983.1					WP_020835808.1	WP_011290297.1																					
N5.HOG0000447	OG0000291	n0									WP_011206320.1	WP_011206320.1						WP_011206320.1	WP_011206320.1					WP_011206320.1	WP_011206320.1																					
N5.HOG0000448	OG0000292	n0									WP_044272553.1	WP_044272553.1						WP_160585667.1	WP_160585667.1					WP_020835806.1	WP_044272553.1																					
N5.HOG0000449	OG0000293	n0									WP_135618964.1	WP_404913649.1						WP_020835805.1	WP_020835805.1					WP_020835805.1	WP_020835805.1																					
N5.HOG0000450	OG0000294	n0									WP_404911922.1	WP_404911922.1						WP_404923981.1	WP_404923981.1					WP_041361676.1	WP_041361676.1																					
N5.HOG0000451	OG0000295	n0									WP_011206315.1	WP_011206315.1						WP_011206315.1	WP_404924637.1					WP_011206315.1	WP_011206315.1																					
N5.HOG0000452	OG0000296	n0									WP_041361673.1	WP_041361673.1						WP_044272552.1	WP_044272552.1					WP_041361673.1	WP_044272552.1																					
N5.HOG0000453	OG0000297	n0									WP_146379664.1	WP_146379664.1						WP_160608046.1	WP_160608046.1					WP_020835798.1	WP_011290285.1																					
N5.HOG0000454	OG0000298	n0									WP_404912146.1	WP_404912146.1						WP_135618474.1	WP_135618474.1					WP_011289956.1	WP_011289956.1																					
N5.HOG0000455	OG0000299	n0									WP_160606529.1	WP_160606529.1						WP_011205878.1	WP_011205878.1					WP_011205878.1	WP_011205878.1																					
N5.HOG0000456	OG0000300	n0									WP_041361533.1	WP_041361533.1						WP_041361533.1	WP_041361533.1					WP_041361533.1	WP_041361533.1																					
N5.HOG0000457	OG0000301	n0									WP_011289991.1	WP_011289991.1						WP_011283891.1	WP_011283891.1					WP_011283891.1	WP_011289991.1																					
N5.HOG0000458	OG0000302	n0									WP_014579576.1	WP_014579576.1						WP_011205925.1	WP_011205925.1					WP_011205925.1	WP_014579576.1																					
N5.HOG0000459	OG0000303	n0									WP_404912180.1	WP_404912180.1						WP_011206118.1	WP_011206118.1					WP_011206118.1	WP_011206118.1																					
N5.HOG0000460	OG0000304	n0									WP_220190741.1	WP_220190741.1						WP_220190741.1	WP_220190741.1					WP_220190741.1	WP_011290068.1																					
N5.HOG0000461	OG0000305	n0									WP_020835841.1	WP_020835841.1						WP_404924005.1	WP_404924005.1					WP_020835841.1	WP_044272575.1																					
N5.HOG0000462	OG0000306	n0									WP_044272563.1	WP_044272563.1						WP_404924000.1	WP_404924000.1					WP_020835832.1	WP_044272563.1																					
N5.HOG0000463	OG0000307	n0									WP_160585265.1	WP_160585265.1						WP_020835826.1	WP_020835826.1					WP_020835826.1	WP_044272560.1																					
N5.HOG0000464	OG0000308	n0									WP_404911934.1	WP_404911934.1						WP_404911934.1	WP_404924591.1					WP_020835811.1	WP_044272554.1																					
N5.HOG0000465	OG0000309	n0									WP_146379668.1	WP_146379668.1						WP_404923979.1	WP_404923979.1					WP_011206313.1	WP_011290290.1																					
N5.HOG0000466	OG0000310	n0									WP_011206298.1	WP_011206298.1						WP_011206298.1	WP_011206298.1					WP_011206298.1	WP_044272546.1																					
N5.HOG0000467	OG0000311	n0									WP_011206293.1	WP_011206293.1						WP_160606809.1	WP_160606809.1					WP_011206293.1	WP_011206293.1																					
N5.HOG0000468	OG0000312	n0									WP_041361671.1	WP_041361671.1						WP_041361671.1	WP_041361671.1					WP_041361671.1	WP_041361671.1																					
N5.HOG0000469	OG0000313	n0									WP_011206141.1	WP_011206141.1						WP_011206141.1	WP_011206141.1					WP_011206141.1	WP_011206141.1																					
N5.HOG0000470	OG0000314	n0									WP_404911788.1	WP_404911788.1						WP_020835716.1	WP_020835716.1					WP_020835716.1	WP_011290192.1																					
N5.HOG0000471	OG0000315	n0									WP_014579816.1	WP_014579816.1						WP_011290197.1	WP_011290197.1					WP_011290197.1	WP_011290197.1																					
N5.HOG0000472	OG0000316	n0									WP_404911774.1	WP_404911774.1						WP_404911774.1	WP_404911774.1					WP_014579818.1	WP_014579818.1																					
N5.HOG0000473	OG0000317	n0									WP_404912423.1	WP_404912423.1						WP_146379589.1	WP_146379589.1					WP_020835734.1	WP_011290211.1																					
N5.HOG0000474	OG0000318	n0									WP_404911772.1	WP_404911772.1						WP_404924185.1	WP_404924185.1					WP_020835722.1	WP_228366137.1																					
N5.HOG0000475	OG0000319	n0									WP_404911833.1	WP_404913631.1						WP_044272490.1	WP_044272490.1					WP_020835750.1	WP_044272490.1																					
N5.HOG0000476	OG0000320	n0									WP_404911862.1	WP_404911862.1						WP_404923961.1	WP_404923961.1					WP_020835767.1	WP_011290251.1																					
N5.HOG0000477	OG0000321	n0									WP_011205969.1	WP_011205969.1						WP_404924126.1	WP_404924126.1					WP_011205969.1	WP_011205969.1																					
N5.HOG0000478	OG0000322	n0									WP_020835642.1	WP_020835642.1						WP_020835642.1	WP_020835642.1					WP_020835642.1	WP_011205960.1																					
N5.HOG0000479	OG0000323	n0									WP_011290127.1	WP_011290127.1						WP_404924138.1	WP_404924138.1					WP_041361746.1	WP_011290127.1																					
N5.HOG0000480	OG0000324	n0									WP_011290222.1	WP_011290222.1						WP_094521693.1	WP_094521693.1					WP_011290222.1	WP_011290222.1																					
N5.HOG0000481	OG0000325	n0									WP_011206094.1	WP_011206094.1						WP_011206094.1	WP_011206094.1					WP_011206094.1	WP_011206094.1																					
N5.HOG0000482	OG0000326	n0									WP_404912219.1	WP_404913712.1						WP_404924096.1	WP_404924617.1					WP_041361576.1	WP_044272340.1																					
N5.HOG0000483	OG0000327	n0									WP_146379506.1	WP_146379506.1						WP_404924095.1	WP_404924095.1					WP_011206076.1	WP_011206076.1																					
N5.HOG0000484	OG0000328	n0									WP_041361583.1	WP_041361583.1						WP_041361583.1	WP_041361583.1					WP_041361583.1	WP_041361583.1																					
N5.HOG0000485	OG0000329	n0									WP_011206056.1	WP_011206056.1						WP_011206056.1	WP_011206056.1					WP_011206056.1	WP_225973017.1																					
N5.HOG0000486	OG0000330	n0									WP_011206016.1	WP_011206016.1						WP_011206016.1	WP_011206016.1					WP_011206016.1	WP_011206016.1																					
N5.HOG0000487	OG0000331	n0									WP_146379704.1	WP_146379704.1						WP_041361688.1	WP_041361688.1					WP_041361688.1	WP_011206405.1																					
N5.HOG0000488	OG0000332	n0									WP_011290372.1	WP_011290372.1						WP_011290372.1	WP_011290372.1					WP_011290372.1	WP_011290372.1																					
N5.HOG0000489	OG0000333	n0									WP_011206433.1	WP_011206433.1						WP_011206433.1	WP_011206433.1					WP_011206433.1	WP_011206433.1																					
N5.HOG0000490	OG0000334	n0									WP_020835889.1	WP_020835889.1						WP_044272637.1	WP_044272637.1					WP_020835889.1	WP_044272637.1																					
N5.HOG0000491	OG0000335	n0									WP_160606864.1	WP_160606864.1						WP_404924029.1	WP_404924029.1					WP_041361699.1	WP_044272639.1																					
N5.HOG0000492	OG0000336	n0									WP_011206488.1	WP_011206488.1						WP_011206488.1	WP_011206488.1					WP_011206488.1	WP_011206488.1																					
N5.HOG0000493	OG0000337	n0									WP_011284387.1	WP_011284387.1						WP_011284387.1	WP_011284387.1					WP_011290441.1	WP_011290441.1																					
N5.HOG0000494	OG0000338	n0									WP_404912111.1	WP_404912111.1						WP_014580051.1	WP_014580051.1					WP_011284394.1	WP_011284394.1																					
N5.HOG0000495	OG0000339	n0									WP_404911854.1	WP_404911854.1						WP_404923957.1	WP_404923957.1					WP_020835763.1	WP_011290246.1																					
N5.HOG0000496	OG0000340	n0									WP_011205973.1	WP_011205973.1						WP_011205973.1	WP_011205973.1					WP_011205973.1	WP_011205973.1																					
N5.HOG0000497	OG0000341	n0									WP_011290226.1	WP_011290226.1						WP_011290226.1	WP_011290226.1					WP_011290226.1	WP_011290226.1																					
N5.HOG0000498	OG0000342	n0									WP_011290029.1	WP_011290029.1						WP_011290029.1	WP_011290029.1					WP_011290029.1	WP_011290029.1																					
N5.HOG0000499	OG0000343	n0									WP_011206435.1	WP_011206435.1						WP_011206435.1	WP_011206435.1					WP_011206435.1	WP_011206435.1																					
N5.HOG0000500	OG0000344	n0									WP_052269168.1	WP_052269168.1						WP_160606838.1	WP_160606838.1					WP_041361546.1	WP_052269168.1																					
N5.HOG0000501	OG0000345	n0									WP_014579611.1	WP_014579611.1						WP_014579611.1	WP_014579611.1					WP_051129925.1	WP_014579611.1																					
N5.HOG0000502	OG0000346	n0									WP_232039558.1	WP_232039558.1						WP_232039558.1	WP_041361706.1					WP_232039558.1	WP_232039558.1																					
N5.HOG0000503	OG0000347	n0									WP_011205955.1	WP_011205955.1						WP_011205955.1	WP_011205955.1					WP_011205955.1	WP_011290117.1																					
N5.HOG0000504	OG0000348	n0									WP_014579636.1	WP_014579636.1						WP_014579636.1	WP_014579636.1					WP_020835582.1	WP_225973015.1																					
N5.HOG0000505	OG0000349	n0									WP_094521522.1	WP_094521522.1						WP_404924045.1	WP_404924045.1					WP_236607960.1	WP_011290425.1																					
N5.HOG0000506	OG0000350	n0									WP_404911952.1	WP_404911952.1						WP_404923995.1	WP_160608078.1					WP_041361796.1	WP_228366105.1																					
N5.HOG0000507	OG0000351	n0									WP_404912171.1	WP_404912171.1						WP_404924081.1	WP_404924614.1					WP_011289997.1	WP_011289997.1																					
N5.HOG0000508	OG0000352	n0									WP_404911795.1	WP_404911795.1						WP_404924181.1	WP_404924181.1					WP_020835711.1	WP_011290189.1																					
N5.HOG0000509	OG0000353	n0									WP_404912328.1	WP_404912328.1						WP_404924130.1	WP_404924130.1					WP_020835641.1	WP_044272395.1																					
N5.HOG0000510	OG0000354	n0									WP_404912194.1	WP_404912194.1						WP_404924102.1	WP_404924102.1					WP_220200712.1	WP_228366124.1																					
N5.HOG0000511	OG0000355	n0									WP_011206194.1	WP_011206194.1						WP_404924179.1	WP_404924179.1					WP_020835708.1	WP_020835708.1																					
N5.HOG0000512	OG0000356	n0									WP_404911776.1	WP_404913621.1						WP_404924184.1	WP_404924184.1					WP_236607946.1	WP_228366136.1																					
N5.HOG0000513	OG0000357	n0									WP_404912003.1	WP_228366113.1						WP_404924018.1	WP_404924600.1					WP_011206427.1	WP_228366113.1																					
N5.HOG0000514	OG0000358	n0									WP_404912004.1	WP_404913660.1						WP_404924019.1	WP_404924019.1					WP_020835867.1	WP_011290370.1																					
N5.HOG0000515	OG0000359	n0									WP_404912214.1	WP_404913710.1						WP_404924097.1	WP_404924097.1					WP_051129934.1	WP_228366125.1																					
N5.HOG0000516	OG0000360	n0									WP_404912153.1	WP_404912153.1						WP_225973008.1	WP_225973008.1					WP_225973008.1	WP_225973008.1																					
N5.HOG0000517	OG0000361	n0									WP_011289979.1	WP_011289979.1						WP_011289979.1	WP_011289979.1					WP_011289979.1	WP_011289979.1																					
N5.HOG0000518	OG0000362	n0									WP_160600961.1	WP_160600961.1						WP_094521719.1	WP_404924587.1					WP_020835794.1	WP_011290282.1																					
N5.HOG0000519	OG0000363	n0									WP_232039606.1	WP_404913764.1						WP_233417364.1	WP_233417364.1					WP_269076336.1	WP_269076322.1																					
N5.HOG0000520	OG0000364	n3																							WP_044272453.1																					
N5.HOG0000521	OG0000364	n17																WP_404924178.1	WP_404924178.1																											
N5.HOG0000522	OG0000364	n24																						WP_236607972.1																						
N5.HOG0000523	OG0000364	n25									WP_404911802.1	WP_404913625.1																																		
N5.HOG0000524	OG0000364	n26																						WP_020835705.1																						
N5.HOG0000525	OG0000365	n0									WP_404912433.1	WP_404912433.1						WP_404924188.1	WP_404924188.1					WP_020835726.1	WP_011290204.1																					
N5.HOG0000526	OG0000366	n0									WP_404912430.1	WP_404912430.1						WP_011206224.1	WP_011206224.1					WP_011206224.1	WP_011206224.1																					
N5.HOG0000527	OG0000367	n0									WP_225973040.1	WP_225973040.1						WP_225973040.1	WP_404924572.1					WP_020835730.1	WP_044272474.1																					
N5.HOG0000528	OG0000368	n0									WP_404912121.1	WP_404912121.1						WP_011289935.1	WP_011289935.1					WP_011289935.1	WP_011289935.1																					
N5.HOG0000529	OG0000369	n0									WP_011205844.1	WP_011205844.1						WP_011205844.1	WP_011205844.1					WP_011289930.1	WP_011289930.1																					
N5.HOG0000530	OG0000370	n0									WP_044272260.1	WP_044272260.1						WP_044272260.1	WP_044272260.1					WP_041361514.1	WP_044272260.1																					
N5.HOG0000531	OG0000371	n0									WP_044272256.1	WP_044272256.1						WP_044272256.1	WP_044272256.1					WP_020835481.1	WP_044272256.1																					
N5.HOG0000532	OG0000372	n0									WP_404912115.1	WP_404912115.1						WP_160584860.1	WP_160584860.1					WP_011289927.1	WP_011289927.1																					
N5.HOG0000533	OG0000373	n0									WP_404912107.1	WP_404912107.1						WP_404924057.1	WP_404924057.1					WP_020835935.1	WP_044272680.1																					
N5.HOG0000534	OG0000374	n0									WP_404912104.1	WP_404912104.1						WP_404924055.1	WP_404924055.1					WP_020835933.1	WP_011290445.1																					
N5.HOG0000535	OG0000375	n0									WP_404911831.1	WP_404911831.1						WP_011284163.1	WP_011284163.1					WP_011284163.1	WP_011284163.1																					
N5.HOG0000536	OG0000376	n0									WP_404911868.1	WP_404911868.1						WP_404923964.1	WP_404923964.1					WP_020835770.1	WP_011290254.1																					
N5.HOG0000537	OG0000377	n0									WP_404911864.1	WP_404913636.1						WP_404923962.1	WP_404923962.1					WP_041361661.1	WP_011206271.1																					
N5.HOG0000538	OG0000378	n0									WP_011205977.1	WP_011205977.1						WP_020835632.1	WP_020835632.1					WP_020835632.1	WP_011290102.1																					
N5.HOG0000539	OG0000379	n0									WP_011205962.1	WP_011205962.1						WP_011205962.1	WP_011205962.1					WP_011205962.1	WP_011205962.1																					
N5.HOG0000540	OG0000380	n0									WP_160588252.1	WP_160588252.1						WP_404924131.1	WP_404924131.1					WP_020835644.1	WP_044272699.1																					
N5.HOG0000541	OG0000381	n0									WP_404912336.1	WP_404913736.1						WP_404924134.1	WP_404924134.1					WP_020835647.1	WP_044272402.1																					
N5.HOG0000542	OG0000382	n0									WP_404912342.1	WP_404912342.1						WP_404924137.1	WP_404924137.1					WP_020835652.1	WP_011290126.1																					
N5.HOG0000543	OG0000383	n0									WP_014579735.1	WP_014579735.1						WP_014579735.1	WP_014579735.1					WP_014579735.1	WP_014579735.1																					
N5.HOG0000544	OG0000384	n0									WP_041361727.1	WP_041361727.1						WP_041361727.1	WP_041361727.1					WP_041361727.1	WP_041361727.1																					
N5.HOG0000545	OG0000385	n0									WP_044272311.1	WP_044272311.1						WP_044272311.1	WP_044272311.1						WP_044272311.1																					
N5.HOG0000546	OG0000386	n0									WP_011290004.1	WP_011290004.1						WP_011206121.1	WP_011206121.1					WP_011290004.1	WP_011290004.1																					
N5.HOG0000547	OG0000387	n0									WP_404912182.1	WP_404913705.1						WP_404924084.1	WP_404924084.1					WP_020835543.1	WP_011290006.1																					
N5.HOG0000548	OG0000388	n0									WP_179221014.1	WP_179221014.1						WP_179221014.1	WP_179221014.1					WP_020835544.1	WP_044272317.1																					
N5.HOG0000549	OG0000389	n0									WP_404912192.1	WP_404912192.1						WP_011290013.1	WP_011290013.1					WP_020835565.1	WP_011290013.1																					
N5.HOG0000550	OG0000390	n0									WP_011290340.1	WP_011290340.1						WP_011290340.1	WP_011290340.1					WP_011284284.1	WP_011290340.1																					
N5.HOG0000551	OG0000391	n0									WP_020835843.1	WP_020835843.1						WP_020835843.1	WP_020835843.1					WP_020835843.1	WP_044272578.1																					
N5.HOG0000552	OG0000392	n0									WP_160607852.1	WP_160607852.1						WP_404924004.1	WP_404924004.1					WP_020835840.1	WP_011290335.1																					
N5.HOG0000553	OG0000393	n0									WP_404911961.1	WP_404911961.1						WP_404924001.1	WP_404924001.1					WP_020835833.1	WP_044272566.1																					
N5.HOG0000554	OG0000394	n0									WP_011290313.1	WP_011290313.1						WP_011290313.1	WP_011290313.1					WP_011290313.1	WP_011290313.1																					
N5.HOG0000555	OG0000395	n0									WP_404911946.1	WP_404911946.1						WP_404923992.1	WP_404923992.1					WP_020835821.1	WP_011290312.1																					
N5.HOG0000556	OG0000396	n0									WP_020835781.1	WP_020835781.1						WP_020835781.1	WP_020835781.1					WP_020835781.1	WP_020835781.1																					
N5.HOG0000557	OG0000397	n0									WP_011206196.1	WP_011206196.1						WP_011206196.1	WP_011206196.1					WP_011206196.1	WP_011206196.1																					
N5.HOG0000558	OG0000398	n0									WP_020835709.1	WP_020835709.1						WP_404924180.1	WP_404924180.1					WP_020835709.1	WP_011290187.1																					
N5.HOG0000559	OG0000399	n0									WP_404911782.1	WP_404911782.1						WP_404924183.1	WP_404924183.1					WP_011290195.1	WP_011290195.1																					
N5.HOG0000560	OG0000400	n0									WP_044272610.1	WP_044272610.1						WP_243216310.1	WP_243216310.1					WP_020835861.1	WP_044272610.1																					
N5.HOG0000561	OG0000401	n0									WP_135619070.1	WP_135619070.1						WP_404924021.1	WP_404924021.1					WP_020835871.1	WP_011290373.1																					
N5.HOG0000562	OG0000402	n0									WP_020835872.1	WP_020835872.1						WP_020835872.1	WP_020835872.1					WP_020835872.1	WP_044272614.1																					
N5.HOG0000563	OG0000403	n0									WP_020835873.1	WP_404913666.1						WP_404924022.1	WP_404924022.1					WP_020835873.1	WP_187145658.1																					
N5.HOG0000564	OG0000404	n0									WP_404912014.1	WP_404912014.1							WP_160607775.1					WP_020835879.1	WP_044272624.1																					
N5.HOG0000565	OG0000405	n0									WP_404912460.1	WP_404913670.1						WP_404924026.1	WP_404924026.1					WP_081642900.1	WP_011290381.1																					
N5.HOG0000566	OG0000406	n0									WP_404912025.1	WP_404912025.1						WP_404924030.1	WP_404924030.1					WP_020835892.1	WP_014579989.1																					
N5.HOG0000567	OG0000407	n0									WP_404912027.1	WP_404912027.1						WP_011290391.1	WP_011290391.1					WP_011290391.1	WP_011290391.1																					
N5.HOG0000568	OG0000408	n0									WP_011206457.1	WP_011206457.1						WP_011206457.1	WP_011206457.1					WP_011206457.1	WP_011206457.1																					
N5.HOG0000569	OG0000409	n0									WP_011206458.1	WP_011206458.1						WP_011206458.1	WP_011206458.1					WP_011206458.1	WP_011206458.1																					
N5.HOG0000570	OG0000410	n0									WP_011206469.1	WP_011206469.1						WP_011206469.1	WP_011206469.1					WP_011206469.1	WP_011290402.1																					
N5.HOG0000571	OG0000411	n0									WP_146379742.1	WP_146379742.1						WP_404924035.1	WP_404924035.1					WP_011290400.1	WP_011290400.1																					
N5.HOG0000572	OG0000412	n0										WP_146379741.1						WP_146379741.1	WP_146379741.1					WP_011290399.1	WP_011290399.1																					
N5.HOG0000573	OG0000413	n0									WP_146379568.1	WP_146379568.1						WP_146379568.1	WP_146379568.1					WP_020835655.1	WP_011290129.1																					
N5.HOG0000574	OG0000414	n0									WP_011290131.1	WP_011290131.1						WP_404924139.1	WP_404924139.1					WP_011290131.1	WP_011290131.1																					
N5.HOG0000575	OG0000415	n0									WP_404912351.1	WP_404912351.1						WP_020835657.1	WP_020835657.1					WP_020835657.1	WP_020835657.1																					
N5.HOG0000576	OG0000416	n0									WP_011284056.1	WP_011284056.1						WP_011284056.1	WP_011284056.1					WP_011284056.1	WP_011284056.1																					
N5.HOG0000577	OG0000417	n0									WP_404911842.1	WP_404911842.1						WP_160585790.1	WP_404924579.1					WP_011290225.1	WP_011290225.1																					
N5.HOG0000578	OG0000418	n0									WP_160588285.1	WP_160588285.1						WP_404923952.1	WP_404924578.1					WP_020835756.1	WP_020835756.1																					
N5.HOG0000579	OG0000419	n0									WP_020835572.1	WP_020835572.1						WP_404924100.1	WP_404924100.1					WP_020835572.1	WP_020835572.1																					
N5.HOG0000580	OG0000420	n0									WP_020835574.1	WP_020835574.1						WP_146379500.1	WP_146379500.1					WP_020835574.1	WP_020835574.1																					
N5.HOG0000581	OG0000421	n0									WP_011206080.1	WP_011206080.1						WP_011290034.1	WP_011290034.1					WP_011206080.1	WP_011290034.1																					
N5.HOG0000582	OG0000422	n0									WP_146379504.1	WP_146379504.1						WP_146379504.1	WP_146379504.1					WP_020835580.1	WP_020835580.1																					
N5.HOG0000583	OG0000423	n0									WP_404912224.1	WP_404912224.1						WP_404924094.1	WP_404924094.1					WP_020835585.1	WP_020835585.1																					
N5.HOG0000584	OG0000424	n0									WP_011290043.1	WP_011290043.1						WP_011290043.1	WP_011290043.1					WP_011290043.1	WP_011290043.1																					
N5.HOG0000585	OG0000425	n0									WP_044277967.1	WP_044277967.1						WP_404924093.1	WP_404924093.1					WP_041361580.1	WP_011206065.1																					
N5.HOG0000586	OG0000426	n0									WP_011206064.1	WP_011206064.1						WP_404924092.1	WP_404924092.1					WP_011206064.1	WP_011290045.1																					
N5.HOG0000587	OG0000427	n0									WP_135618593.1	WP_135618593.1						WP_135618593.1	WP_135618593.1					WP_011290048.1	WP_011290048.1																					
N5.HOG0000588	OG0000428	n0									WP_011206054.1	WP_011206054.1						WP_011206054.1	WP_011206054.1					WP_011206054.1	WP_011206054.1																					
N5.HOG0000589	OG0000429	n0									WP_404912257.1	WP_404912257.1						WP_011206036.1	WP_011206036.1					WP_011206036.1	WP_011290062.1																					
N5.HOG0000590	OG0000430	n0									WP_404912265.1	WP_404912265.1						WP_050195474.1	WP_050195474.1					WP_020835599.1	WP_011290066.1																					
N5.HOG0000591	OG0000431	n0									WP_011290067.1	WP_011290067.1						WP_146379524.1	WP_146379524.1					WP_020835600.1	WP_011290067.1																					
N5.HOG0000592	OG0000432	n0									WP_404912272.1	WP_404912272.1						WP_404924108.1	WP_404924108.1					WP_020835605.1	WP_044272360.1																					
N5.HOG0000593	OG0000433	n0									WP_011206014.1	WP_011206014.1						WP_011206014.1	WP_011206014.1					WP_011290074.1	WP_011290074.1																					
N5.HOG0000594	OG0000434	n0									WP_020835607.1							WP_020835607.1	WP_020835607.1					WP_020835607.1	WP_020835607.1																					
N5.HOG0000595	OG0000435	n0									WP_404912278.1	WP_404912278.1						WP_404924110.1	WP_404924110.1					WP_020835610.1	WP_011290077.1																					
N5.HOG0000596	OG0000436	n0									WP_011206005.1							WP_011206005.1	WP_011206005.1					WP_020835614.1	WP_011206005.1																					
N5.HOG0000597	OG0000437	n0									WP_404912284.1	WP_404912284.1						WP_404924114.1	WP_404924114.1					WP_020835616.1	WP_044272373.1																					
N5.HOG0000598	OG0000438	n0									WP_404912286.1	WP_404912286.1						WP_404924115.1	WP_404924115.1					WP_020835617.1	WP_044272375.1																					
N5.HOG0000599	OG0000439	n0									WP_404912288.1	WP_404912288.1						WP_044272377.1	WP_044272377.1					WP_020835619.1	WP_044272377.1																					
