NC_007332.1	765986	766420	+	ID=cds-WP_011290368.1	Parent=gene-MHP7448_RS03120	
NC_007332.1	766420	767247	+	ID=cds-WP_011290369.1	Parent=gene-MHP7448_RS03125	
NC_007332.1	767360	767974	-	ID=cds-WP_228366113.1	Parent=gene-MHP7448_RS03130	
NC_007332.1	768058	769191	-	ID=cds-WP_011290370.1	Parent=gene-MHP7448_RS03135	
NC_007332.1	769213	770097	-	ID=cds-WP_011206429.1	Parent=gene-MHP7448_RS03140	
NC_007332.1	770100	773045	-	ID=cds-WP_044272613.1	Parent=gene-MHP7448_RS03145	
NC_007332.1	773095	773424	-	ID=cds-WP_011290372.1	Parent=gene-MHP7448_RS03150	
NC_007332.1	773436	775235	-	ID=cds-WP_011290373.1	Parent=gene-MHP7448_RS03155	
NC_007332.1	775202	775492	-	ID=cds-WP_011206433.1	Parent=gene-MHP7448_RS03160	
NC_007332.1	775502	777346	-	ID=cds-WP_044272614.1	Parent=gene-MHP7448_RS03165	
NC_007332.1	777339	777566	-	ID=cds-WP_011206435.1	Parent=gene-MHP7448_RS03170	
NC_007332.1	777873	779873	+	ID=cds-WP_187145658.1	Parent=gene-MHP7448_RS03175	
NC_007332.1	779974	781137	-	ID=cds-WP_044272617.1	Parent=gene-MHP7448_RS03180	
NC_007332.1	781610	783349	-	ID=cds-WP_011290377.1	Parent=gene-MHP7448_RS03190	
NC_007332.1	783353	784336	-	ID=cds-WP_020835877.1	Parent=gene-MHP7448_RS03195	
NC_007332.1	784403	784759	+	ID=cds-WP_044272620.1	Parent=gene-MHP7448_RS03200	
NC_007332.1	784796	787996	+	ID=cds-WP_044272624.1	Parent=gene-MHP7448_RS03205	
NC_007332.1	787983	788729	+	ID=cds-WP_014579979.1	Parent=gene-MHP7448_RS03210	
NC_007332.1	788713	789015	+	ID=cds-WP_011206445.1	Parent=gene-MHP7448_RS03215	
NC_007332.1	789023	790540	+	ID=cds-WP_011290381.1	Parent=gene-MHP7448_RS03220	
NC_007332.1	790703	792094	+	ID=cds-WP_011290382.1	Parent=gene-MHP7448_RS03225	
NC_007332.1	792066	793856	+	ID=cds-WP_020835883.1	Parent=gene-MHP7448_RS03230	
NC_007332.1	794077	795861	+	ID=cds-WP_044272630.1	Parent=gene-MHP7448_RS03235	
NC_007332.1	796062	797552	+	ID=cds-WP_044272631.1	Parent=gene-MHP7448_RS03240	
NC_007332.1	797524	799311	+	ID=cds-WP_020835887.1	Parent=gene-MHP7448_RS03245	
NC_007332.1	799683	800546	+	ID=cds-WP_044272634.1	Parent=gene-MHP7448_RS03255	
NC_007332.1	800536	801339	+	ID=cds-WP_044272637.1	Parent=gene-MHP7448_RS03260	
NC_007332.1	801390	801947	+	ID=cds-WP_011290389.1	Parent=gene-MHP7448_RS03265	
NC_007332.1	802201	803556	+	ID=cds-WP_044272639.1	Parent=gene-MHP7448_RS03270	
NC_007332.1	803718	805232	+	ID=cds-WP_014579989.1	Parent=gene-MHP7448_RS03275	
NC_007332.1	805235	806947	+	ID=cds-WP_011290391.1	Parent=gene-MHP7448_RS03280	
NC_007332.1	806947	807858	+	ID=cds-WP_011206457.1	Parent=gene-MHP7448_RS03285	
NC_007332.1	807917	808471	+	ID=cds-WP_011206458.1	Parent=gene-MHP7448_RS03290	
NC_007332.1	808710	808979	+	ID=cds-WP_011206459.1	Parent=gene-MHP7448_RS03300	
NC_007332.1	809202	809798	+	ID=cds-WP_044272640.1	Parent=gene-MHP7448_RS03305	
NC_007332.1	810129	812585	-	ID=cds-WP_044272642.1	Parent=gene-MHP7448_RS03310	
NC_007332.1	812609	814696	-	ID=cds-WP_044272644.1	Parent=gene-MHP7448_RS03315	
NC_007332.1	814967	815644	-	ID=cds-WP_044272647.1	Parent=gene-MHP7448_RS03320	
NC_007332.1	815634	816653	-	ID=cds-WP_228366114.1	Parent=gene-MHP7448_RS03325	
NC_007332.1	816946	817365	-	ID=cds-WP_011290398.1	Parent=gene-MHP7448_RS03330	
NC_007332.1	817372	821610	-	ID=cds-WP_011290399.1	Parent=gene-MHP7448_RS03335	
NC_007332.1	821667	825329	-	ID=cds-WP_011290400.1	Parent=gene-MHP7448_RS03340	
NC_007332.1	825536	825901	-	ID=cds-WP_011290401.1	Parent=gene-MHP7448_RS03345	
NC_007332.1	825913	826410	-	ID=cds-WP_011290402.1	Parent=gene-MHP7448_RS03350	
NC_007332.1	826840	829338	+	ID=cds-WP_044272652.1	Parent=gene-MHP7448_RS03355	
NC_007332.1	829352	831820	+	ID=cds-WP_044272653.1	Parent=gene-MHP7448_RS03360	
NC_007332.1	831858	833507	-	ID=cds-WP_011290405.1	Parent=gene-MHP7448_RS03365	
NC_007332.1	834162	835772	+	ID=cds-WP_044272656.1	Parent=gene-MHP7448_RS03370	
NC_007332.1	835783	837396	+	ID=cds-WP_020835902.1	Parent=gene-MHP7448_RS03375	
NC_007332.1	837665	837964	+	ID=cds-MHP7448_RS03845	Parent=gene-MHP7448_RS03845	
NC_007332.1	838137	840494	-	ID=cds-WP_228366115.1	Parent=gene-MHP7448_RS03380	
NC_007332.1	840834	842444	+	ID=cds-WP_044272658.1	Parent=gene-MHP7448_RS03385	
NC_007332.1	842453	844072	+	ID=cds-WP_011290410.1	Parent=gene-MHP7448_RS03390	
NC_007332.1	844160	845911	-	ID=cds-WP_020835906.1	Parent=gene-MHP7448_RS03395	
NC_007332.1	846030	848174	-	ID=cds-WP_044272660.1	Parent=gene-MHP7448_RS03400	
NC_007332.1	848527	849264	+	ID=cds-WP_011290413.1	Parent=gene-MHP7448_RS03405	
NC_007332.1	849264	850013	+	ID=cds-WP_011206484.1	Parent=gene-MHP7448_RS03410	
NC_007332.1	850003	850590	+	ID=cds-WP_044272663.1	Parent=gene-MHP7448_RS03415	
NC_007332.1	850597	853434	+	ID=cds-WP_044272665.1	Parent=gene-MHP7448_RS03420	
NC_007332.1	853418	854386	-	ID=cds-WP_011206487.1	Parent=gene-MHP7448_RS03425	
NC_007332.1	855013	856671	-	ID=cds-WP_011284103.1-4	Parent=gene-MHP7448_RS03435	
NC_007332.1	856879	857451	-	ID=cds-WP_011206488.1	Parent=gene-MHP7448_RS03440	
NC_007332.1	857471	857617	-	ID=cds-WP_232039558.1	Parent=gene-MHP7448_RS04140	
NC_007332.1	857708	857848	-	ID=cds-WP_011290416.1	Parent=gene-MHP7448_RS03795	
NC_007332.1	857899	858444	-	ID=cds-WP_011206490.1	Parent=gene-MHP7448_RS03450	
NC_007332.1	858465	859166	-	ID=cds-WP_011290418.1	Parent=gene-MHP7448_RS03455	
NC_007332.1	859200	860414	-	ID=cds-WP_041361708.1	Parent=gene-MHP7448_RS03460	
NC_007332.1	860401	861084	-	ID=cds-WP_011206493.1	Parent=gene-MHP7448_RS03465	
NC_007332.1	861068	862300	-	ID=cds-WP_011206494.1	Parent=gene-MHP7448_RS03470	
NC_007332.1	862300	863691	-	ID=cds-WP_011290420.1	Parent=gene-MHP7448_RS03475	
NC_007332.1	863684	864121	-	ID=cds-WP_011290421.1	Parent=gene-MHP7448_RS03480	
NC_007332.1	864102	866042	-	ID=cds-WP_228366117.1	Parent=gene-MHP7448_RS03485	
NC_007332.1	866103	868475	-	ID=cds-WP_011290423.1	Parent=gene-MHP7448_RS03490	
NC_007332.1	868677	870662	+	ID=cds-WP_187145660.1	Parent=gene-MHP7448_RS03495	
NC_007332.1	870684	871547	+	ID=cds-WP_011290425.1	Parent=gene-MHP7448_RS03500	
NC_007332.1	871735	872133	-	ID=cds-WP_011206502.1	Parent=gene-MHP7448_RS03510	
NC_007332.1	872137	872571	-	ID=cds-WP_011284373.1	Parent=gene-MHP7448_RS03515	
NC_007332.1	872713	873492	-	ID=cds-WP_020835915.1	Parent=gene-MHP7448_RS03520	
NC_007332.1	873473	874720	-	ID=cds-WP_044272669.1	Parent=gene-MHP7448_RS03525	
NC_007332.1	874816	875808	+	ID=cds-WP_044272671.1	Parent=gene-MHP7448_RS03530	
NC_007332.1	875831	876439	+	ID=cds-WP_011290429.1	Parent=gene-MHP7448_RS03535	
NC_007332.1	876573	878456	+	ID=cds-WP_011290430.1	Parent=gene-MHP7448_RS03540	
NC_007332.1	878655	881594	+	ID=cds-WP_011290431.1	Parent=gene-MHP7448_RS03545	
NC_007332.1	881716	881868	+	ID=cds-WP_011206510.1	Parent=gene-MHP7448_RS03550	
NC_007332.1	881870	882907	+	ID=cds-WP_011290432.1	Parent=gene-MHP7448_RS03555	
NC_007332.1	882961	884646	+	ID=cds-WP_044272673.1	Parent=gene-MHP7448_RS03560	
NC_007332.1	884710	886272	+	ID=cds-WP_081420855.1	Parent=gene-MHP7448_RS03565	
NC_007332.1	886722	890363	-	ID=cds-WP_044272675.1	Parent=gene-MHP7448_RS03570	
NC_007332.1	890392	894372	-	ID=cds-WP_011290436.1	Parent=gene-MHP7448_RS03575	
NC_007332.1	894932	896536	+	ID=cds-WP_011290437.1	Parent=gene-MHP7448_RS03580	
NC_007332.1	896524	898137	+	ID=cds-WP_011290438.1	Parent=gene-MHP7448_RS03585	
NC_007332.1	903908	904522	+	ID=cds-WP_011290440.1	Parent=gene-MHP7448_RS03600	
NC_007332.1	904563	905045	+	ID=cds-WP_011290441.1	Parent=gene-MHP7448_RS03605	
NC_007332.1	905045	906607	+	ID=cds-WP_044272678.1	Parent=gene-MHP7448_RS03610	
NC_007332.1	906688	907653	+	ID=cds-WP_011290443.1	Parent=gene-MHP7448_RS03615	
NC_007332.1	907666	909579	+	ID=cds-WP_011290444.1	Parent=gene-MHP7448_RS03620	
NC_007332.1	909590	912058	+	ID=cds-WP_011290445.1	Parent=gene-MHP7448_RS03625	
NC_007332.1	912160	913818	-	ID=cds-WP_011290446.1	Parent=gene-MHP7448_RS03630	
NC_007332.1	914007	915086	-	ID=cds-WP_228366118.1	Parent=gene-MHP7448_RS03635	
NC_007332.1	915064	917667	-	ID=cds-WP_044272680.1	Parent=gene-MHP7448_RS03640	
NC_007332.1	917761	919590	-	ID=cds-WP_011290449.1	Parent=gene-MHP7448_RS03645	
NC_007332.1	919580	919918	-	ID=cds-WP_011284394.1	Parent=gene-MHP7448_RS03650	
NC_007332.1	919936	920079	-	ID=cds-WP_011206529.1	Parent=gene-MHP7448_RS03655	
