Gene clusters,Quantity of genomes of gene cluster has hits,Quantity of genes in gene cluster,Quantity maxima of paralogs,SCG,Functional homogeneity index,Geometric homogeneity index,Combined homogeneity index,Distribution layer,Copy-number class,Conservation pattern,Diversity type
GC_00000433,35,35,1,1,0.99509203698211,0.967169309507598,0.98093200482818,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000434,35,35,1,1,0.996261439845863,0.97614669894654,0.986101503706705,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000435,35,35,1,1,0.984643857543017,0.96969846762234,0.977114016841882,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000436,35,35,1,1,0.99089374067384,1.0,0.995426044524567,Core,Single copies-gene,Heterogeneous,Functional
GC_00000437,35,35,1,1,0.994379401568292,0.985551517904466,0.989945779370459,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000438,35,35,1,1,0.988111050871962,1.0,0.994019977343407,Core,Single copies-gene,Heterogeneous,Functional
GC_00000439,35,35,1,1,0.996322112660093,1.0,0.998157668385987,Core,Single copies-gene,Heterogeneous,Functional
GC_00000440,35,35,1,1,0.989635042422766,1.0,0.994790523208411,Core,Single copies-gene,Heterogeneous,Functional
GC_00000441,35,35,1,1,0.986006940089469,1.0,0.992954173710037,Core,Single copies-gene,Heterogeneous,Functional
GC_00000442,35,35,1,1,0.987330347327007,0.984732340829904,0.986029632764256,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000443,35,35,1,1,0.995580313573393,0.99774266365688,0.996660315760076,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000444,35,35,1,1,0.99271459140449,1.0,0.99634397789481,Core,Single copies-gene,Heterogeneous,Functional
GC_00000445,34,35,2,0,0.98612171227887,0.889681354387238,0.935422397117866,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000446,35,35,1,1,0.988463693169575,1.0,0.994198381961887,Core,Single copies-gene,Heterogeneous,Functional
GC_00000447,35,35,1,1,0.99595858243795,1.0,0.997975199687203,Core,Single copies-gene,Heterogeneous,Functional
GC_00000448,35,35,1,1,0.985658768011709,1.0,0.992777594912417,Core,Single copies-gene,Heterogeneous,Functional
GC_00000449,35,35,1,1,0.986304186119532,0.97519183575619,0.98071653385883,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000450,35,35,1,1,0.994878119672891,0.999740830911802,0.99730354785428,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000451,33,35,2,0,0.970232240749636,0.87827983755954,0.921968998525628,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000452,35,35,1,1,0.981435006435006,0.95952110764871,0.970354350236606,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000453,35,35,1,1,0.989119254259081,1.0,0.994529867569467,Core,Single copies-gene,Heterogeneous,Functional
GC_00000454,35,35,1,1,0.996759016106443,1.0,0.998376877796762,Core,Single copies-gene,Heterogeneous,Functional
GC_00000455,35,35,1,1,0.984678575935933,0.996601825742005,0.990604324068115,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000456,35,35,1,1,0.981862707089504,0.985428563606648,0.98364240366274,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000457,35,35,1,1,0.982097186700767,1.0,0.990967741935484,Core,Single copies-gene,Heterogeneous,Functional
GC_00000458,35,35,1,1,0.98432530634993,1.0,0.992100743965765,Core,Single copies-gene,Heterogeneous,Functional
GC_00000459,33,35,2,0,0.994549931098832,0.910991263429349,0.950938558428418,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000460,35,35,1,1,0.987164659727419,0.997606282417957,0.992358005060843,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000461,35,35,1,1,0.992483578370052,1.0,0.996227611754724,Core,Single copies-gene,Heterogeneous,Functional
GC_00000462,35,35,1,1,0.99046147325044,0.981707806396303,0.986065212818756,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000463,35,35,1,1,0.989646665581154,0.996567652628437,0.993095100974595,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000464,35,35,1,1,0.989339845339845,0.999373611981089,0.994331416699953,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000465,35,35,1,1,0.990738447823288,0.729536605108777,0.840307441003487,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000466,35,35,1,1,0.98865657266581,0.992173573381629,0.990411950773672,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000467,35,35,1,1,0.98921101774043,1.0,0.994576250501656,Core,Single copies-gene,Heterogeneous,Functional
GC_00000468,35,35,1,1,0.990458405584456,0.994750332295116,0.992599729469251,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000469,35,35,1,1,0.985328896659335,1.0,0.992610240366041,Core,Single copies-gene,Heterogeneous,Functional
GC_00000470,35,35,1,1,0.987992320880925,0.990771340564697,0.989379879264293,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000471,35,35,1,1,0.975271064705561,0.972689500630243,0.973978572039568,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000472,35,35,1,1,0.990261934487922,0.996845490187084,0.9935428062322,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000473,35,35,1,1,0.989486295993324,1.0,0.994715367465536,Core,Single copies-gene,Heterogeneous,Functional
GC_00000474,35,35,1,1,0.985855345821349,0.991561227890591,0.98870005462746,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000475,35,35,1,1,0.990391499920749,0.981187416954343,0.985767974351231,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000476,32,35,2,0,0.988997660920038,0.932733983032359,0.960042189431194,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000477,35,35,1,1,0.991539806771595,0.968674281363039,0.979973683059615,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000478,35,35,1,1,0.984155463406168,0.912593050962942,0.947024268286212,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000479,35,35,1,1,0.985905372605192,0.994900653692127,0.99038258836179,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000480,34,35,2,0,0.988711718935165,0.955747805851183,0.971950348100421,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000481,35,35,1,1,0.994038588671478,1.0,0.997010383167914,Core,Single copies-gene,Heterogeneous,Functional
GC_00000482,35,35,1,1,0.98830471669936,1.0,0.994117962301043,Core,Single copies-gene,Heterogeneous,Functional
GC_00000483,35,35,1,1,0.990759490788185,1.0,0.995358299556238,Core,Single copies-gene,Heterogeneous,Functional
GC_00000484,35,35,1,1,0.987374754970214,1.0,0.993647275131069,Core,Single copies-gene,Heterogeneous,Functional
GC_00000485,35,35,1,1,0.990300330658579,1.0,0.995126529804569,Core,Single copies-gene,Heterogeneous,Functional
GC_00000486,35,35,1,1,0.996302463922238,0.996978392802754,0.996640313757509,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000487,35,35,1,1,0.984732675393641,0.994787737898901,0.989734669076336,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000488,35,35,1,1,0.988816101775373,0.988837390111951,0.988826745829083,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000489,35,35,1,1,0.990451619021754,0.984695080378193,0.987564961022524,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000490,35,35,1,1,0.990991434403556,0.999536642430962,0.995245696405136,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000491,35,35,1,1,0.987722665667939,1.0,0.993823416845762,Core,Single copies-gene,Heterogeneous,Functional
GC_00000492,35,35,1,1,0.97597257516418,0.964902466574824,0.970405950752533,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000493,35,35,1,1,0.968048189967286,0.959280810544142,0.963644558942651,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000494,33,35,3,0,0.981900591944541,0.88969838073703,0.933528367400339,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000495,33,34,2,0,0.99947907764185,1.0,0.999739470963225,Shell,Multiple copies-gene,Heterogeneous,Functional
GC_00000496,34,34,1,0,0.99891160089071,1.0,0.999455504130946,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000497,34,34,1,0,0.997366350307527,1.0,0.998681438839666,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000498,34,34,1,0,0.999055314698291,1.0,0.999527434136133,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000499,34,34,1,0,0.995102204008196,1.0,0.997545090180361,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000500,34,34,1,0,0.996376684958,1.0,0.998185054419188,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000501,34,34,1,0,0.99841469564653,1.0,0.999206719027375,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000502,34,34,1,0,0.996653256901471,0.985955551198519,0.991275542857903,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000503,34,34,1,0,0.995609951608099,1.0,0.997800147073649,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000504,34,34,1,0,0.992974967764884,1.0,0.996475102623595,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000505,34,34,1,0,0.992482878318792,1.0,0.996227259083124,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000506,34,34,1,0,0.994182422099491,1.0,0.997082725313372,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000507,34,34,1,0,0.997742127153892,1.0,0.998869787639046,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000508,34,34,1,0,0.991117052881759,1.0,0.995538711747064,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000509,34,34,1,0,0.997690972016529,0.988930364268252,0.993291351867387,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000510,34,34,1,0,0.993530946394211,1.0,0.996754977083506,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000511,34,34,1,0,0.995925642984467,1.0,0.997958662924215,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000512,34,34,1,0,0.9969611999671,0.988746297008783,0.992836755896959,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000513,34,34,1,0,0.982551279154427,0.917561913102709,0.94894518399875,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000514,34,34,1,0,0.987489003033044,0.987029846074261,0.9872593711672,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000515,34,34,1,0,0.995999533316281,0.999336595701746,0.997665274005398,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000516,34,34,1,0,0.998599560005992,1.0,0.999299289351388,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000517,34,34,1,0,0.992215213067626,1.0,0.996092396603885,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000518,34,34,1,0,0.9941389415618,0.996965232217652,0.995550080987931,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000519,34,34,1,0,0.995622323197978,1.0,0.997806360075685,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000520,34,34,1,0,0.991164573131786,0.994979963316788,0.993068603535742,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000521,34,34,1,0,0.988692628789464,0.999581752457207,0.994107372552105,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000522,34,34,1,0,0.993547202430756,1.0,0.99676315787187,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000523,34,34,1,0,0.996379426259337,1.0,0.998186430047795,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000524,34,34,1,0,0.992497764333771,1.0,0.996234758301605,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000525,34,34,1,0,0.998535402077898,0.986797909513402,0.992631959170429,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000526,34,34,1,0,0.994177192246238,0.991208211959921,0.992690482170385,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000527,34,34,1,0,0.997165955454726,1.0,0.998580966925891,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000528,34,34,1,0,0.989631483219222,0.776815194490739,0.870403599284104,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000529,34,34,1,0,0.998114191979549,1.0,0.999056206082705,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000530,34,34,1,0,0.995360876815273,0.982229892608399,0.988751790569684,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000531,34,34,1,0,0.991830065359477,1.0,0.995898277276456,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000532,33,34,2,0,0.991179522441084,1.0,0.99557022485441,Shell,Multiple copies-gene,Heterogeneous,Functional
GC_00000533,34,34,1,0,0.995972140639423,1.0,0.997982006222147,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000534,34,34,1,0,0.989294991725716,1.0,0.994618692391621,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000535,34,34,1,0,0.992793539246825,0.94484035359215,0.968223566002545,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000536,34,34,1,0,0.99459940470711,1.0,0.997292391003354,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000537,34,34,1,0,0.993655120990761,1.0,0.996817464092744,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000538,34,34,1,0,0.985480094120679,0.958964831117685,0.972041676019626,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000539,34,34,1,0,0.995840153624207,1.0,0.997915741714967,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000540,34,34,1,0,0.990434398639253,0.999759873896969,0.995075288026966,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000541,33,34,2,0,0.995892812421738,0.976770433882407,0.986238939983344,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000542,34,34,1,0,0.994112815643129,0.998855255196321,0.996478392897588,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000543,34,34,1,0,0.977528298946653,0.983434230704753,0.980472371226411,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000544,34,34,1,0,0.993640805205791,0.995110344402628,0.994375031864121,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000545,34,34,1,0,0.982466080596025,0.961942883190099,0.972096170925666,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000546,33,33,1,0,0.997473745844666,0.997772586146505,0.997623143616011,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000547,33,33,1,0,0.998241745816373,1.0,0.999120099363699,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000548,33,33,1,0,0.996255351726491,0.984532730888018,0.990359353134267,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000549,33,33,1,0,0.996432604943912,1.0,0.998213115209973,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000550,32,33,2,0,0.984853026669573,1.0,0.992368717921728,Shell,Multiple copies-gene,Heterogeneous,Functional
GC_00000551,33,33,1,0,0.931488619676946,0.733054823963916,0.820443862526187,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000552,33,33,1,0,0.994734432234432,1.0,0.997360266268794,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000553,24,33,3,0,0.89784600818314,0.707031083670427,0.791094893630414,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000554,33,33,1,0,0.989011581658105,0.996283448318661,0.992634197057312,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000555,33,33,1,0,0.993778619493964,0.996430915654744,0.99510300025418,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000556,33,33,1,0,0.991584395996161,1.0,0.995774417583931,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000557,33,33,1,0,0.995825384596571,1.0,0.997908326331728,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000558,33,33,1,0,0.985392446477352,1.0,0.992642485595951,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000559,31,33,2,0,0.938888888888889,0.818395078454692,0.874510961417345,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000560,33,33,1,0,0.997366831267073,0.974938541903809,0.98602516369507,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000561,33,33,1,0,0.996075336700337,1.0,0.998033810033367,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000562,33,33,1,0,0.982380170492554,0.910755720254165,0.945213034218533,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000563,23,33,4,0,0.782993180319877,0.856490144966786,0.818094252227808,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000564,32,33,2,0,0.971338013325716,0.863929156144301,0.914490537555575,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000565,32,32,1,0,0.997427983539095,0.808849299065421,0.893294659821589,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000566,32,32,1,0,0.995105282198134,0.994970116922433,0.995037694970092,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000567,32,32,1,0,0.994634950754495,1.0,0.997310260083693,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000568,32,32,1,0,0.990695907773485,0.993747080237915,0.992219148346625,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000569,32,32,1,0,0.993495077355837,1.0,0.99673692565482,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000570,32,32,1,0,0.944948114037192,0.745247264299593,0.833300109463387,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000571,25,32,3,0,0.969495779373637,0.737205038652211,0.837542428007992,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000572,32,32,1,0,0.979766892001984,0.992574271277429,0.986128999339707,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000573,32,32,1,0,0.989931284596297,1.0,0.994940169300496,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000574,32,32,1,0,0.995917319013223,1.0,0.997954483911791,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000575,32,32,1,0,0.989318434723447,0.997933922518566,0.993607502927988,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000576,32,32,1,0,0.992863366703745,1.0,0.996418904870503,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000577,31,32,2,0,0.979744316543206,0.949200432464795,0.964230550870878,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000578,31,31,1,0,0.997018038662671,1.0,0.998506792988547,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000579,31,31,1,0,0.992799037304453,0.902743076761731,0.94563180727201,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000580,31,31,1,0,0.995231294802867,1.0,0.997609948676349,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000581,31,31,1,0,0.996425405634563,1.0,0.998209502666441,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000582,30,31,2,0,0.978072872010428,0.968237159097372,0.973130163077429,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000583,30,31,2,0,0.996876478419205,0.941563559779881,0.96843084870786,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000584,31,31,1,0,0.997271218930717,0.992360878109576,0.994809989247426,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000585,31,31,1,0,0.995705768128587,1.0,0.99784826403772,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000586,31,31,1,0,0.978534272656254,0.909898647782228,0.9429691696878,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000587,30,30,1,0,0.997292177881097,1.0,0.998644253380206,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000588,30,30,1,0,0.998351213282248,1.0,0.999174926455974,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000589,29,30,2,0,0.986442665553618,0.955649342695356,0.970801878529864,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000590,29,30,2,0,0.992322068058859,0.929167486236594,0.959706910145996,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000591,30,30,1,0,0.979813640738118,0.97990769054522,0.979860663384877,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000592,29,29,1,0,0.979834995394289,1.0,0.989814805449635,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000593,29,29,1,0,0.995043797615793,0.950034117884019,0.972018189082129,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000594,29,29,1,0,0.99443145658809,1.0,0.997207954480704,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000595,29,29,1,0,0.992973248681226,1.0,0.996474237010746,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000596,29,29,1,0,0.995158952055504,1.0,0.997573602875345,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000597,19,29,3,0,0.989390286642806,0.618793700188368,0.761391086362562,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000598,28,28,1,0,0.94465058750773,0.953237829023992,0.948924781223624,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000599,25,28,2,0,0.946932615970081,0.867500787900656,0.905478028226818,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000600,27,27,1,0,0.988366571699905,1.0,0.994149253731343,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000601,25,27,2,0,0.988621357295338,0.90735083546437,0.946244272912216,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000602,24,27,2,0,0.972186482838324,0.842932851667272,0.902957627912103,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000603,27,27,1,0,0.991237304231654,1.0,0.995599371431158,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000604,26,26,1,0,0.994934781027675,0.965301204819276,0.97989400233121,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000605,25,26,2,0,0.971867178172518,0.746750645659562,0.844565246248225,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000606,26,26,1,0,0.933010757097361,0.687435150319765,0.791614687191259,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000607,25,25,1,0,0.974035594035594,0.923537057867766,0.948114388001759,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000608,25,25,1,0,0.992729375800388,0.940643372291442,0.965984762894054,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000609,25,25,1,0,0.982191304347826,0.709626804962376,0.823952969093536,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000610,25,25,1,0,0.984098706782792,0.960075041530623,0.971938446966841,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000611,18,25,3,0,0.958123746335442,0.671258929674947,0.789439006478278,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000612,20,24,3,0,0.821379712806972,0.802821863666272,0.811994768833083,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000613,17,24,6,0,0.868861041872958,0.810937210022941,0.838900443429855,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000614,20,24,2,0,0.964842099332338,0.791556613148287,0.869651223202902,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000615,24,24,1,0,0.969988668217332,1.0,0.984765733799969,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000616,22,23,2,0,0.992031336294316,0.901919762447808,0.944831857343721,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000617,23,23,1,0,0.969195375406992,0.946146685490412,0.957532349709184,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000618,22,22,1,0,0.992784992784993,1.0,0.99637943519189,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000619,22,22,1,0,0.966492345171149,0.712863106406899,0.820525201915747,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000620,22,22,1,0,0.990845755551638,1.0,0.995401831396112,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000621,17,22,3,0,0.816817891863304,0.850331846005755,0.833238011033661,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000622,21,21,1,0,0.974582010582011,1.0,0.987127407582075,Shell,Single copies-gene,Heterogeneous,Functional
GC_00000623,21,21,1,0,0.9172314643664,0.671890852560956,0.775622397375276,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000624,20,21,2,0,0.986732578056916,0.928221408221409,0.95658309254937,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000625,17,21,3,0,0.965445189112289,0.872214117943823,0.916464679618625,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000626,21,21,1,0,0.990847952648314,0.981613238393461,0.986208977871892,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000627,17,20,4,0,0.999615088529638,0.985279519331244,0.992395535805467,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000628,17,20,3,0,0.986086160132446,0.996132108795478,0.991083677861598,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000629,17,20,3,0,0.820579387645774,0.990103847919217,0.897405789453573,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000630,19,19,1,0,0.990982909576804,0.735413970591317,0.844281734625288,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000631,19,19,1,0,0.994938710952946,0.773337820093471,0.870252723876435,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000632,17,19,2,0,0.965665552826872,0.911240581899264,0.937663982228317,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000633,18,18,1,0,0.990831121236823,0.985552349638221,0.988184685836571,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000634,17,17,1,0,0.99009186667308,0.983665655869237,0.986868299959467,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000635,17,17,1,0,0.900425170068027,0.752726423902892,0.819977817798822,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000636,16,16,1,0,0.986511724424154,0.744630456349206,0.848672840059429,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000637,14,16,2,0,0.954338802134809,0.79510648293141,0.867476079380969,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000638,15,15,1,0,0.902213843774169,0.696505539450323,0.786125378288777,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000639,14,14,1,0,0.901973211644906,0.685867740681084,0.779214477268055,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000640,9,14,4,0,0.792162955290868,0.695515839471884,0.740700055398076,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000641,14,14,1,0,0.989376318759507,0.713677509160464,0.829211167866639,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000642,13,13,1,0,0.96950578338591,0.806585775335776,0.880573493122919,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000643,12,12,1,0,0.923643775478206,0.70057215511761,0.796789513214986,Shell,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000644,9,11,3,0,1.0,1.0,1.0,Shell,Multiple copies-gene,Homogeneous,
GC_00000645,7,10,4,0,0.97358341038172,0.689692605946148,0.807410523353262,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
