HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N30.HOG0000450	OG0000349	n0																		MHP168L_RS03450	MHP168_RS03435									MHJ_RS03435													B5M19_RS00440			
N30.HOG0000451	OG0000350	n0																		MHP168L_RS02790	MHP168_RS02765									MHJ_RS02720													B5M19_RS02515			
N30.HOG0000452	OG0000351	n0																		MHP168L_RS00475	MHP168_RS00475									MHJ_RS00475													B5M19_RS03490			
N30.HOG0000453	OG0000352	n0																		MHP168L_RS02025	MHP168_RS02005									MHJ_RS01885													B5M19_RS00755			
N30.HOG0000454	OG0000353	n0																		MHP168L_RS01465	MHP168_RS01460									MHJ_RS01345													B5M19_RS01200			
N30.HOG0000455	OG0000354	n0																		MHP168L_RS01015	MHP168_RS01015									MHJ_RS00620													B5M19_RS03080			
N30.HOG0000456	OG0000355	n0																		MHP168L_RS01995	MHP168_RS01975									MHJ_RS01855													B5M19_RS00725			
N30.HOG0000457	OG0000356	n0																		MHP168L_RS02080	MHP168_RS02065									MHJ_RS01945													B5M19_RS00815			
N30.HOG0000458	OG0000357	n0																		MHP168L_RS03090	MHP168_RS03075									MHJ_RS03065													B5M19_RS01500			
N30.HOG0000459	OG0000358	n0																		MHP168L_RS03095	MHP168_RS03080									MHJ_RS03070													B5M19_RS01505			
N30.HOG0000460	OG0000359	n0																		MHP168L_RS00890	MHP168_RS00885									MHJ_RS00750													B5M19_RS01770			
N30.HOG0000461	OG0000360	n0																		MHP168L_RS00255	MHP168_RS00250									MHJ_RS00255													B5M19_RS00195			
N30.HOG0000462	OG0000361	n0																		MHP168L_RS00285	MHP168_RS00280									MHJ_RS00285													B5M19_RS00225			
N30.HOG0000463	OG0000362	n0																		MHP168L_RS02575	MHP168_RS02550									MHJ_RS02500													B5M19_RS01025			
N30.HOG0000464	OG0000363	n0																		MHP168L_RS03960	MHP168_RS01530									MHJ_RS03840													B5M19_RS01125			
N30.HOG0000465	OG0000364	n26																												MHJ_RS01830																
N30.HOG0000466	OG0000364	n36																		MHP168L_RS01970	MHP168_RS01955																						B5M19_RS00700			
N30.HOG0000467	OG0000365	n0																		MHP168L_RS02280	MHP168_RS02260									MHJ_RS01985													B5M19_RS02775			
N30.HOG0000468	OG0000366	n0																		MHP168L_RS02255	MHP168_RS02235									MHJ_RS02010													B5M19_RS02750			
N30.HOG0000469	OG0000367	n0																		MHP168L_RS02245	MHP168_RS02225									MHJ_RS02020													B5M19_RS02740			
N30.HOG0000470	OG0000368	n0																		MHP168L_RS00060	MHP168_RS00060									MHJ_RS00060													B5M19_RS04270			
N30.HOG0000471	OG0000369	n0																		MHP168L_RS00025	MHP168_RS00025									MHJ_RS00025													B5M19_RS01910			
N30.HOG0000472	OG0000370	n0																		MHP168L_RS00020	MHP168_RS00020									MHJ_RS00020													B5M19_RS01915			
N30.HOG0000473	OG0000371	n0																		MHP168L_RS00015	MHP168_RS00015									MHJ_RS00015													B5M19_RS01920			
N30.HOG0000474	OG0000372	n0																		MHP168L_RS00010	MHP168_RS00010									MHJ_RS00010													B5M19_RS01925			
N30.HOG0000475	OG0000373	n0																		MHP168L_RS03650	MHP168_RS03645									MHJ_RS03565													B5M19_RS01950			
N30.HOG0000476	OG0000374	n0																		MHP168L_RS03640	MHP168_RS03635									MHJ_RS03555													B5M19_RS01960			
N30.HOG0000477	OG0000375	n0																		MHP168L_RS02165	MHP168_RS02150									MHJ_RS02175													B5M19_RS02950			
N30.HOG0000478	OG0000376	n0																		MHP168L_RS02400	MHP168_RS02375									MHJ_RS02320													B5M19_RS02670			
N30.HOG0000479	OG0000377	n0																		MHP168L_RS02390	MHP168_RS02365									MHJ_RS02310													B5M19_RS02680			
N30.HOG0000480	OG0000378	n0																		MHP168L_RS01380	MHP168_RS01375									MHJ_RS01265													B5M19_RS02585			
N30.HOG0000481	OG0000379	n0																		MHP168L_RS01460	MHP168_RS01455									MHJ_RS01340													B5M19_RS01205			
N30.HOG0000482	OG0000380	n0																		MHP168L_RS01485	MHP168_RS01480									MHJ_RS01365													B5M19_RS01180			
N30.HOG0000483	OG0000381	n0																		MHP168L_RS01525	MHP168_RS01520									MHJ_RS01405													B5M19_RS01140			
N30.HOG0000484	OG0000382	n0																		MHP168L_RS01555	MHP168_RS01550									MHJ_RS01435													B5M19_RS01105			
N30.HOG0000485	OG0000383	n0																		MHP168L_RS01595	MHP168_RS01590									MHJ_RS01475													B5M19_RS01070			
N30.HOG0000486	OG0000384	n0																		MHP168L_RS00500	MHP168_RS00495									MHJ_RS00500													B5M19_RS02365			
N30.HOG0000487	OG0000385	n0																		MHP168L_RS00505	MHP168_RS00500									MHJ_RS00505													B5M19_RS02370			
N30.HOG0000488	OG0000386	n0																		MHP168L_RS00525	MHP168_RS00520									MHJ_RS00525													B5M19_RS02390			
N30.HOG0000489	OG0000387	n0																		MHP168L_RS00550	MHP168_RS00545									MHJ_RS00550													B5M19_RS02415			
N30.HOG0000490	OG0000388	n0																		MHP168L_RS00555	MHP168_RS00550									MHJ_RS00555													B5M19_RS02420			
N30.HOG0000491	OG0000389	n0																		MHP168L_RS01035	MHP168_RS01035									MHJ_RS00600													B5M19_RS03095			
N30.HOG0000492	OG0000390	n0																		MHP168L_RS02930	MHP168_RS02910									MHJ_RS02875													B5M19_RS01365			
N30.HOG0000493	OG0000391	n0																		MHP168L_RS02920	MHP168_RS02900									MHJ_RS02865													B5M19_RS01375			
N30.HOG0000494	OG0000392	n0																		MHP168L_RS02895	MHP168_RS02875									MHJ_RS02835													B5M19_RS01400			
N30.HOG0000495	OG0000393	n0																		MHP168L_RS02840	MHP168_RS02815									MHJ_RS02780													B5M19_RS03515			
N30.HOG0000496	OG0000394	n0																		MHP168L_RS02765	MHP168_RS02740									MHJ_RS02695													B5M19_RS02490			
N30.HOG0000497	OG0000395	n0																		MHP168L_RS02760	MHP168_RS02735									MHJ_RS02690													B5M19_RS02485			
N30.HOG0000498	OG0000396	n0																		MHP168L_RS02455	MHP168_RS02430									MHJ_RS02380													B5M19_RS02845			
N30.HOG0000499	OG0000397	n0																		MHP168L_RS02010	MHP168_RS01990									MHJ_RS01870													B5M19_RS00740			
N30.HOG0000500	OG0000398	n0																		MHP168L_RS02015	MHP168_RS01995									MHJ_RS01875													B5M19_RS00745			
N30.HOG0000501	OG0000399	n0																		MHP168L_RS02060	MHP168_RS02045									MHJ_RS01925													B5M19_RS00795			
N30.HOG0000502	OG0000400	n0																		MHP168L_RS03055	MHP168_RS03040									MHJ_RS03030													B5M19_RS01460			
N30.HOG0000503	OG0000401	n0																		MHP168L_RS03115	MHP168_RS03100									MHJ_RS03090													B5M19_RS01525			
N30.HOG0000504	OG0000402	n0																		MHP168L_RS03125	MHP168_RS03110									MHJ_RS03100													B5M19_RS01535			
N30.HOG0000505	OG0000403	n0																		MHP168L_RS03135	MHP168_RS03120									MHJ_RS03110																
N30.HOG0000506	OG0000404	n0																		MHP168L_RS03165	MHP168_RS03150									MHJ_RS03140													B5M19_RS04205			
N30.HOG0000507	OG0000405	n0																		MHP168L_RS03180	MHP168_RS03165									MHJ_RS03155													B5M19_RS01590			
N30.HOG0000508	OG0000406	n0																		MHP168L_RS03235	MHP168_RS03220									MHJ_RS03220													B5M19_RS03025			
N30.HOG0000509	OG0000407	n0																		MHP168L_RS03240	MHP168_RS03225									MHJ_RS03225													B5M19_RS03020			
N30.HOG0000510	OG0000408	n0																		MHP168L_RS03245	MHP168_RS03230									MHJ_RS03230													B5M19_RS03015			
N30.HOG0000511	OG0000409	n0																		MHP168L_RS03250	MHP168_RS03235									MHJ_RS03235													B5M19_RS03010			
N30.HOG0000512	OG0000410	n0																		MHP168L_RS03305	MHP168_RS03290									MHJ_RS03290													B5M19_RS03100			
N30.HOG0000513	OG0000411	n0																		MHP168L_RS03295	MHP168_RS03280									MHJ_RS03280													B5M19_RS03110			
N30.HOG0000514	OG0000412	n0																		MHP168L_RS03290	MHP168_RS03275									MHJ_RS03275													B5M19_RS03115			
N30.HOG0000515	OG0000413	n0																		MHP168L_RS01610	MHP168_RS01605									MHJ_RS01490													B5M19_RS03555			
N30.HOG0000516	OG0000414	n0																		MHP168L_RS01620	MHP168_RS01615									MHJ_RS01500													B5M19_RS03545			
N30.HOG0000517	OG0000415	n0																		MHP168L_RS01625	MHP168_RS01620									MHJ_RS01505													B5M19_RS03540			
N30.HOG0000518	OG0000416	n0																		MHP168L_RS01635	MHP168_RS01630									MHJ_RS01515													B5M19_RS03530			
N30.HOG0000519	OG0000417	n0																		MHP168L_RS02305	MHP168_RS03990									MHJ_RS02235													B5M19_RS03225			
N30.HOG0000520	OG0000418	n0																		MHP168L_RS02300	MHP168_RS02280									MHJ_RS02230													B5M19_RS03230			
N30.HOG0000521	OG0000419	n0																		MHP168L_RS00950	MHP168_RS00945									MHJ_RS00690													B5M19_RS01835			
N30.HOG0000522	OG0000420	n0																		MHP168L_RS00915	MHP168_RS00910									MHJ_RS00725													B5M19_RS01800			
N30.HOG0000523	OG0000421	n0																		MHP168L_RS00885	MHP168_RS00880									MHJ_RS00755													B5M19_RS01765			
N30.HOG0000524	OG0000422	n0																		MHP168L_RS00875	MHP168_RS00870									MHJ_RS00765													B5M19_RS01755			
N30.HOG0000525	OG0000423	n0																		MHP168L_RS00820	MHP168_RS00815									MHJ_RS00820													B5M19_RS01700			
N30.HOG0000526	OG0000424	n0																		MHP168L_RS00815	MHP168_RS00810									MHJ_RS00825													B5M19_RS01695			
N30.HOG0000527	OG0000425	n0																		MHP168L_RS00805	MHP168_RS00800									MHJ_RS00835													B5M19_RS01685			
N30.HOG0000528	OG0000426	n0																		MHP168L_RS00800	MHP168_RS00795									MHJ_RS00840													B5M19_RS01680			
N30.HOG0000529	OG0000427	n0																		MHP168L_RS00775	MHP168_RS00770									MHJ_RS00865													B5M19_RS01655			
N30.HOG0000530	OG0000428	n0																		MHP168L_RS00745	MHP168_RS00740									MHJ_RS00890													B5M19_RS01630			
N30.HOG0000531	OG0000429	n0																		MHP168L_RS00650	MHP168_RS00645									MHJ_RS00985																
N30.HOG0000532	OG0000430	n0																		MHP168L_RS00605	MHP168_RS00600									MHJ_RS01030													B5M19_RS03170			
N30.HOG0000533	OG0000431	n0																		MHP168L_RS00595	MHP168_RS00590									MHJ_RS01040													B5M19_RS03180			
N30.HOG0000534	OG0000432	n0																		MHP168L_RS01080	MHP168_RS01080									MHJ_RS01070													B5M19_RS04345			
N30.HOG0000535	OG0000433	n0																		MHP168L_RS01095	MHP168_RS01095									MHJ_RS01085													B5M19_RS02200			
N30.HOG0000536	OG0000434	n0																		MHP168L_RS01100	MHP168_RS01100									MHJ_RS01090													B5M19_RS02195			
N30.HOG0000537	OG0000435	n0																		MHP168L_RS01115	MHP168_RS01115									MHJ_RS01105													B5M19_RS02180			
N30.HOG0000538	OG0000436	n0																		MHP168L_RS01145	MHP168_RS01145									MHJ_RS01135													B5M19_RS02150			
N30.HOG0000539	OG0000437	n0																		MHP168L_RS01155	MHP168_RS01155									MHJ_RS01145													B5M19_RS02140			
N30.HOG0000540	OG0000438	n0																		MHP168L_RS01160	MHP168_RS01160									MHJ_RS01150													B5M19_RS02135			
N30.HOG0000541	OG0000439	n0																		MHP168L_RS01165	MHP168_RS01165									MHJ_RS01155													B5M19_RS02130			
N30.HOG0000542	OG0000440	n0																		MHP168L_RS02985	MHP168_RS02965									MHJ_RS02935													B5M19_RS04165			
N30.HOG0000543	OG0000441	n0																		MHP168L_RS03025	MHP168_RS03010									MHJ_RS02975													B5M19_RS01265			
N30.HOG0000544	OG0000442	n0																		MHP168L_RS00125	MHP168_RS00120									MHJ_RS00120													B5M19_RS00055			
N30.HOG0000545	OG0000443	n0																		MHP168L_RS00170	MHP168_RS00165									MHJ_RS00165													B5M19_RS00105			
N30.HOG0000546	OG0000444	n0																		MHP168L_RS00180	MHP168_RS00175									MHJ_RS00180													B5M19_RS00120			
N30.HOG0000547	OG0000445	n0																		MHP168L_RS00205	MHP168_RS00200									MHJ_RS00205													B5M19_RS00145			
N30.HOG0000548	OG0000446	n0																		MHP168L_RS00235	MHP168_RS00230									MHJ_RS00235													B5M19_RS00175			
N30.HOG0000549	OG0000447	n0																		MHP168L_RS00240	MHP168_RS00235									MHJ_RS00240													B5M19_RS00180			
N30.HOG0000550	OG0000448	n0																		MHP168L_RS00270	MHP168_RS00265									MHJ_RS00270													B5M19_RS00210			
N30.HOG0000551	OG0000449	n0																		MHP168L_RS00295	MHP168_RS00290									MHJ_RS00295													B5M19_RS00235			
N30.HOG0000552	OG0000450	n0																		MHP168L_RS00305	MHP168_RS00300									MHJ_RS00305													B5M19_RS00245			
N30.HOG0000553	OG0000451	n0																		MHP168L_RS00345	MHP168_RS00340									MHJ_RS00345													B5M19_RS00295			
N30.HOG0000554	OG0000452	n0																		MHP168L_RS00370	MHP168_RS00365									MHJ_RS00370													B5M19_RS00330			
N30.HOG0000555	OG0000453	n0																		MHP168L_RS00405	MHP168_RS00400									MHJ_RS00405													B5M19_RS04040			
N30.HOG0000556	OG0000454	n5																		MHP168L_RS01670																							B5M19_RS03255			
N30.HOG0000557	OG0000454	n30																		MHP168L_RS01800	MHP168_RS01785																						B5M19_RS04505			
N30.HOG0000558	OG0000455	n0																		MHP168L_RS03495	MHP168_RS03480									MHJ_RS03480													B5M19_RS00395			
N30.HOG0000559	OG0000456	n0																		MHP168L_RS03380	MHP168_RS03365									MHJ_RS03365													B5M19_RS00515			
N30.HOG0000560	OG0000457	n0																		MHP168L_RS03355	MHP168_RS03340									MHJ_RS03340													B5M19_RS00540			
N30.HOG0000561	OG0000458	n0																		MHP168L_RS02545	MHP168_RS02520									MHJ_RS02470													B5M19_RS01055			
N30.HOG0000562	OG0000459	n0																		MHP168L_RS02570	MHP168_RS02545																						B5M19_RS01030			
N30.HOG0000563	OG0000460	n0																		MHP168L_RS02580	MHP168_RS02555									MHJ_RS02505													B5M19_RS01020			
N30.HOG0000564	OG0000461	n0																		MHP168L_RS02625	MHP168_RS02600									MHJ_RS02550													B5M19_RS04125			
N30.HOG0000565	OG0000462	n0																		MHP168L_RS02620	MHP168_RS02595									MHJ_RS02545													B5M19_RS00980			
N30.HOG0000566	OG0000463	n0																		MHP168L_RS02615	MHP168_RS02590									MHJ_RS02540													B5M19_RS04130			
N30.HOG0000567	OG0000464	n0																		MHP168L_RS02610	MHP168_RS02585									MHJ_RS02535													B5M19_RS00990			
N30.HOG0000568	OG0000465	n0																		MHP168L_RS02605	MHP168_RS02580									MHJ_RS02530													B5M19_RS00995			
N30.HOG0000569	OG0000466	n0																		MHP168L_RS00375	MHP168_RS00370									MHJ_RS00375																
N30.HOG0000570	OG0000467	n0																		MHP168L_RS02710	MHP168_RS02685									MHJ_RS02640													B5M19_RS00895			
N30.HOG0000571	OG0000468	n0																		MHP168L_RS02055	MHP168_RS02040									MHJ_RS01920													B5M19_RS00790			
N30.HOG0000572	OG0000469	n0																		MHP168L_RS02115	MHP168_RS02100									MHJ_RS01980													B5M19_RS00850			
N30.HOG0000573	OG0000470	n0																		MHP168L_RS03850	MHP168_RS03855									MHJ_RS03785													B5M19_RS03910			
N30.HOG0000574	OG0000471	n0																		MHP168L_RS00740	MHP168_RS00735									MHJ_RS00895													B5M19_RS01625			
N30.HOG0000575	OG0000472	n0																		MHP168L_RS03315	MHP168_RS03300									MHJ_RS03300													B5M19_RS00580			
N30.HOG0000576	OG0000473	n0																		MHP168L_RS03485	MHP168_RS03465									MHJ_RS03465													B5M19_RS00410			
N30.HOG0000577	OG0000474	n0																			MHP168_RS03470									MHJ_RS03470													B5M19_RS00405			
N30.HOG0000578	OG0000475	n0																		MHP168L_RS03490	MHP168_RS03475									MHJ_RS03475													B5M19_RS00400			
N30.HOG0000579	OG0000476	n0																		MHP168L_RS01645	MHP168_RS01640									MHJ_RS01525													B5M19_RS03280			
N30.HOG0000580	OG0000477	n0																		MHP168L_RS02650	MHP168_RS02625									MHJ_RS02580													B5M19_RS00950			
N30.HOG0000581	OG0000478	n0																		MHP168L_RS03425	MHP168_RS03410									MHJ_RS03410													B5M19_RS00465			
N30.HOG0000582	OG0000479	n0																		MHP168L_RS01420	MHP168_RS01415									MHJ_RS01300													B5M19_RS04145			
N30.HOG0000583	OG0000480	n0																		MHP168L_RS03885	MHP168_RS03890									MHJ_RS03770													B5M19_RS03895			
N30.HOG0000584	OG0000481	n0																		MHP168L_RS00850	MHP168_RS00845									MHJ_RS00790													B5M19_RS01730			
N30.HOG0000585	OG0000482	n0																		MHP168L_RS01295	MHP168_RS01285									MHJ_RS01185													B5M19_RS03730			
N30.HOG0000586	OG0000483	n0																		MHP168L_RS02240	MHP168_RS02220									MHJ_RS02025													B5M19_RS02735			
N30.HOG0000587	OG0000484	n0																		MHP168L_RS00175	MHP168_RS00170									MHJ_RS00175													B5M19_RS00115			
N30.HOG0000588	OG0000485	n0																		MHP168L_RS01150	MHP168_RS01150									MHJ_RS01140													B5M19_RS02145			
N30.HOG0000589	OG0000486	n0																		MHP168L_RS02325	MHP168_RS02305									MHJ_RS02255													B5M19_RS03205			
N30.HOG0000590	OG0000487	n0																		MHP168L_RS02095	MHP168_RS02080									MHJ_RS01960													B5M19_RS00830			
N30.HOG0000591	OG0000488	n0																		MHP168L_RS02270	MHP168_RS02250									MHJ_RS01995													B5M19_RS02770			
N30.HOG0000592	OG0000489	n0																		MHP168L_RS00050	MHP168_RS00050									MHJ_RS00050													B5M19_RS01885			
N30.HOG0000593	OG0000490	n0																		MHP168L_RS03655	MHP168_RS03650									MHJ_RS03570													B5M19_RS01945			
N30.HOG0000594	OG0000491	n0																		MHP168L_RS01440	MHP168_RS01435									MHJ_RS01320													B5M19_RS01225			
N30.HOG0000595	OG0000492	n0																		MHP168L_RS01515	MHP168_RS01510									MHJ_RS01395													B5M19_RS04140			
N30.HOG0000596	OG0000493	n0																		MHP168L_RS00565	MHP168_RS00560									MHJ_RS00565													B5M19_RS02430			
N30.HOG0000597	OG0000494	n0																			MHP168_RS01010									MHJ_RS00625													B5M19_RS03075			
N30.HOG0000598	OG0000495	n0																		MHP168L_RS02865	MHP168_RS02845									MHJ_RS02805													B5M19_RS01430			
N30.HOG0000599	OG0000496	n0																		MHP168L_RS02855	MHP168_RS02835									MHJ_RS02795																
N30.HOG0000600	OG0000497	n0																		MHP168L_RS02850	MHP168_RS02830									MHJ_RS02790													B5M19_RS01445			
N30.HOG0000601	OG0000498	n0																		MHP168L_RS02770	MHP168_RS02745									MHJ_RS02700													B5M19_RS02495			
N30.HOG0000602	OG0000499	n0																		MHP168L_RS02735	MHP168_RS02710									MHJ_RS02665													B5M19_RS00870			
N30.HOG0000603	OG0000500	n0																		MHP168L_RS02020	MHP168_RS02000									MHJ_RS01880													B5M19_RS00750			
N30.HOG0000604	OG0000501	n0																		MHP168L_RS03065	MHP168_RS03050									MHJ_RS03040													B5M19_RS01470			
N30.HOG0000605	OG0000502	n0																		MHP168L_RS01285	MHP168_RS01275									MHJ_RS01175													B5M19_RS02350			
N30.HOG0000606	OG0000503	n0																		MHP168L_RS00905	MHP168_RS00900									MHJ_RS00735													B5M19_RS04250			
N30.HOG0000607	OG0000504	n0																												MHJ_RS00870													B5M19_RS01650			
N30.HOG0000608	OG0000505	n0																		MHP168L_RS00725	MHP168_RS00720									MHJ_RS00905													B5M19_RS03420			
N30.HOG0000609	OG0000506	n0																		MHP168L_RS00715	MHP168_RS00710									MHJ_RS00915													B5M19_RS03410			
N30.HOG0000610	OG0000507	n0																		MHP168L_RS00685	MHP168_RS00680									MHJ_RS00950													B5M19_RS03375			
N30.HOG0000611	OG0000508	n0																		MHP168L_RS00230	MHP168_RS00225									MHJ_RS00230													B5M19_RS00170			
N30.HOG0000612	OG0000509	n0																		MHP168L_RS00265	MHP168_RS00260									MHJ_RS00265													B5M19_RS00205			
N30.HOG0000613	OG0000510	n0																		MHP168L_RS00275	MHP168_RS00270									MHJ_RS00275													B5M19_RS00215			
N30.HOG0000614	OG0000511	n0																		MHP168L_RS00410	MHP168_RS00405									MHJ_RS00410													B5M19_RS03685			
N30.HOG0000615	OG0000512	n0																		MHP168L_RS02585	MHP168_RS02560									MHJ_RS02510													B5M19_RS01015			
N30.HOG0000616	OG0000513	n0																		MHP168L_RS03410	MHP168_RS03395									MHJ_RS03395													B5M19_RS00480			
N30.HOG0000617	OG0000514	n0																		MHP168L_RS02890	MHP168_RS02870									MHJ_RS02830													B5M19_RS01405			
N30.HOG0000618	OG0000515	n10																												MHJ_RS01535																
N30.HOG0000619	OG0000515	n30																																									B5M19_RS03270			
N30.HOG0000620	OG0000516	n0																		MHP168L_RS02100	MHP168_RS02085									MHJ_RS01965													B5M19_RS00835			
N30.HOG0000621	OG0000517	n0																		MHP168L_RS00065										MHJ_RS00065													B5M19_RS01870			
N30.HOG0000622	OG0000518	n0																		MHP168L_RS03105	MHP168_RS03090									MHJ_RS03080													B5M19_RS01515			
N30.HOG0000623	OG0000519	n0																		MHP168L_RS00880	MHP168_RS00875									MHJ_RS00760													B5M19_RS01760			
N30.HOG0000624	OG0000520	n0																		MHP168L_RS00750	MHP168_RS00745									MHJ_RS00885													B5M19_RS01635			
N30.HOG0000625	OG0000521	n0																		MHP168L_RS00245	MHP168_RS00240									MHJ_RS00245													B5M19_RS00185			
N30.HOG0000626	OG0000522	n0																		MHP168L_RS00280	MHP168_RS00275									MHJ_RS00280													B5M19_RS00220			
N30.HOG0000627	OG0000523	n0																		MHP168L_RS03350	MHP168_RS03335									MHJ_RS03335													B5M19_RS00545			
N30.HOG0000628	OG0000524	n0																		MHP168L_RS02705	MHP168_RS02680									MHJ_RS02635													B5M19_RS00900			
N30.HOG0000629	OG0000525	n0																		MHP168L_RS03320	MHP168_RS03305									MHJ_RS03305													B5M19_RS00575			
N30.HOG0000630	OG0000526	n14																		MHP168L_RS03980	MHP168_RS03975									MHJ_RS03870													B5M19_RS04070			
N30.HOG0000631	OG0000526	n28																												MHJ_RS01785																
N30.HOG0000632	OG0000527	n5																		MHP168L_RS03975	MHP168_RS03970									MHJ_RS03865													B5M19_RS04065			
N30.HOG0000633	OG0000527	n27																		MHP168L_RS03970	MHP168_RS03965									MHJ_RS03860													B5M19_RS04060			
N30.HOG0000634	OG0000528	n0																		MHP168L_RS02105	MHP168_RS02090									MHJ_RS01970													B5M19_RS00840			
N30.HOG0000635	OG0000529	n0																		MHP168L_RS02150	MHP168_RS02135									MHJ_RS02190													B5M19_RS02935			
N30.HOG0000636	OG0000530	n0																		MHP168L_RS02370	MHP168_RS02345									MHJ_RS02290													B5M19_RS02705			
N30.HOG0000637	OG0000531	n0																		MHP168L_RS01490	MHP168_RS01485									MHJ_RS01370													B5M19_RS01175			
N30.HOG0000638	OG0000532	n0																		MHP168L_RS01805	MHP168_RS01790									MHJ_RS01585													B5M19_RS04500			
N30.HOG0000639	OG0000533	n0																		MHP168L_RS01060	MHP168_RS01060									MHJ_RS00585													B5M19_RS04515			
N30.HOG0000640	OG0000534	n0																		MHP168L_RS00360	MHP168_RS00355									MHJ_RS00360																
N30.HOG0000641	OG0000535	n0																		MHP168L_RS00045	MHP168_RS00045									MHJ_RS00045													B5M19_RS04610			
N30.HOG0000642	OG0000536	n0																		MHP168L_RS03525	MHP168_RS03515									MHJ_RS03510													B5M19_RS00365			
N30.HOG0000643	OG0000537	n0																		MHP168L_RS00935	MHP168_RS00930									MHJ_RS00705													B5M19_RS01820			
N30.HOG0000644	OG0000538	n0																		MHP168L_RS01105	MHP168_RS01105									MHJ_RS01095													B5M19_RS04340			
N30.HOG0000645	OG0000539	n0																		MHP168L_RS00190	MHP168_RS00185									MHJ_RS00190													B5M19_RS00130			
N30.HOG0000646	OG0000540	n0																		MHP168L_RS02670	MHP168_RS02645									MHJ_RS02600													B5M19_RS00930			
N30.HOG0000647	OG0000541	n0																		MHP168L_RS02750	MHP168_RS02725									MHJ_RS02680													B5M19_RS00855			
N30.HOG0000648	OG0000542	n0																		MHP168L_RS00330	MHP168_RS00325									MHJ_RS00330													B5M19_RS00275			
N30.HOG0000649	OG0000543	n5																		MHP168L_RS03870	MHP168_RS03960									MHJ_RS03760																
N30.HOG0000650	OG0000543	n8																		MHP168L_RS01675, MHP168L_RS03535	MHP168_RS03525																						B5M19_RS04430			
N30.HOG0000651	OG0000544	n7																		MHP168L_RS01335	MHP168_RS01330									MHJ_RS01225													B5M19_RS04410			
N30.HOG0000652	OG0000544	n16																																									B5M19_RS04405			
N30.HOG0000653	OG0000545	n19																		MHP168L_RS01925	MHP168_RS01905																						B5M19_RS00645			
N30.HOG0000654	OG0000545	n27																												MHJ_RS01770																
N30.HOG0000655	OG0000546	n0																		MHP168L_RS02820	MHP168_RS02795									MHJ_RS02755													B5M19_RS02545			
N30.HOG0000656	OG0000547	n0																		MHP168L_RS02940	MHP168_RS02920									MHJ_RS02885													B5M19_RS01355			
N30.HOG0000657	OG0000548	n0																		MHP168L_RS01840	MHP168_RS01825									MHJ_RS01550													B5M19_RS03295			
N30.HOG0000658	OG0000549	n0																		MHP168L_RS03310	MHP168_RS03295									MHJ_RS03295													B5M19_RS00585			
N30.HOG0000659	OG0000550	n0																		MHP168L_RS03445	MHP168_RS03430									MHJ_RS03430													B5M19_RS04055			
N30.HOG0000660	OG0000551	n0																		MHP168L_RS03015	MHP168_RS02995									MHJ_RS02965													B5M19_RS01275			
N30.HOG0000661	OG0000552	n7																		MHP168L_RS03140	MHP168_RS03125																						B5M19_RS01550			
N30.HOG0000662	OG0000553	n0																		MHP168L_RS02720	MHP168_RS02695									MHJ_RS02650													B5M19_RS00885			
N30.HOG0000663	OG0000554	n0																		MHP168L_RS02415	MHP168_RS02390									MHJ_RS02335													B5M19_RS02655			
N30.HOG0000664	OG0000555	n0																		MHP168L_RS02945	MHP168_RS02925									MHJ_RS03945													B5M19_RS01350			
N30.HOG0000665	OG0000556	n4																		MHP168L_RS03560	MHP168_RS03550																						B5M19_RS02885			
N30.HOG0000666	OG0000556	n17																		MHP168L_RS01195	MHP168_RS01195																						B5M19_RS02255			
N30.HOG0000667	OG0000557	n0																		MHP168L_RS01345	MHP168_RS01340									MHJ_RS01235													B5M19_RS02615			
N30.HOG0000668	OG0000558	n0																		MHP168L_RS01315	MHP168_RS01310									MHJ_RS01205													B5M19_RS03655			
N30.HOG0000669	OG0000559	n0																		MHP168L_RS01740	MHP168_RS01725									MHJ_RS01645													B5M19_RS02075			
N30.HOG0000670	OG0000560	n0																		MHP168L_RS01915	MHP168_RS01895									MHJ_RS01760													B5M19_RS00635			
N30.HOG0000671	OG0000561	n0																		MHP168L_RS01090	MHP168_RS01090									MHJ_RS01080													B5M19_RS02205			
N30.HOG0000672	OG0000562	n0																		MHP168L_RS01920	MHP168_RS01900									MHJ_RS01765													B5M19_RS00640			
