HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N7.HOG0000621	OG0000544	n0													ABKJ22_RS01265								ABLE99_RS01225																							
N7.HOG0000622	OG0000545	n19													ABKJ22_RS01810								ABLE99_RS01745																							
N7.HOG0000623	OG0000546	n0													ABKJ22_RS02725, ABKJ22_RS02730								ABLE99_RS02680																							
N7.HOG0000624	OG0000547	n0													ABKJ22_RS02860								ABLE99_RS02810																							
N7.HOG0000625	OG0000548	n0													ABKJ22_RS01595								ABLE99_RS01545																							
N7.HOG0000626	OG0000549	n0													ABKJ22_RS03200								ABLE99_RS03200																							
N7.HOG0000627	OG0000550	n0													ABKJ22_RS03345								ABLE99_RS03325																							
N7.HOG0000628	OG0000551	n0													ABKJ22_RS02925								ABLE99_RS02875																							
N7.HOG0000629	OG0000552	n27													ABKJ22_RS03045																															
N7.HOG0000630	OG0000553	n0													ABKJ22_RS02630								ABLE99_RS02580																							
N7.HOG0000631	OG0000554	n0													ABKJ22_RS02345								ABLE99_RS02295																							
N7.HOG0000632	OG0000557	n0													ABKJ22_RS01275								ABLE99_RS01235																							
N7.HOG0000633	OG0000558	n0													ABKJ22_RS01245								ABLE99_RS01205																							
N7.HOG0000634	OG0000559	n0													ABKJ22_RS01695								ABLE99_RS01650																							
N7.HOG0000635	OG0000560	n0													ABKJ22_RS01795								ABLE99_RS01735																							
N7.HOG0000636	OG0000561	n0													ABKJ22_RS01125								ABLE99_RS01080																							
N7.HOG0000637	OG0000562	n0													ABKJ22_RS01800								ABLE99_RS01740																							
N7.HOG0000638	OG0000563	n0													ABKJ22_RS01785								ABLE99_RS01725																							
N7.HOG0000639	OG0000564	n0													ABKJ22_RS01305								ABLE99_RS01255																							
N7.HOG0000640	OG0000565	n0													ABKJ22_RS01850								ABLE99_RS01790																							
N7.HOG0000641	OG0000566	n0													ABKJ22_RS01840								ABLE99_RS01775																							
N7.HOG0000642	OG0000567	n0													ABKJ22_RS01815								ABLE99_RS01750																							
N7.HOG0000643	OG0000568	n0													ABKJ22_RS01015								ABLE99_RS00990																							
N7.HOG0000644	OG0000569	n0													ABKJ22_RS01250								ABLE99_RS01210																							
N7.HOG0000645	OG0000570	n0													ABKJ22_RS01255								ABLE99_RS01215																							
N7.HOG0000646	OG0000571	n0													ABKJ22_RS01260								ABLE99_RS01220																							
N7.HOG0000647	OG0000572	n0													ABKJ22_RS01280								ABLE99_RS01240																							
N7.HOG0000648	OG0000573	n0													ABKJ22_RS01690								ABLE99_RS01645																							
N7.HOG0000649	OG0000574	n0													ABKJ22_RS01325								ABLE99_RS01275																							
N7.HOG0000650	OG0000575	n0													ABKJ22_RS01235								ABLE99_RS01195																							
N7.HOG0000651	OG0000576	n0													ABKJ22_RS01650								ABLE99_RS01600																							
N7.HOG0000652	OG0000577	n0													ABKJ22_RS02605								ABLE99_RS02555																							
N7.HOG0000653	OG0000578	n0													ABKJ22_RS02625								ABLE99_RS02575																							
N7.HOG0000654	OG0000579	n0													ABKJ22_RS01760								ABLE99_RS01715																							
N7.HOG0000655	OG0000580	n0													ABKJ22_RS02735								ABLE99_RS02685																							
N7.HOG0000656	OG0000581	n0													ABKJ22_RS01750								ABLE99_RS01705																							
N7.HOG0000657	OG0000582	n0													ABKJ22_RS01270								ABLE99_RS01230																							
N7.HOG0000658	OG0000583	n0													ABKJ22_RS01680								ABLE99_RS01635																							
N7.HOG0000659	OG0000585	n0													ABKJ22_RS02200								ABLE99_RS02045																							
N7.HOG0000660	OG0000586	n0													ABKJ22_RS01665								ABLE99_RS01620																							
N7.HOG0000661	OG0000587	n0													ABKJ22_RS01855								ABLE99_RS01795																							
N7.HOG0000662	OG0000588	n0													ABKJ22_RS01640								ABLE99_RS01595																							
N7.HOG0000663	OG0000589	n0													ABKJ22_RS02245								ABLE99_RS02205																							
N7.HOG0000664	OG0000591	n0													ABKJ22_RS01870								ABLE99_RS01810																							
N7.HOG0000665	OG0000592	n0													ABKJ22_RS02595								ABLE99_RS02545																							
N7.HOG0000666	OG0000593	n0													ABKJ22_RS03410								ABLE99_RS03390																							
N7.HOG0000667	OG0000594	n0													ABKJ22_RS01240								ABLE99_RS01200																							
N7.HOG0000668	OG0000595	n20																					ABLE99_RS02890																							
N7.HOG0000669	OG0000597	n6																					ABLE99_RS02885																							
N7.HOG0000670	OG0000601	n0													ABKJ22_RS01790								ABLE99_RS01730																							
N7.HOG0000671	OG0000602	n0																					ABLE99_RS01955																							
N7.HOG0000672	OG0000604	n0													ABKJ22_RS02740								ABLE99_RS02695																							
N7.HOG0000673	OG0000606	n0																					ABLE99_RS01710																							
N7.HOG0000674	OG0000607	n0																					ABLE99_RS01180																							
N7.HOG0000675	OG0000608	n0													ABKJ22_RS01805																															
N7.HOG0000676	OG0000609	n0													ABKJ22_RS01830								ABLE99_RS01765																							
N7.HOG0000677	OG0000610	n0													ABKJ22_RS01025																															
N7.HOG0000678	OG0000611	n0													ABKJ22_RS00090								ABLE99_RS00095																							
N7.HOG0000679	OG0000613	n0													ABKJ22_RS01865																															
N7.HOG0000680	OG0000614	n0																					ABLE99_RS02180																							
N7.HOG0000681	OG0000615	n0																					ABLE99_RS02585																							
N7.HOG0000682	OG0000617	n0																					ABLE99_RS01605																							
N7.HOG0000683	OG0000621	n0																					ABLE99_RS01805																							
N7.HOG0000684	OG0000622	n0													ABKJ22_RS00760																															
N7.HOG0000685	OG0000623	n0													ABKJ22_RS00430																															
N7.HOG0000686	OG0000624	n0																					ABLE99_RS03035																							
N7.HOG0000687	OG0000625	n0													ABKJ22_RS01765																															
N7.HOG0000688	OG0000632	n0													ABKJ22_RS01725								ABLE99_RS01680																							
N7.HOG0000689	OG0000633	n0													ABKJ22_RS01770																															
N7.HOG0000690	OG0000645	n0													ABKJ22_RS01205																															
