HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N21.HOG0000679	OG0000586	n0																																		DR097_RS01885				DR100_RS02210						
N21.HOG0000680	OG0000587	n0																																		DR097_RS04895				DR100_RS04190						
N21.HOG0000681	OG0000588	n0																																						DR100_RS02235						
N21.HOG0000682	OG0000589	n0																																		DR097_RS03505				DR100_RS03530						
N21.HOG0000683	OG0000590	n5																																		DR097_RS02025				DR100_RS01620						
N21.HOG0000684	OG0000591	n0																																		DR097_RS00880				DR100_RS04185						
N21.HOG0000685	OG0000592	n0																																		DR097_RS01550										
N21.HOG0000686	OG0000593	n0																																		DR097_RS00550				DR100_RS01275						
N21.HOG0000687	OG0000594	n0																																		DR097_RS00390				DR100_RS00150						
N21.HOG0000688	OG0000595	n6																																						DR100_RS03575						
N21.HOG0000689	OG0000596	n0																																						DR100_RS02145						
N21.HOG0000690	OG0000597	n7																																						DR100_RS03565						
N21.HOG0000691	OG0000598	n0																																						DR100_RS02140						
N21.HOG0000692	OG0000599	n0																																						DR100_RS02135						
N21.HOG0000693	OG0000600	n0																																		DR097_RS02040				DR100_RS01605						
N21.HOG0000694	OG0000601	n0																																		DR097_RS02555				DR100_RS02120						
N21.HOG0000695	OG0000603	n1																																		DR097_RS02045				DR100_RS01600						
N21.HOG0000696	OG0000604	n0																																		DR097_RS04140				DR100_RS04165						
N21.HOG0000697	OG0000605	n0																																		DR097_RS02050				DR100_RS01595						
N21.HOG0000698	OG0000606	n0																																		DR097_RS03405				DR100_RS03390						
N21.HOG0000699	OG0000607	n0																																		DR097_RS00405				DR100_RS00135						
N21.HOG0000700	OG0000608	n0																																		DR097_RS04730				DR100_RS02105						
N21.HOG0000701	OG0000610	n0																																		DR097_RS04060										
N21.HOG0000702	OG0000611	n0																																		DR097_RS02465										
N21.HOG0000703	OG0000612	n0																																						DR100_RS04200						
N21.HOG0000704	OG0000614	n0																																		DR097_RS03455				DR100_RS04525						
N21.HOG0000705	OG0000615	n0																																		DR097_RS01510										
N21.HOG0000706	OG0000616	n0																																		DR097_RS02065				DR100_RS01580						
N21.HOG0000707	OG0000617	n0																																		DR097_RS01900				DR100_RS02225						
N21.HOG0000708	OG0000618	n0																																		DR097_RS03000										
N21.HOG0000709	OG0000619	n0																																		DR097_RS03410				DR100_RS03385						
N21.HOG0000710	OG0000621	n0																																		DR097_RS04020				DR100_RS03825						
N21.HOG0000711	OG0000622	n0																																		DR097_RS04420				DR100_RS04015						
N21.HOG0000712	OG0000624	n0																																		DR097_RS04940										
N21.HOG0000713	OG0000625	n0																																		DR097_RS04920				DR100_RS04940						
N21.HOG0000714	OG0000626	n0																																						DR100_RS03875						
N21.HOG0000715	OG0000632	n0																																		DR097_RS04945										
N21.HOG0000716	OG0000633	n0																																		DR097_RS03425										
N21.HOG0000717	OG0000642	n0																																		DR097_RS02015				DR100_RS01630						
N21.HOG0000718	OG0000647	n0																																						DR100_RS04505						
N21.HOG0000719	OG0000654	n0																																						DR100_RS00710						
