HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N39.HOG0000547	OG0000524	n0	MFC_RS03015						DR085_RS00760	MYF_RS00890																																				
N39.HOG0000548	OG0000525	n0	MFC_RS01685																																											
N39.HOG0000549	OG0000528	n0	MFC_RS00035						DR085_RS02980	MYF_RS01435																																				
N39.HOG0000550	OG0000529	n0	MFC_RS00430						DR085_RS01905	MYF_RS01565																																				
N39.HOG0000551	OG0000530	n0	MFC_RS00495						DR085_RS01840	MYF_RS01630																																				
N39.HOG0000552	OG0000531	n0	MFC_RS00615						DR085_RS01720	MYF_RS01750																																				
N39.HOG0000553	OG0000532	n0	MFC_RS00940						DR085_RS00490	MYF_RS00620																																				
N39.HOG0000554	OG0000533	n0	MFC_RS02185						DR085_RS01235	MYF_RS02365																																				
N39.HOG0000555	OG0000534	n0	MFC_RS02605						DR085_RS00215	MYF_RS00345																																				
N39.HOG0000556	OG0000535	n0	MFC_RS00190						DR085_RS02310	MYF_RS00045																																				
N39.HOG0000557	OG0000536	n0	MFC_RS00315						DR085_RS02425	MYF_RS03070																																				
N39.HOG0000558	OG0000537	n0	MFC_RS01840						DR085_RS02050	MYF_RS02025																																				
N39.HOG0000559	OG0000538	n0	MFC_RS02215						DR085_RS01265	MYF_RS02395																																				
N39.HOG0000560	OG0000539	n0	MFC_RS02435						DR085_RS00050	MYF_RS00175																																				
N39.HOG0000561	OG0000540	n0	MFC_RS03035							MYF_RS00910																																				
N39.HOG0000562	OG0000541	n0	MFC_RS01170						DR085_RS00725	MYF_RS00850																																				
N39.HOG0000563	OG0000542	n0	MFC_RS02575						DR085_RS00185	MYF_RS00315																																				
N39.HOG0000564	OG0000547	n0	MFC_RS00980						DR085_RS00535	MYF_RS00660																																				
N39.HOG0000565	OG0000548	n0	MFC_RS01285						DR085_RS02705	MYF_RS01205																																				
N39.HOG0000566	OG0000549	n0	MFC_RS01675						DR085_RS02650	MYF_RS02805																																				
N39.HOG0000567	OG0000550	n0	MFC_RS02750						DR085_RS02525	MYF_RS02925																																				
N39.HOG0000568	OG0000551	n0	MFC_RS02325						DR085_RS01380	MYF_RS02505																																				
N39.HOG0000569	OG0000555	n0	MFC_RS03340						DR085_RS03230	MYF_RS03410																																				
N39.HOG0000570	OG0000589	n0	MFC_RS03260						DR085_RS02910	MYF_RS03220																																				
N39.HOG0000571	OG0000595	n6	MFC_RS01440							MYF_RS02570																																				
N39.HOG0000572	OG0000596	n5	MFC_RS02370						DR085_RS02375	MYF_RS00110																																				
N39.HOG0000573	OG0000597	n7	MFC_RS01435							MYF_RS02565																																				
N39.HOG0000574	OG0000598	n0	MFC_RS02365						DR085_RS02370	MYF_RS00105																																				
N39.HOG0000575	OG0000599	n0	MFC_RS02360						DR085_RS02365	MYF_RS00100																																				
N39.HOG0000576	OG0000602	n0	MFC_RS00055						DR085_RS02820	MYF_RS01415																																				
N39.HOG0000577	OG0000627	n0	MFC_RS00310						DR085_RS02420	MYF_RS03075																																				
N39.HOG0000578	OG0000634	n0	MFC_RS00400						DR085_RS01935	MYF_RS01535																																				
N39.HOG0000579	OG0000635	n0	MFC_RS01195						DR085_RS00750	MYF_RS00875																																				
N39.HOG0000580	OG0000636	n0	MFC_RS03370						DR085_RS03325	MYF_RS03460																																				
N39.HOG0000581	OG0000637	n0	MFC_RS01785						DR085_RS02105	MYF_RS01970																																				
N39.HOG0000582	OG0000638	n0	MFC_RS02675						DR085_RS00280	MYF_RS00415																																				
N39.HOG0000583	OG0000639	n0	MFC_RS03145						DR085_RS01295	MYF_RS03175																																				
N39.HOG0000584	OG0000640	n0	MFC_RS03475						DR085_RS03215	MYF_RS03500																																				
N39.HOG0000585	OG0000641	n0	MFC_RS03485, MFC_RS03490						DR085_RS03140	MYF_RS03510, MYF_RS03515																																				
N39.HOG0000586	OG0000643	n0	MFC_RS03150						DR085_RS01300	MYF_RS03180																																				
N39.HOG0000587	OG0000646	n0							DR085_RS02985																																					
N39.HOG0000588	OG0000647	n0							DR085_RS00500																																					
N39.HOG0000589	OG0000655	n0	MFC_RS01700						DR085_RS02190	MYF_RS01885																																				
N39.HOG0000590	OG0000679	-	MFC_RS03425							MYF_RS03405																																				
N39.HOG0000591	OG0000680	-	MFC_RS03445							MYF_RS03475																																				
