HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N37.HOG0000336	OG0000296	n0	MFC_RS03110	DR093_RS01030	DR082_RS01025	DR094_RS00140		DR084_RS00825	DR085_RS00850	MYF_RS01040																																				
N37.HOG0000337	OG0000297	n0	MFC_RS03115	DR093_RS01035	DR082_RS01030	DR094_RS00135		DR084_RS00830	DR085_RS00855	MYF_RS01045																																				
N37.HOG0000338	OG0000298	n0	MFC_RS02395	DR093_RS00195	DR082_RS00195	DR094_RS00955		DR084_RS00010	DR085_RS00010	MYF_RS00135																																				
N37.HOG0000339	OG0000299	n0	MFC_RS02415	DR093_RS00215	DR082_RS00215	DR094_RS00935		DR084_RS00030	DR085_RS00030	MYF_RS00155																																				
N37.HOG0000340	OG0000300	n0	MFC_RS02595	DR093_RS00390	DR082_RS00390	DR094_RS00760		DR084_RS00205	DR085_RS00205	MYF_RS00335																																				
N37.HOG0000341	OG0000301	n0	MFC_RS02630	DR093_RS00425	DR082_RS00425	DR094_RS00725		DR084_RS00240	DR085_RS00240	MYF_RS00370																																				
N37.HOG0000342	OG0000302	n0	MFC_RS02635	DR093_RS00430	DR082_RS00430	DR094_RS00720		DR084_RS00245	DR085_RS00245	MYF_RS00375																																				
N37.HOG0000343	OG0000303	n0	MFC_RS00835	DR093_RS00565	DR082_RS00565	DR094_RS00585		DR084_RS00380	DR085_RS00380	MYF_RS00515																																				
N37.HOG0000344	OG0000304	n0	MFC_RS00865	DR093_RS00600	DR082_RS00600	DR094_RS00550		DR084_RS00415	DR085_RS00415	MYF_RS00545																																				
N37.HOG0000345	OG0000305	n0	MFC_RS01010	DR093_RS00730	DR082_RS00730	DR094_RS00420		DR084_RS00545	DR085_RS00565	MYF_RS00690																																				
N37.HOG0000346	OG0000306	n0	MFC_RS01090	DR093_RS00815	DR082_RS00810	DR094_RS00340		DR084_RS00625	DR085_RS00650	MYF_RS00770																																				
N37.HOG0000347	OG0000307	n0	MFC_RS01130	DR093_RS00860	DR082_RS00855	DR094_RS00300		DR084_RS00660	DR085_RS00685	MYF_RS00810																																				
N37.HOG0000348	OG0000308	n0	MFC_RS03020	DR093_RS00945	DR082_RS00940	DR094_RS00225		DR084_RS00740	DR085_RS00765	MYF_RS00895																																				
N37.HOG0000349	OG0000309	n0	MFC_RS03075	DR093_RS01000	DR082_RS00995	DR094_RS00170		DR084_RS00795	DR085_RS00820	MYF_RS01005																																				
N37.HOG0000350	OG0000310	n0	MFC_RS02895	DR093_RS01075	DR082_RS01070	DR094_RS00095		DR084_RS00870	DR085_RS00895	MYF_RS01085																																				
N37.HOG0000351	OG0000311	n0	MFC_RS01220	DR093_RS01125	DR082_RS01120	DR094_RS00045		DR084_RS00925	DR085_RS00945	MYF_RS01140																																				
N37.HOG0000352	OG0000312	n0	MFC_RS01240	DR093_RS01145	DR082_RS01140	DR094_RS00025		DR084_RS00945	DR085_RS00965	MYF_RS01160																																				
N37.HOG0000353	OG0000313	n0	MFC_RS01290	DR093_RS02690	DR082_RS01190	DR094_RS02585		DR084_RS00995	DR085_RS02700	MYF_RS01210																																				
N37.HOG0000354	OG0000314	n0	MFC_RS01360	DR093_RS02975	DR082_RS02635	DR094_RS02905		DR084_RS01065	DR085_RS02785	MYF_RS01280																																				
N37.HOG0000355	OG0000315	n0	MFC_RS01390	DR093_RS02900	DR082_RS02665	DR094_RS02935		DR084_RS01095	DR085_RS02755	MYF_RS01310																																				
N37.HOG0000356	OG0000316	n0	MFC_RS01400	DR093_RS02910	DR082_RS02675	DR094_RS02945		DR084_RS01105	DR085_RS02745	MYF_RS01320																																				
N37.HOG0000357	OG0000317	n0	MFC_RS00110	DR093_RS02750	DR082_RS02740	DR094_RS02685		DR084_RS02730	DR085_RS02870	MYF_RS01360																																				
N37.HOG0000358	OG0000318	n0	MFC_RS00020	DR093_RS04040	DR082_RS03940	DR094_RS03800		DR084_RS03680	DR085_RS03900	MYF_RS01450																																				
N37.HOG0000359	OG0000319	n0	MFC_RS00420	DR093_RS01870	DR082_RS01885	DR094_RS02055		DR084_RS01795	DR085_RS01915	MYF_RS01555																																				
N37.HOG0000360	OG0000320	n0	MFC_RS00485	DR093_RS01935	DR082_RS01950	DR094_RS02120		DR084_RS01860	DR085_RS01850	MYF_RS01620																																				
N37.HOG0000361	OG0000321	n0	MFC_RS00550	DR093_RS02000	DR082_RS02015	DR094_RS02185		DR084_RS01925	DR085_RS01785	MYF_RS01685																																				
N37.HOG0000362	OG0000322	n0	MFC_RS00595	DR093_RS02045	DR082_RS02060	DR094_RS02230		DR084_RS01970	DR085_RS01740	MYF_RS01730																																				
N37.HOG0000363	OG0000323	n0	MFC_RS00725	DR093_RS02175	DR082_RS02765	DR094_RS02805		DR084_RS02815	DR085_RS01610	MYF_RS01860																																				
N37.HOG0000364	OG0000324	n0	MFC_RS01775	DR093_RS02550	DR082_RS02160	DR094_RS02470		DR084_RS01200	DR085_RS02115	MYF_RS01960																																				
N37.HOG0000365	OG0000325	n0	MFC_RS01815	DR093_RS02510	DR082_RS02200	DR094_RS02430		DR084_RS01240	DR085_RS02075	MYF_RS02000																																				
N37.HOG0000366	OG0000326	n0	MFC_RS01905	DR093_RS02415	DR082_RS02295	DR094_RS02335		DR084_RS01335	DR085_RS01980	MYF_RS02090																																				
N37.HOG0000367	OG0000327	n0	MFC_RS01910	DR093_RS02410	DR082_RS02300	DR094_RS02330		DR084_RS01340	DR085_RS01975	MYF_RS02095																																				
N37.HOG0000368	OG0000328	n0	MFC_RS01995	DR093_RS01500	DR082_RS01275	DR094_RS01470		DR084_RS01425	DR085_RS01045	MYF_RS02180																																				
N37.HOG0000369	OG0000329	n0	MFC_RS02020	DR093_RS01520	DR082_RS01295	DR094_RS01490		DR084_RS01445	DR085_RS01065	MYF_RS02200																																				
N37.HOG0000370	OG0000330	n0	MFC_RS02200	DR093_RS01705	DR082_RS01480	DR094_RS01675		DR084_RS01630	DR085_RS01250	MYF_RS02380																																				
N37.HOG0000371	OG0000331	n0	MFC_RS02315	DR093_RS01820	DR082_RS01600	DR094_RS01795		DR084_RS01745	DR085_RS01370	MYF_RS02495																																				
N37.HOG0000372	OG0000332	n0	MFC_RS01505	DR093_RS02250	DR082_RS01720	DR094_RS01895		DR084_RS02110	DR085_RS01470	MYF_RS02635																																				
N37.HOG0000373	OG0000333	n0	MFC_RS01515	DR093_RS02260	DR082_RS01730	DR094_RS01905		DR084_RS02120	DR085_RS01480	MYF_RS02645																																				
N37.HOG0000374	OG0000334	n0	MFC_RS01585	DR093_RS02325	DR082_RS01795	DR094_RS01970		DR084_RS02185	DR085_RS01545	MYF_RS02715																																				
N37.HOG0000375	OG0000335	n0	MFC_RS01595	DR093_RS03970	DR082_RS03765	DR094_RS03715		DR084_RS03575	DR085_RS03720	MYF_RS02725																																				
N37.HOG0000376	OG0000336	n0	MFC_RS02805	DR093_RS03875	DR082_RS03865	DR094_RS03640		DR084_RS03645	DR085_RS03835	MYF_RS02870																																				
N37.HOG0000377	OG0000337	n0	MFC_RS00280	DR093_RS00015	DR082_RS00015	DR094_RS01135		DR084_RS02255	DR085_RS02220	MYF_RS03105																																				
N37.HOG0000378	OG0000338	n0	MFC_RS00240	DR093_RS00055	DR082_RS00055	DR094_RS01095		DR084_RS02295	DR085_RS02260	MYF_RS03145																																				
N37.HOG0000379	OG0000339	n0	MFC_RS00505	DR093_RS01955	DR082_RS01970	DR094_RS02140		DR084_RS01880	DR085_RS01830	MYF_RS01640																																				
N37.HOG0000380	OG0000340	n0	MFC_RS00530	DR093_RS01980	DR082_RS01995	DR094_RS02165		DR084_RS01905	DR085_RS01805	MYF_RS01665																																				
N37.HOG0000381	OG0000341	n0	MFC_RS01755	DR093_RS02570	DR082_RS02140	DR094_RS02490		DR084_RS01180	DR085_RS02135	MYF_RS01940																																				
N37.HOG0000382	OG0000342	n0	MFC_RS01845	DR093_RS02480	DR082_RS02230	DR094_RS02400		DR084_RS01270	DR085_RS02045	MYF_RS02030																																				
N37.HOG0000383	OG0000343	n0	MFC_RS01525	DR093_RS02270	DR082_RS01740	DR094_RS01915		DR084_RS02130	DR085_RS01490	MYF_RS02655																																				
N37.HOG0000384	OG0000344	n0	MFC_RS00850	DR093_RS00580	DR082_RS00580	DR094_RS00570		DR084_RS00395	DR085_RS00395	MYF_RS00530																																				
N37.HOG0000385	OG0000345	n0	MFC_RS02130	DR093_RS01635	DR082_RS01410	DR094_RS01605		DR084_RS01560	DR085_RS01180	MYF_RS02310																																				
N37.HOG0000386	OG0000346	n0	MFC_RS02800	DR093_RS03870	DR082_RS03860	DR094_RS03635		DR084_RS03640	DR085_RS03830	MYF_RS02875																																				
N37.HOG0000387	OG0000347	n0	MFC_RS00620	DR093_RS02070	DR082_RS02875	DR094_RS02255		DR084_RS01995	DR085_RS01715	MYF_RS01755																																				
N37.HOG0000388	OG0000348	n0	MFC_RS01915	DR093_RS03985	DR082_RS03815	DR094_RS03740		DR084_RS03525	DR085_RS03760	MYF_RS02100																																				
N37.HOG0000389	OG0000349	n0	MFC_RS02745	DR093_RS01300	DR082_RS02450	DR094_RS01270		DR084_RS02545	DR085_RS02520	MYF_RS02930																																				
N37.HOG0000390	OG0000350	n0	MFC_RS03345	DR093_RS00820	DR082_RS00815	DR094_RS00335		DR084_RS02995	DR085_RS00655	MYF_RS03360																																				
N37.HOG0000391	OG0000351	n0	MFC_RS00785	DR093_RS00515	DR082_RS00515	DR094_RS00635		DR084_RS00330	DR085_RS00330	MYF_RS00465																																				
N37.HOG0000392	OG0000352	n0	MFC_RS01340	DR093_RS02990	DR082_RS02615	DR094_RS02885		DR084_RS01045	DR085_RS02815	MYF_RS01260																																				
N37.HOG0000393	OG0000353	n0	MFC_RS00590	DR093_RS02040	DR082_RS02055	DR094_RS02225		DR084_RS01965	DR085_RS01745	MYF_RS01725																																				
N37.HOG0000394	OG0000354	n0	MFC_RS00900	DR093_RS00630	DR082_RS00630	DR094_RS00520		DR084_RS00445	DR085_RS00450	MYF_RS00580																																				
N37.HOG0000395	OG0000355	n0	MFC_RS01315	DR093_RS04005	DR082_RS03715	DR094_RS03775		DR084_RS03495	DR085_RS03855	MYF_RS01235																																				
N37.HOG0000396	OG0000356	n0	MFC_RS01395	DR093_RS04035	DR082_RS03900	DR094_RS03825		DR084_RS03500	DR085_RS03870	MYF_RS01315																																				
N37.HOG0000397	OG0000357	n0	MFC_RS01485	DR093_RS03955	DR082_RS03750	DR094_RS03700		DR084_RS03560	DR085_RS03705	MYF_RS02615																																				
N37.HOG0000398	OG0000358	n0	MFC_RS01490	DR093_RS02235	DR082_RS01705	DR094_RS01880		DR084_RS02095	DR085_RS01455	MYF_RS02620																																				
N37.HOG0000399	OG0000359	n0	MFC_RS01885	DR093_RS03990	DR082_RS03810	DR094_RS03745		DR084_RS03520	DR085_RS03765	MYF_RS02070																																				
N37.HOG0000400	OG0000360	n0	MFC_RS02500	DR093_RS00295	DR082_RS00295	DR094_RS00855		DR084_RS00110	DR085_RS00110	MYF_RS00240																																				
N37.HOG0000401	OG0000361	n0	MFC_RS02530	DR093_RS00325	DR082_RS00325	DR094_RS00825		DR084_RS00140	DR085_RS00140	MYF_RS00270																																				
N37.HOG0000402	OG0000362	n0	MFC_RS02915	DR093_RS01055	DR082_RS01050	DR094_RS00115		DR084_RS00850	DR085_RS00875	MYF_RS01065																																				
N37.HOG0000403	OG0000363	n0	MFC_RS00660	DR093_RS02110	DR082_RS03985	DR094_RS02300		DR084_RS02040	DR085_RS03935	MYF_RS01795																																				
N37.HOG0000404	OG0000365	n0	MFC_RS00050	DR093_RS04055	DR082_RS03955	DR094_RS03785		DR084_RS03695	DR085_RS03915	MYF_RS01420																																				
N37.HOG0000405	OG0000366	n0	MFC_RS00080	DR093_RS02780	DR082_RS02710	DR094_RS02655		DR084_RS02700	DR085_RS02840	MYF_RS01390																																				
N37.HOG0000406	OG0000367	n0	MFC_RS00090	DR093_RS02770	DR082_RS02720	DR094_RS02665		DR084_RS02710	DR085_RS02850	MYF_RS01380																																				
N37.HOG0000407	OG0000368	n0	MFC_RS00175	DR093_RS00120	DR082_RS00120	DR094_RS01030		DR084_RS02360	DR085_RS02325	MYF_RS00060																																				
N37.HOG0000408	OG0000369	n0	MFC_RS00210		DR082_RS03655	DR094_RS03585		DR084_RS03595	DR085_RS03780	MYF_RS00025																																				
N37.HOG0000409	OG0000370	n0	MFC_RS00215	DR093_RS04150	DR082_RS00080	DR094_RS01070		DR084_RS02320	DR085_RS02285	MYF_RS00020																																				
N37.HOG0000410	OG0000371	n0	MFC_RS00220	DR093_RS00075	DR082_RS00075	DR094_RS01075		DR084_RS02315	DR085_RS02280	MYF_RS00015																																				
N37.HOG0000411	OG0000372	n0	MFC_RS00225	DR093_RS00070	DR082_RS00070	DR094_RS01080		DR084_RS02310	DR085_RS02275	MYF_RS00010																																				
N37.HOG0000412	OG0000373	n0	MFC_RS00250	DR093_RS00045	DR082_RS00045	DR094_RS01105		DR084_RS02285	DR085_RS02250	MYF_RS03135																																				
N37.HOG0000413	OG0000374	n0	MFC_RS00260	DR093_RS00035	DR082_RS00035	DR094_RS01115		DR084_RS02275	DR085_RS02240	MYF_RS03125																																				
N37.HOG0000414	OG0000375	n0	MFC_RS00415	DR093_RS01865	DR082_RS01880	DR094_RS02050		DR084_RS01790	DR085_RS01920	MYF_RS01550																																				
N37.HOG0000415	OG0000376	n0	MFC_RS00470	DR093_RS01920	DR082_RS01935	DR094_RS02105		DR084_RS01845	DR085_RS01865	MYF_RS01605																																				
N37.HOG0000416	OG0000377	n0	MFC_RS00480	DR093_RS01930	DR082_RS01945	DR094_RS02115		DR084_RS01855	DR085_RS01855	MYF_RS01615																																				
N37.HOG0000417	OG0000378	n0	MFC_RS00515	DR093_RS01965	DR082_RS01980	DR094_RS02150		DR084_RS01890	DR085_RS01820	MYF_RS01650																																				
N37.HOG0000418	OG0000379	n0	MFC_RS00585	DR093_RS02035	DR082_RS02050	DR094_RS02220		DR084_RS01960	DR085_RS01750	MYF_RS01720																																				
N37.HOG0000419	OG0000380	n0	MFC_RS00610	DR093_RS02060		DR094_RS02245		DR084_RS01985	DR085_RS01725	MYF_RS01745																																				
N37.HOG0000420	OG0000381	n0	MFC_RS00650	DR093_RS02100	DR082_RS02845	DR094_RS02285		DR084_RS02025	DR085_RS01685	MYF_RS01785																																				
N37.HOG0000421	OG0000382	n0	MFC_RS00680	DR093_RS02130	DR082_RS02810	DR094_RS02760		DR084_RS02770	DR085_RS01655	MYF_RS01815																																				
N37.HOG0000422	OG0000383	n0	MFC_RS00720	DR093_RS02170	DR082_RS02770	DR094_RS02800		DR084_RS02810	DR085_RS01615	MYF_RS01855																																				
N37.HOG0000423	OG0000384	n0	MFC_RS00790	DR093_RS00520	DR082_RS00520	DR094_RS00630		DR084_RS00335	DR085_RS00335	MYF_RS00470																																				
N37.HOG0000424	OG0000385	n0	MFC_RS00795	DR093_RS00525	DR082_RS00525	DR094_RS00625		DR084_RS00340	DR085_RS00340	MYF_RS00475																																				
N37.HOG0000425	OG0000386	n0	MFC_RS00815	DR093_RS00545	DR082_RS00545	DR094_RS00605		DR084_RS00360	DR085_RS00360	MYF_RS00495																																				
N37.HOG0000426	OG0000387	n0	MFC_RS00840	DR093_RS00570	DR082_RS00570	DR094_RS00580		DR084_RS00385	DR085_RS00385	MYF_RS00520																																				
N37.HOG0000427	OG0000388	n0	MFC_RS00845	DR093_RS03800	DR082_RS03680	DR094_RS03560		DR084_RS03460	DR085_RS03645	MYF_RS00525																																				
N37.HOG0000428	OG0000389	n0	MFC_RS00880	DR093_RS00610	DR082_RS00610	DR094_RS00540		DR084_RS00425	DR085_RS00430	MYF_RS00560																																				
N37.HOG0000429	OG0000390	n0	MFC_RS00990	DR093_RS00710	DR082_RS00710	DR094_RS00440		DR084_RS00525	DR085_RS00545	MYF_RS00670																																				
N37.HOG0000430	OG0000391	n0	MFC_RS01000	DR093_RS00720	DR082_RS00720	DR094_RS00430		DR084_RS00535	DR085_RS00555	MYF_RS00680																																				
N37.HOG0000431	OG0000392	n0	MFC_RS01030	DR093_RS00745	DR082_RS00745	DR094_RS00405		DR084_RS00560	DR085_RS00580	MYF_RS00705																																				
N37.HOG0000432	OG0000393	n0	MFC_RS01080	DR093_RS00800	DR082_RS00800	DR094_RS00350		DR084_RS00615	DR085_RS00635	MYF_RS00760																																				
N37.HOG0000433	OG0000394	n0	MFC_RS01145	DR093_RS00875	DR082_RS00870	DR094_RS00285		DR084_RS00675	DR085_RS00700	MYF_RS00825																																				
N37.HOG0000434	OG0000395	n0	MFC_RS01150	DR093_RS00880	DR082_RS00875	DR094_RS00280		DR084_RS00680	DR085_RS00705	MYF_RS00830																																				
N37.HOG0000435	OG0000396	n0	MFC_RS01280	DR093_RS02700	DR082_RS01180	DR094_RS02575		DR084_RS00985	DR085_RS02710	MYF_RS01200																																				
N37.HOG0000436	OG0000397	n0	MFC_RS01325	DR093_RS02655	DR082_RS02600	DR094_RS02620		DR084_RS01030	DR085_RS02665	MYF_RS01245																																				
N37.HOG0000437	OG0000398	n0	MFC_RS01330	DR093_RS02650	DR082_RS02605	DR094_RS02625		DR084_RS01035	DR085_RS02660	MYF_RS01250																																				
N37.HOG0000438	OG0000399	n0	MFC_RS01375	DR093_RS02885	DR082_RS02650	DR094_RS02920		DR084_RS01080	DR085_RS02770	MYF_RS01295																																				
N37.HOG0000439	OG0000400	n0	MFC_RS01450	DR093_RS02195	DR082_RS01665	DR094_RS01840		DR084_RS02055	DR085_RS01415	MYF_RS02580																																				
N37.HOG0000440	OG0000401	n0	MFC_RS01510	DR093_RS02255	DR082_RS01725	DR094_RS01900		DR084_RS02115	DR085_RS01475	MYF_RS02640																																				
N37.HOG0000441	OG0000402	n0	MFC_RS01520	DR093_RS02265	DR082_RS01735	DR094_RS01910		DR084_RS02125	DR085_RS01485	MYF_RS02650																																				
N37.HOG0000442	OG0000403	n0	MFC_RS01530	DR093_RS02275	DR082_RS01745	DR094_RS01920		DR084_RS02135	DR085_RS01495	MYF_RS02660																																				
N37.HOG0000443	OG0000404	n0	MFC_RS01555, MFC_RS03375	DR093_RS03960	DR082_RS03755	DR094_RS03705		DR084_RS03565	DR085_RS03710	MYF_RS02685																																				
N37.HOG0000444	OG0000405	n0	MFC_RS01570	DR093_RS02310	DR082_RS01780	DR094_RS01955		DR084_RS02170	DR085_RS01530	MYF_RS02700																																				
N37.HOG0000445	OG0000406	n0	MFC_RS01600	DR093_RS02340	DR082_RS01810	DR094_RS01985		DR084_RS02200	DR085_RS01560	MYF_RS02730																																				
N37.HOG0000446	OG0000407	n0	MFC_RS01605	DR093_RS03975	DR082_RS03770	DR094_RS03720		DR084_RS03580	DR085_RS03725	MYF_RS02735																																				
N37.HOG0000447	OG0000408	n0	MFC_RS01610	DR093_RS02350	DR082_RS01820	DR094_RS01995		DR084_RS02210	DR085_RS01570	MYF_RS02740																																				
N37.HOG0000448	OG0000409	n0	MFC_RS01615	DR093_RS02355	DR082_RS01825	DR094_RS02000		DR084_RS02215	DR085_RS01575	MYF_RS02745																																				
N37.HOG0000449	OG0000410	n0	MFC_RS01650	DR093_RS02860	DR082_RS02945	DR094_RS02860		DR084_RS02860	DR085_RS02955	MYF_RS02780																																				
N37.HOG0000450	OG0000411	n0	MFC_RS01660	DR093_RS02870	DR082_RS02935	DR094_RS02870		DR084_RS02870	DR085_RS02945	MYF_RS02790																																				
N37.HOG0000451	OG0000412	n0	MFC_RS01665	DR093_RS02875	DR082_RS02930	DR094_RS02875		DR084_RS02875	DR085_RS02940	MYF_RS02795																																				
N37.HOG0000452	OG0000413	n0	MFC_RS01705	DR093_RS04170	DR082_RS02090	DR094_RS02540		DR084_RS01130	DR085_RS02185	MYF_RS01890																																				
N37.HOG0000453	OG0000414	n0	MFC_RS01715	DR093_RS02610	DR082_RS02100	DR094_RS02530		DR084_RS01140	DR085_RS02175	MYF_RS01900																																				
N37.HOG0000454	OG0000415	n0	MFC_RS01720	DR093_RS02605	DR082_RS02105	DR094_RS02525		DR084_RS01145	DR085_RS02170	MYF_RS01905																																				
N37.HOG0000455	OG0000416	n0	MFC_RS01730	DR093_RS02595	DR082_RS02115	DR094_RS02515		DR084_RS01155	DR085_RS02160	MYF_RS01915																																				
N37.HOG0000456	OG0000417	n0	MFC_RS01760	DR093_RS02565	DR082_RS02145	DR094_RS02485		DR084_RS01185	DR085_RS02130	MYF_RS01945																																				
N37.HOG0000457	OG0000418	n0	MFC_RS01765	DR093_RS02560	DR082_RS02150	DR094_RS02480		DR084_RS01190	DR085_RS02125	MYF_RS01950																																				
N37.HOG0000458	OG0000419	n0	MFC_RS01825	DR093_RS02500	DR082_RS02210	DR094_RS02420		DR084_RS01250	DR085_RS02065	MYF_RS02010																																				
N37.HOG0000459	OG0000420	n0	MFC_RS01860	DR093_RS02465	DR082_RS02245	DR094_RS02385		DR084_RS01285	DR085_RS02030	MYF_RS02045																																				
N37.HOG0000460	OG0000421	n0	MFC_RS01890	DR093_RS02430	DR082_RS02280	DR094_RS02350		DR084_RS01320	DR085_RS01995	MYF_RS02075																																				
N37.HOG0000461	OG0000422	n0	MFC_RS01900	DR093_RS02420	DR082_RS02290	DR094_RS02340		DR084_RS01330	DR085_RS01985	MYF_RS02085																																				
N37.HOG0000462	OG0000423	n0	MFC_RS01955	DR093_RS01460	DR082_RS01235	DR094_RS01430		DR084_RS01385	DR085_RS01005	MYF_RS02140																																				
N37.HOG0000463	OG0000424	n0	MFC_RS01960	DR093_RS01465	DR082_RS01240	DR094_RS01435		DR084_RS01390	DR085_RS01010	MYF_RS02145																																				
N37.HOG0000464	OG0000425	n0	MFC_RS01970	DR093_RS01475	DR082_RS01250	DR094_RS01445		DR084_RS01400	DR085_RS01020	MYF_RS02155																																				
N37.HOG0000465	OG0000426	n0	MFC_RS01975	DR093_RS03905	DR082_RS03720	DR094_RS03675		DR084_RS03530	DR085_RS03680	MYF_RS02160																																				
N37.HOG0000466	OG0000427	n0	MFC_RS02000	DR093_RS03910	DR082_RS03725	DR094_RS03680		DR084_RS03535	DR085_RS03685	MYF_RS02185																																				
N37.HOG0000467	OG0000428	n0	MFC_RS02030	DR093_RS01530	DR082_RS01305	DR094_RS01500		DR084_RS01455	DR085_RS01075	MYF_RS02210																																				
N37.HOG0000468	OG0000429	n0	MFC_RS02120	DR093_RS01625	DR082_RS01400	DR094_RS01595		DR084_RS01550	DR085_RS01170	MYF_RS02300																																				
N37.HOG0000469	OG0000430	n0	MFC_RS02165	DR093_RS01670	DR082_RS01445	DR094_RS01640		DR084_RS01595	DR085_RS01215	MYF_RS02345																																				
N37.HOG0000470	OG0000431	n0	MFC_RS02175	DR093_RS01680	DR082_RS01455	DR094_RS01650		DR084_RS01605	DR085_RS01225	MYF_RS02355																																				
N37.HOG0000471	OG0000432	n0	MFC_RS02195	DR093_RS01700	DR082_RS01475	DR094_RS01670		DR084_RS01625	DR085_RS01245	MYF_RS02375																																				
N37.HOG0000472	OG0000433	n0	MFC_RS02205	DR093_RS01710	DR082_RS01485	DR094_RS01680		DR084_RS01635	DR085_RS01255	MYF_RS02385																																				
N37.HOG0000473	OG0000434	n0	MFC_RS02210	DR093_RS01715	DR082_RS01490	DR094_RS01685		DR084_RS01640	DR085_RS01260	MYF_RS02390																																				
N37.HOG0000474	OG0000435	n0	MFC_RS02225	DR093_RS01730	DR082_RS01505	DR094_RS01700		DR084_RS01655	DR085_RS01275	MYF_RS02405																																				
N37.HOG0000475	OG0000436	n0	MFC_RS03535	DR093_RS01765	DR082_RS01545	DR094_RS01740		DR084_RS01690	DR085_RS01315	MYF_RS02440																																				
N37.HOG0000476	OG0000437	n0	MFC_RS02270	DR093_RS01775	DR082_RS01555	DR094_RS01750		DR084_RS01700	DR085_RS01325	MYF_RS02450																																				
N37.HOG0000477	OG0000438	n0	MFC_RS02275	DR093_RS03925	DR082_RS03740	DR094_RS03695		DR084_RS03545	DR085_RS03700	MYF_RS02455																																				
N37.HOG0000478	OG0000439	n0	MFC_RS02280	DR093_RS01785	DR082_RS01565	DR094_RS01760		DR084_RS01710	DR085_RS01335	MYF_RS02460																																				
N37.HOG0000479	OG0000440	n0	MFC_RS02295	DR093_RS01800	DR082_RS01580	DR094_RS01775		DR084_RS01725	DR085_RS01350	MYF_RS02475																																				
N37.HOG0000480	OG0000441	n0	MFC_RS02335	DR093_RS01840	DR082_RS01620	DR094_RS01815		DR084_RS01765	DR085_RS01390	MYF_RS02515																																				
N37.HOG0000481	OG0000442	n0	MFC_RS02350	DR093_RS00150	DR082_RS00150	DR094_RS01000		DR084_RS02390	DR085_RS02355	MYF_RS00090																																				
N37.HOG0000482	OG0000443	n0	MFC_RS02410	DR093_RS00210	DR082_RS00210	DR094_RS00940		DR084_RS00025	DR085_RS00025	MYF_RS00150																																				
N37.HOG0000483	OG0000444	n0	MFC_RS02425	DR093_RS00225	DR082_RS00225	DR094_RS00925		DR084_RS00040	DR085_RS00040	MYF_RS00165																																				
N37.HOG0000484	OG0000445	n0	MFC_RS02450	DR093_RS00250	DR082_RS00250	DR094_RS00900		DR084_RS00065	DR085_RS00065	MYF_RS00190																																				
N37.HOG0000485	OG0000446	n0	MFC_RS02480	DR093_RS00275	DR082_RS00275	DR094_RS00875		DR084_RS00090	DR085_RS00090	MYF_RS00220																																				
N37.HOG0000486	OG0000447	n0	MFC_RS02485	DR093_RS00280	DR082_RS00280	DR094_RS00870		DR084_RS00095	DR085_RS00095	MYF_RS00225																																				
N37.HOG0000487	OG0000448	n0	MFC_RS02515	DR093_RS00310	DR082_RS00310	DR094_RS00840		DR084_RS00125	DR085_RS00125	MYF_RS00255																																				
N37.HOG0000488	OG0000449	n0	MFC_RS02540	DR093_RS00335	DR082_RS00335	DR094_RS00815		DR084_RS00150	DR085_RS00150	MYF_RS00280																																				
N37.HOG0000489	OG0000450	n0	MFC_RS02550	DR093_RS00345	DR082_RS00345	DR094_RS00805		DR084_RS00160	DR085_RS00160	MYF_RS00290																																				
N37.HOG0000490	OG0000451	n0	MFC_RS02590	DR093_RS00385	DR082_RS00385	DR094_RS00765		DR084_RS00200	DR085_RS00200	MYF_RS00330																																				
N37.HOG0000491	OG0000452	n0	MFC_RS02615	DR093_RS00410	DR082_RS00410	DR094_RS00740		DR084_RS00225	DR085_RS00225	MYF_RS00355																																				
N37.HOG0000492	OG0000453	n0	MFC_RS02650	DR093_RS00445	DR082_RS00445	DR094_RS00705		DR084_RS00260	DR085_RS00260	MYF_RS00390																																				
N37.HOG0000493	OG0000454	n5	MFC_RS03435, MFC_RS03440							MYF_RS03480, MYF_RS03485																																				
N37.HOG0000494	OG0000455	n0	MFC_RS02700	DR093_RS03850	DR082_RS03825	DR094_RS03615		DR084_RS03615	DR085_RS03810	MYF_RS02975																																				
