HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N24.HOG0000491	OG0000261	n0	MFC_RS02555	DR093_RS03790	DR082_RS03670	DR094_RS03570	DR095_RS03795	DR084_RS03450	DR085_RS03635	MYF_RS00295				B5C39_RS01155						MHP168L_RS00310	MHP168_RS00305	MHP_RS00340					HZK19_RS00315			MHJ_RS00310		KUD10_RS00330	DR083_RS04585									EXC50_RS00340	B5M19_RS00250	FEF30_RS04195	FEF31_RS04680	
N24.HOG0000492	OG0000262	n0	MFC_RS02570	DR093_RS00365	DR082_RS00365	DR094_RS00785	DR095_RS00810	DR084_RS00180	DR085_RS00180	MYF_RS00310				B5C39_RS01175						MHP168L_RS00325	MHP168_RS00320	MHP_RS00355					HZK19_RS00330			MHJ_RS00325		KUD10_RS00345	DR083_RS00225									EXC50_RS00360	B5M19_RS00270	FEF30_RS00660	FEF31_RS00010	
N24.HOG0000493	OG0000263	n0	MFC_RS02585	DR093_RS00380	DR082_RS00380	DR094_RS00770	DR095_RS00795	DR084_RS00195	DR085_RS00195	MYF_RS00325				B5C39_RS01190						MHP168L_RS00340	MHP168_RS00335	MHP_RS00370					HZK19_RS00345			MHJ_RS00340		KUD10_RS00360	DR083_RS00240									EXC50_RS00375	B5M19_RS00285	FEF30_RS00675	FEF31_RS00025	
N24.HOG0000494	OG0000264	n0	MFC_RS02600	DR093_RS00395	DR082_RS00395	DR094_RS00755	DR095_RS00780	DR084_RS00210	DR085_RS00210	MYF_RS00340				B5C39_RS01205						MHP168L_RS00355	MHP168_RS00350	MHP_RS00385					HZK19_RS00360			MHJ_RS00355		KUD10_RS00375	DR083_RS00255									EXC50_RS00390	B5M19_RS04030	FEF30_RS00690	FEF31_RS00040	
N24.HOG0000495	OG0000265	n0	MFC_RS02610	DR093_RS00405	DR082_RS00405	DR094_RS00745	DR095_RS00770	DR084_RS00220	DR085_RS00220	MYF_RS00350				B5C39_RS01215						MHP168L_RS00365	MHP168_RS00360	MHP_RS00395					HZK19_RS00370			MHJ_RS00365		KUD10_RS00385	DR083_RS00265									EXC50_RS00400	B5M19_RS00315	FEF30_RS00700	FEF31_RS00050	
N24.HOG0000496	OG0000266	n0	MFC_RS02625	DR093_RS00420	DR082_RS00420	DR094_RS00730	DR095_RS00755	DR084_RS00235	DR085_RS00235	MYF_RS00365				B5C39_RS01235						MHP168L_RS00380	MHP168_RS00375	MHP_RS00415					HZK19_RS00385			MHJ_RS00380		KUD10_RS00400	DR083_RS00280									EXC50_RS00420	B5M19_RS00335	FEF30_RS00715	FEF31_RS00065	
N24.HOG0000497	OG0000267	n0	MFC_RS02640	DR093_RS00435	DR082_RS00435	DR094_RS00715	DR095_RS00740	DR084_RS00250	DR085_RS00250	MYF_RS00380				B5C39_RS01250						MHP168L_RS00395	MHP168_RS00390	MHP_RS00430					HZK19_RS00400			MHJ_RS00395		KUD10_RS00415	DR083_RS00295									EXC50_RS00435	B5M19_RS04035	FEF30_RS00730	FEF31_RS00080	
N24.HOG0000498	OG0000268	n0	MFC_RS02645	DR093_RS00440	DR082_RS00440	DR094_RS00710	DR095_RS00735	DR084_RS00255	DR085_RS00255	MYF_RS00385				B5C39_RS02480						MHP168L_RS00400	MHP168_RS00395	MHP_RS01570					HZK19_RS00405			MHJ_RS00400		KUD10_RS00420	DR083_RS00300									EXC50_RS03665	B5M19_RS00355	FEF30_RS00735	FEF31_RS00085	
N24.HOG0000499	OG0000269	n0	MFC_RS02660	DR093_RS00455	DR082_RS00455	DR094_RS00695	DR095_RS00720	DR084_RS00270	DR085_RS00270	MYF_RS00400				B5C39_RS02465						MHP168L_RS00415	MHP168_RS00410	MHP_RS01555					HZK19_RS00420			MHJ_RS00415		KUD10_RS00435	DR083_RS03225									EXC50_RS03650	B5M19_RS03680	FEF30_RS00750	FEF31_RS00100	
N24.HOG0000500	OG0000270	n0	MFC_RS02720	DR093_RS03855	DR082_RS03820	DR094_RS03620	DR095_RS03930	DR084_RS03610	DR085_RS03815	MYF_RS02955				B5C39_RS00680						MHP168L_RS03475	MHP168_RS03460	MHP_RS03410					HZK19_RS03540			MHJ_RS03460		KUD10_RS03560	DR083_RS04615									EXC50_RS02335	B5M19_RS00415	FEF30_RS04155	FEF31_RS04635	
N24.HOG0000501	OG0000271	n0	MFC_RS02725	DR093_RS01280	DR082_RS02340	DR094_RS01250	DR095_RS02520	DR084_RS02445	DR085_RS02505	MYF_RS02950				B5C39_RS00675						MHP168L_RS03470	MHP168_RS03455	MHP_RS03405					HZK19_RS03535			MHJ_RS03455		KUD10_RS03555	DR083_RS00515									EXC50_RS02330	B5M19_RS00420	FEF30_RS00205	FEF31_RS03160	
N24.HOG0000502	OG0000272	n0	MFC_RS02730	DR093_RS01285	DR082_RS02335	DR094_RS01255	DR095_RS02525	DR084_RS02440	DR085_RS02510	MYF_RS02945				B5C39_RS00670						MHP168L_RS03465	MHP168_RS03450	MHP_RS03400					HZK19_RS03530			MHJ_RS03450		KUD10_RS03550	DR083_RS00510									EXC50_RS02325	B5M19_RS00425	FEF30_RS00200	FEF31_RS03155	
N24.HOG0000503	OG0000273	n0	MFC_RS02735	DR093_RS01290	DR082_RS02330	DR094_RS01260	DR095_RS02530	DR084_RS02435	DR085_RS02515	MYF_RS02940				B5C39_RS00665						MHP168L_RS03460	MHP168_RS03445	MHP_RS03395					HZK19_RS03525			MHJ_RS03445		KUD10_RS03545	DR083_RS00505									EXC50_RS02320	B5M19_RS00430	FEF30_RS00195	FEF31_RS03150	
N24.HOG0000504	OG0000274	n0	MFC_RS02755	DR093_RS01310	DR082_RS02460	DR094_RS01280	DR095_RS02550	DR084_RS02555	DR085_RS02530	MYF_RS02920				B5C39_RS00645						MHP168L_RS03440	MHP168_RS03425	MHP_RS03375					HZK19_RS03505			MHJ_RS03425		KUD10_RS03525	DR083_RS00485									EXC50_RS02300	B5M19_RS00450	FEF30_RS00175	FEF31_RS03130	
N24.HOG0000505	OG0000275	n0	MFC_RS03455	DR093_RS03860	DR082_RS03850	DR094_RS03625	DR095_RS03935	DR084_RS03630	DR085_RS03820	MYF_RS02915				B5C39_RS00640						MHP168L_RS03435	MHP168_RS03420	MHP_RS03370					HZK19_RS03500			MHJ_RS03420		KUD10_RS03520	DR083_RS04605									EXC50_RS02295	B5M19_RS00455	FEF30_RS04145	FEF31_RS04625	
N24.HOG0000506	OG0000276	n0	MFC_RS02765	DR093_RS01320	DR082_RS02470	DR094_RS01290	DR095_RS02560	DR084_RS02565	DR085_RS02540	MYF_RS02910				B5C39_RS00635						MHP168L_RS03430	MHP168_RS03415	MHP_RS03365					HZK19_RS03495			MHJ_RS03415		KUD10_RS03515	DR083_RS00475									EXC50_RS02290	B5M19_RS00460	FEF30_RS00165	FEF31_RS03120	
N24.HOG0000507	OG0000277	n0	MFC_RS02775	DR093_RS03865	DR082_RS03855	DR094_RS03630	DR095_RS03940	DR084_RS03635	DR085_RS03825	MYF_RS02900				B5C39_RS00625						MHP168L_RS03420	MHP168_RS03405	MHP_RS03355					HZK19_RS03485			MHJ_RS03405		KUD10_RS03505	DR083_RS00465									EXC50_RS02280	B5M19_RS00470	FEF30_RS00155	FEF31_RS03110	
N24.HOG0000508	OG0000278	n0	MFC_RS02780	DR093_RS01335	DR082_RS02485	DR094_RS01305	DR095_RS02575	DR084_RS02580	DR085_RS02555	MYF_RS02895				B5C39_RS00620						MHP168L_RS03415	MHP168_RS03400	MHP_RS03350					HZK19_RS03480			MHJ_RS03400		KUD10_RS03500	DR083_RS00460									EXC50_RS02275	B5M19_RS00475	FEF30_RS00150	FEF31_RS03105	
N24.HOG0000509	OG0000279	n0	MFC_RS02790	DR093_RS01345	DR082_RS02495	DR094_RS01315	DR095_RS02585	DR084_RS02590	DR085_RS02565	MYF_RS02885				B5C39_RS00610						MHP168L_RS03405	MHP168_RS03390	MHP_RS03340					HZK19_RS03470			MHJ_RS03390		KUD10_RS03490	DR083_RS00450									EXC50_RS02265	B5M19_RS00485	FEF30_RS00140	FEF31_RS03095	
N24.HOG0000510	OG0000280	n0	MFC_RS02795	DR093_RS01350	DR082_RS02500	DR094_RS01320	DR095_RS02590	DR084_RS02595	DR085_RS02570	MYF_RS02880				B5C39_RS00605						MHP168L_RS03400	MHP168_RS03385	MHP_RS03335					HZK19_RS03465			MHJ_RS03385		KUD10_RS03485	DR083_RS00445									EXC50_RS02260	B5M19_RS00490	FEF30_RS00135	FEF31_RS03090	
N24.HOG0000511	OG0000281	n0	MFC_RS03255	DR093_RS01355	DR082_RS02505	DR094_RS01325	DR095_RS02595	DR084_RS02600	DR085_RS02575	MYF_RS03275				B5C39_RS00600						MHP168L_RS03780	MHP168_RS03790	MHP_RS03680					HZK19_RS03460			MHJ_RS03705		KUD10_RS03480	DR083_RS00440									EXC50_RS02255	B5M19_RS00495	FEF30_RS00130	FEF31_RS03085	
N24.HOG0000512	OG0000282	n0	MFC_RS02820	DR093_RS01380	DR082_RS02530	DR094_RS01350	DR095_RS02620	DR084_RS02625	DR085_RS02600	MYF_RS02855				B5C39_RS00575						MHP168L_RS03375	MHP168_RS03360	MHP_RS03310					HZK19_RS03435			MHJ_RS03360		KUD10_RS03455	DR083_RS04595									EXC50_RS02230	B5M19_RS00520	FEF30_RS04135	FEF31_RS04615	
N24.HOG0000513	OG0000283	n0	MFC_RS02825	DR093_RS01385	DR082_RS02535	DR094_RS01355	DR095_RS02625	DR084_RS02630	DR085_RS02605	MYF_RS02850				B5C39_RS00570						MHP168L_RS03370	MHP168_RS03355	MHP_RS03305					HZK19_RS03430			MHJ_RS03355		KUD10_RS03450	DR083_RS00410									EXC50_RS02225	B5M19_RS00525	FEF30_RS00100	FEF31_RS03055	
N24.HOG0000514	OG0000284	n0	MFC_RS02830	DR093_RS01390	DR082_RS02540	DR094_RS01360	DR095_RS02630	DR084_RS02635	DR085_RS02610	MYF_RS02845				B5C39_RS00565						MHP168L_RS03365	MHP168_RS03350	MHP_RS03300					HZK19_RS03425			MHJ_RS03350		KUD10_RS03445	DR083_RS00405									EXC50_RS02220	B5M19_RS00530	FEF30_RS00095	FEF31_RS03050	
N24.HOG0000515	OG0000285	n0	MFC_RS02835	DR093_RS03880	DR082_RS03870	DR094_RS03645	DR095_RS03955	DR084_RS03650	DR085_RS03840	MYF_RS02840				B5C39_RS00560						MHP168L_RS03360	MHP168_RS03345	MHP_RS03295					HZK19_RS03420			MHJ_RS03345		KUD10_RS03440	DR083_RS04590									EXC50_RS02215	B5M19_RS00535	FEF30_RS04130	FEF31_RS04610	
N24.HOG0000516	OG0000286	n0	MFC_RS02865	DR093_RS01105	DR082_RS01100	DR094_RS00065	DR095_RS00590	DR084_RS00900	DR085_RS00925	MYF_RS01115				B5C39_RS02700						MHP168L_RS02450	MHP168_RS02425	MHP_RS02290					HZK19_RS02390			MHJ_RS02375		KUD10_RS02505	DR083_RS00325									EXC50_RS01270	B5M19_RS02850	FEF30_RS02795	FEF31_RS02155	
N24.HOG0000517	OG0000287	n0	MFC_RS02890	DR093_RS01080	DR082_RS01075	DR094_RS00090	DR095_RS00565	DR084_RS00875	DR085_RS00900	MYF_RS01090				B5C39_RS02795						MHP168L_RS02550	MHP168_RS02525	MHP_RS02380					HZK19_RS02485			MHJ_RS02475		KUD10_RS02600	DR083_RS01805									EXC50_RS01365	B5M19_RS01050	FEF30_RS02895	FEF31_RS02260	
N24.HOG0000518	OG0000288	n0	MFC_RS02900	DR093_RS01070	DR082_RS01065	DR094_RS00100	DR095_RS00555	DR084_RS00865	DR085_RS00890	MYF_RS01080				B5C39_RS02805						MHP168L_RS02560	MHP168_RS02535	MHP_RS02390					HZK19_RS02495			MHJ_RS02485		KUD10_RS02610	DR083_RS01815									EXC50_RS01375	B5M19_RS01040	FEF30_RS02905	FEF31_RS02270	
N24.HOG0000519	OG0000289	n0	MFC_RS02905	DR093_RS01065	DR082_RS01060	DR094_RS00105	DR095_RS00550	DR084_RS00860	DR085_RS00885	MYF_RS01075				B5C39_RS02810						MHP168L_RS02565	MHP168_RS02540	MHP_RS02395					HZK19_RS02500			MHJ_RS02495		KUD10_RS02615	DR083_RS01820									EXC50_RS01380	B5M19_RS01035	FEF30_RS02910	FEF31_RS02275	
N24.HOG0000520	OG0000290	n0	MFC_RS03030	DR093_RS03410	DR082_RS03275	DR094_RS00215	DR095_RS03370	DR084_RS00750	DR085_RS03270	MYF_RS00905				B5C39_RS02920						MHP168L_RS02675	MHP168_RS02650	MHP_RS02510					HZK19_RS02610			MHJ_RS02605		KUD10_RS02730	DR083_RS02205									EXC50_RS01490	B5M19_RS04120	FEF30_RS03020	FEF31_RS02385	
N24.HOG0000521	OG0000291	n0	MFC_RS03040	DR093_RS00965	DR082_RS00960	DR094_RS03090	DR095_RS00450	DR084_RS00760	DR085_RS00785	MYF_RS00915				B5C39_RS02910						MHP168L_RS02665	MHP168_RS02640	MHP_RS02500					HZK19_RS02600			MHJ_RS02595		KUD10_RS02720	DR083_RS01920									EXC50_RS01480	B5M19_RS00935	FEF30_RS03010	FEF31_RS02375	
N24.HOG0000522	OG0000292	n0	MFC_RS03045	DR093_RS00970	DR082_RS00965	DR094_RS00200	DR095_RS00455	DR084_RS00765	DR085_RS00790	MYF_RS00920				B5C39_RS02905						MHP168L_RS02660	MHP168_RS02635	MHP_RS02495					HZK19_RS02595			MHJ_RS02590		KUD10_RS02715	DR083_RS01915									EXC50_RS01475	B5M19_RS00940	FEF30_RS03005	FEF31_RS02370	
N24.HOG0000523	OG0000293	n0	MFC_RS03050	DR093_RS00975	DR082_RS00970	DR094_RS00195	DR095_RS00460	DR084_RS00770	DR085_RS00795	MYF_RS00925				B5C39_RS02900						MHP168L_RS02655	MHP168_RS02630	MHP_RS02490					HZK19_RS02590			MHJ_RS02585		KUD10_RS02710	DR083_RS01910									EXC50_RS01470	B5M19_RS00945	FEF30_RS03000	FEF31_RS02365	
N24.HOG0000524	OG0000294	n0	MFC_RS03060	DR093_RS00985	DR082_RS00980	DR094_RS00185	DR095_RS00470	DR084_RS00780	DR085_RS00805	MYF_RS00935				B5C39_RS02890						MHP168L_RS02645	MHP168_RS02620	MHP_RS02475					HZK19_RS02580			MHJ_RS02570		KUD10_RS02700	DR083_RS01900									EXC50_RS01460	B5M19_RS00955	FEF30_RS02990	FEF31_RS02355	
N24.HOG0000525	OG0000295	n0	MFC_RS03065	DR093_RS00990	DR082_RS00985	DR094_RS00180	DR095_RS00475	DR084_RS00785	DR085_RS00810	MYF_RS00940				B5C39_RS02885						MHP168L_RS02640	MHP168_RS02615	MHP_RS02470					HZK19_RS02575			MHJ_RS02565		KUD10_RS02695	DR083_RS01895									EXC50_RS01455	B5M19_RS00960	FEF30_RS02985	FEF31_RS02350	
N24.HOG0000526	OG0000296	n0	MFC_RS03110	DR093_RS01030	DR082_RS01025	DR094_RS00140	DR095_RS00515	DR084_RS00825	DR085_RS00850	MYF_RS01040				B5C39_RS02845						MHP168L_RS02600	MHP168_RS02575	MHP_RS02430					HZK19_RS02535			MHJ_RS02525		KUD10_RS02650	DR083_RS01855									EXC50_RS01415	B5M19_RS01000	FEF30_RS02945	FEF31_RS02310	
N24.HOG0000527	OG0000297	n0	MFC_RS03115	DR093_RS01035	DR082_RS01030	DR094_RS00135	DR095_RS00520	DR084_RS00830	DR085_RS00855	MYF_RS01045				B5C39_RS02840						MHP168L_RS02595	MHP168_RS02570	MHP_RS02425					HZK19_RS02530			MHJ_RS02520		KUD10_RS02645	DR083_RS01850									EXC50_RS01410	B5M19_RS01005	FEF30_RS02940	FEF31_RS02305	
N24.HOG0000528	OG0000298	n0	MFC_RS02395	DR093_RS00195	DR082_RS00195	DR094_RS00955	DR095_RS00980	DR084_RS00010	DR085_RS00010	MYF_RS00135				B5C39_RS00990						MHP168L_RS00155	MHP168_RS00150	MHP_RS00185					HZK19_RS00160			MHJ_RS00150		KUD10_RS00175	DR083_RS00045									EXC50_RS00175	B5M19_RS00085	FEF30_RS00490	FEF31_RS03445	
N24.HOG0000529	OG0000299	n0	MFC_RS02415	DR093_RS00215	DR082_RS00215	DR094_RS00935	DR095_RS00960	DR084_RS00030	DR085_RS00030	MYF_RS00155				B5C39_RS01015						MHP168L_RS03690	MHP168_RS03690	MHP_RS03590					HZK19_RS00180			MHJ_RS00170		KUD10_RS00195	DR083_RS00070									EXC50_RS00200	B5M19_RS00110	FEF30_RS00510	FEF31_RS03465	
N24.HOG0000530	OG0000300	n0	MFC_RS02595	DR093_RS00390	DR082_RS00390	DR094_RS00760	DR095_RS00785	DR084_RS00205	DR085_RS00205	MYF_RS00335				B5C39_RS01200						MHP168L_RS00350	MHP168_RS00345	MHP_RS00380					HZK19_RS00355			MHJ_RS00350		KUD10_RS00370	DR083_RS00250									EXC50_RS00385	B5M19_RS00300	FEF30_RS00685	FEF31_RS00035	
N24.HOG0000531	OG0000301	n0	MFC_RS02630	DR093_RS00425	DR082_RS00425	DR094_RS00725	DR095_RS00750	DR084_RS00240	DR085_RS00240	MYF_RS00370				B5C39_RS01240						MHP168L_RS00385	MHP168_RS00380	MHP_RS00420					HZK19_RS00390			MHJ_RS00385		KUD10_RS00405	DR083_RS00285									EXC50_RS00425	B5M19_RS00340	FEF30_RS00720	FEF31_RS00070	
N24.HOG0000532	OG0000302	n0	MFC_RS02635	DR093_RS00430	DR082_RS00430	DR094_RS00720	DR095_RS00745	DR084_RS00245	DR085_RS00245	MYF_RS00375				B5C39_RS01245						MHP168L_RS00390	MHP168_RS00385	MHP_RS00425					HZK19_RS00395			MHJ_RS00390		KUD10_RS00410	DR083_RS00290									EXC50_RS00430	B5M19_RS00345	FEF30_RS00725	FEF31_RS00075	
N24.HOG0000533	OG0000303	n0	MFC_RS00835	DR093_RS00565	DR082_RS00565	DR094_RS00585	DR095_RS00045	DR084_RS00380	DR085_RS00380	MYF_RS00515				B5C39_RS02335						MHP168L_RS00545	MHP168_RS00540	MHP_RS01425					HZK19_RS00550			MHJ_RS00545		KUD10_RS00565	DR083_RS02385									EXC50_RS03525	B5M19_RS02410	FEF30_RS00870	FEF31_RS00220	
N24.HOG0000534	OG0000304	n0	MFC_RS00865	DR093_RS00600	DR082_RS00600	DR094_RS00550	DR095_RS00080	DR084_RS00415	DR085_RS00415	MYF_RS00545				B5C39_RS01830						MHP168L_RS00585	MHP168_RS00580	MHP_RS00930					HZK19_RS01055			MHJ_RS01050		KUD10_RS01070	DR083_RS02530									EXC50_RS03010	B5M19_RS03190	FEF30_RS01385	FEF31_RS00730	
N24.HOG0000535	OG0000305	n0	MFC_RS01010	DR093_RS00730	DR082_RS00730	DR094_RS00420	DR095_RS00210	DR084_RS00545	DR085_RS00565	MYF_RS00690				B5C39_RS00100						MHP168L_RS02910	MHP168_RS02890	MHP_RS02825					HZK19_RS02845			MHJ_RS02850		KUD10_RS02955	DR083_RS00670									EXC50_RS01720	B5M19_RS01385	FEF30_RS03260	FEF31_RS02620	
N24.HOG0000536	OG0000306	n0	MFC_RS01090	DR093_RS00815	DR082_RS00810	DR094_RS00340	DR095_RS00290	DR084_RS00625	DR085_RS00650	MYF_RS00770				B5C39_RS03080						MHP168L_RS02835	MHP168_RS02810	MHP_RS02665					HZK19_RS02770			MHJ_RS02775		KUD10_RS02880	DR083_RS00595									EXC50_RS01645	B5M19_RS02560	FEF30_RS03185	FEF31_RS02545	
N24.HOG0000537	OG0000307	n0	MFC_RS01130	DR093_RS00860	DR082_RS00855	DR094_RS00300	DR095_RS00330	DR084_RS00660	DR085_RS00685	MYF_RS00810				B5C39_RS03040						MHP168L_RS02800	MHP168_RS02775	MHP_RS02630					HZK19_RS02735			MHJ_RS02730		KUD10_RS02845	DR083_RS00560									EXC50_RS01610	B5M19_RS02525	FEF30_RS03145	FEF31_RS02510	
N24.HOG0000538	OG0000308	n0	MFC_RS03020	DR093_RS00945	DR082_RS00940	DR094_RS00225	DR095_RS00430	DR084_RS00740	DR085_RS00765	MYF_RS00895				B5C39_RS02940						MHP168L_RS02700	MHP168_RS02675	MHP_RS02530					HZK19_RS02635			MHJ_RS02625		KUD10_RS02750	DR083_RS02185									EXC50_RS01510	B5M19_RS00905	FEF30_RS03040	FEF31_RS02405	
N24.HOG0000539	OG0000309	n0	MFC_RS03075	DR093_RS01000	DR082_RS00995	DR094_RS00170	DR095_RS00485	DR084_RS00795	DR085_RS00820	MYF_RS01005				B5C39_RS02875						MHP168L_RS02630	MHP168_RS02605	MHP_RS02460					HZK19_RS02565			MHJ_RS02555		KUD10_RS02685	DR083_RS01885									EXC50_RS01445	B5M19_RS00970	FEF30_RS02975	FEF31_RS02340	
N24.HOG0000540	OG0000310	n0	MFC_RS02895	DR093_RS01075	DR082_RS01070	DR094_RS00095	DR095_RS00560	DR084_RS00870	DR085_RS00895	MYF_RS01085				B5C39_RS02800						MHP168L_RS02555	MHP168_RS02530	MHP_RS02385					HZK19_RS02490			MHJ_RS02480		KUD10_RS02605	DR083_RS01810									EXC50_RS01370	B5M19_RS01045	FEF30_RS02900	FEF31_RS02265	
N24.HOG0000541	OG0000311	n0	MFC_RS01220	DR093_RS01125	DR082_RS01120	DR094_RS00045	DR095_RS00610	DR084_RS00925	DR085_RS00945	MYF_RS01140				B5C39_RS02760						MHP168L_RS02510	MHP168_RS02485	MHP_RS02350					HZK19_RS02450			MHJ_RS02435		KUD10_RS02565	DR083_RS00385									EXC50_RS01330	B5M19_RS02790	FEF30_RS02855	FEF31_RS02215	
N24.HOG0000542	OG0000312	n0	MFC_RS01240	DR093_RS01145	DR082_RS01140	DR094_RS00025	DR095_RS00630	DR084_RS00945	DR085_RS00965	MYF_RS01160				B5C39_RS02745						MHP168L_RS02495	MHP168_RS02470	MHP_RS02335					HZK19_RS02435			MHJ_RS02420		KUD10_RS02550	DR083_RS00370									EXC50_RS01315	B5M19_RS02805	FEF30_RS02840	FEF31_RS02200	
N24.HOG0000543	OG0000313	n0	MFC_RS01290	DR093_RS02690	DR082_RS01190	DR094_RS02585	DR095_RS02705	DR084_RS00995	DR085_RS02700	MYF_RS01210				B5C39_RS03110						MHP168L_RS01835	MHP168_RS01820	MHP_RS01595					HZK19_RS01565			MHJ_RS01555		KUD10_RS01660	DR083_RS03565									EXC50_RS00540	B5M19_RS03300	FEF30_RS01915	FEF31_RS01260	
N24.HOG0000544	OG0000314	n0	MFC_RS01360	DR093_RS02975	DR082_RS02635	DR094_RS02905	DR095_RS02775	DR084_RS01065	DR085_RS02785	MYF_RS01280				B5C39_RS03460						MHP168L_RS02045	MHP168_RS02030	MHP_RS01920					HZK19_RS01920			MHJ_RS01910		KUD10_RS02005	DR083_RS01560									EXC50_RS00900	B5M19_RS00780	FEF30_RS02335	FEF31_RS01700	
N24.HOG0000545	OG0000315	n0	MFC_RS01390	DR093_RS02900	DR082_RS02665	DR094_RS02935	DR095_RS02805	DR084_RS01095	DR085_RS02755	MYF_RS01310				B5C39_RS03490						MHP168L_RS02075	MHP168_RS02060	MHP_RS01950					HZK19_RS01950			MHJ_RS01940		KUD10_RS02035	DR083_RS01590									EXC50_RS00930	B5M19_RS00810	FEF30_RS02365	FEF31_RS01730	
N24.HOG0000546	OG0000316	n0	MFC_RS01400	DR093_RS02910	DR082_RS02675	DR094_RS02945	DR095_RS02815	DR084_RS01105	DR085_RS02745	MYF_RS01320				B5C39_RS03500						MHP168L_RS02085	MHP168_RS02070	MHP_RS01960					HZK19_RS01960			MHJ_RS01950		KUD10_RS02045	DR083_RS01600									EXC50_RS00940	B5M19_RS00820	FEF30_RS02375	FEF31_RS01740	
N24.HOG0000547	OG0000317	n0	MFC_RS00110	DR093_RS02750	DR082_RS02740	DR094_RS02685	DR095_RS02840	DR084_RS02730	DR085_RS02870	MYF_RS01360				B5C39_RS03590						MHP168L_RS02225	MHP168_RS02205	MHP_RS02050					HZK19_RS02055			MHJ_RS02040		KUD10_RS02140	DR083_RS02870									EXC50_RS01030	B5M19_RS02720	FEF30_RS02470	FEF31_RS01835	
N24.HOG0000548	OG0000318	n0	MFC_RS00020	DR093_RS04040	DR082_RS03940	DR094_RS03800	DR095_RS04005	DR084_RS03680	DR085_RS03900	MYF_RS01450				B5C39_RS03505						MHP168L_RS02090	MHP168_RS02075	MHP_RS01965					HZK19_RS01965			MHJ_RS01955		KUD10_RS02050	DR083_RS04715									EXC50_RS00945	B5M19_RS00825	FEF30_RS04320	FEF31_RS04480	
N24.HOG0000549	OG0000319	n0	MFC_RS00420	DR093_RS01870	DR082_RS01885	DR094_RS02055	DR095_RS01290	DR084_RS01795	DR085_RS01915	MYF_RS01555				B5C39_RS02510						MHP168L_RS02160	MHP168_RS02145	MHP_RS02105					HZK19_RS02200			MHJ_RS02180		KUD10_RS02295	DR083_RS02735									EXC50_RS01080	B5M19_RS02945	FEF30_RS02605	FEF31_RS01970	
N24.HOG0000550	OG0000320	n0	MFC_RS00485	DR093_RS01935	DR082_RS01950	DR094_RS02120	DR095_RS01355	DR084_RS01860	DR085_RS01850	MYF_RS01620				B5C39_RS02645						MHP168L_RS02385	MHP168_RS02360	MHP_RS02235					HZK19_RS02330			MHJ_RS02305		KUD10_RS02425	DR083_RS03115									EXC50_RS01215	B5M19_RS04425	FEF30_RS02735	FEF31_RS02095	
N24.HOG0000551	OG0000321	n0	MFC_RS00550	DR093_RS02000	DR082_RS02015	DR094_RS02185	DR095_RS01420	DR084_RS01925	DR085_RS01785	MYF_RS01685				B5C39_RS01565						MHP168L_RS01425	MHP168_RS01420	MHP_RS00670					HZK19_RS01300			MHJ_RS01305		KUD10_RS01405	DR083_RS01150									EXC50_RS02755	B5M19_RS01240	FEF30_RS01645	FEF31_RS00990	
N24.HOG0000552	OG0000322	n0	MFC_RS00595	DR093_RS02045	DR082_RS02060	DR094_RS02230	DR095_RS01465	DR084_RS01970	DR085_RS01740	MYF_RS01730				B5C39_RS01520						MHP168L_RS01470	MHP168_RS01465	MHP_RS00625					HZK19_RS01345			MHJ_RS01350		KUD10_RS01450	DR083_RS01105									EXC50_RS02710	B5M19_RS01195	FEF30_RS01695	FEF31_RS01040	
N24.HOG0000553	OG0000323	n0	MFC_RS00725	DR093_RS02175	DR082_RS02765	DR094_RS02805	DR095_RS02955	DR084_RS02815	DR085_RS01610	MYF_RS01860				B5C39_RS01390						MHP168L_RS01600	MHP168_RS01595	MHP_RS00495					HZK19_RS01475			MHJ_RS01480		KUD10_RS01580	DR083_RS00975									EXC50_RS02580	B5M19_RS01065	FEF30_RS01825	FEF31_RS01170	
