HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N4.HOG0000580	OG0000303	n0	MFC_RS00835	DR093_RS00565	DR082_RS00565	DR094_RS00585	DR095_RS00045	DR084_RS00380	DR085_RS00380	MYF_RS00515			ABJ972_RS00545	B5C39_RS02335	ABKJ22_RS00560	NB627_RS00670	NB626_RS00660			MHP168L_RS00545	MHP168_RS00540	MHP_RS01425	ABLE99_RS00555			GOM18_RS01665	HZK19_RS00550	E5E95_RS00560		MHJ_RS00545	CIB43_RS01455	KUD10_RS00565	DR083_RS02385					DR099_RS02730				EXC50_RS03525	B5M19_RS02410	FEF30_RS00870	FEF31_RS00220	
N4.HOG0000581	OG0000304	n0	MFC_RS00865	DR093_RS00600	DR082_RS00600	DR094_RS00550	DR095_RS00080	DR084_RS00415	DR085_RS00415	MYF_RS00545			ABJ972_RS00590	B5C39_RS01830	ABKJ22_RS00605	NB627_RS01195	NB626_RS01200			MHP168L_RS00585	MHP168_RS00580	MHP_RS00930	ABLE99_RS00600			GOM18_RS01710	HZK19_RS01055	E5E95_RS01095		MHJ_RS01050	CIB43_RS01950	KUD10_RS01070	DR083_RS02530					DR099_RS01735				EXC50_RS03010	B5M19_RS03190	FEF30_RS01385	FEF31_RS00730	
N4.HOG0000582	OG0000305	n0	MFC_RS01010	DR093_RS00730	DR082_RS00730	DR094_RS00420	DR095_RS00210	DR084_RS00545	DR085_RS00565	MYF_RS00690			ABJ972_RS02805	B5C39_RS00100	ABKJ22_RS02825	NB627_RS03070	NB626_RS03065			MHP168L_RS02910	MHP168_RS02890	MHP_RS02825	ABLE99_RS02775			GOM18_RS01175	HZK19_RS02845	E5E95_RS03080		MHJ_RS02850	CIB43_RS03795	KUD10_RS02955	DR083_RS00670					DR099_RS01085				EXC50_RS01720	B5M19_RS01385	FEF30_RS03260	FEF31_RS02620	
N4.HOG0000583	OG0000306	n0	MFC_RS01090	DR093_RS00815	DR082_RS00810	DR094_RS00340	DR095_RS00290	DR084_RS00625	DR085_RS00650	MYF_RS00770			ABJ972_RS02730	B5C39_RS03080	ABKJ22_RS02745	NB627_RS02995	NB626_RS02990			MHP168L_RS02835	MHP168_RS02810	MHP_RS02665	ABLE99_RS02700			GOM18_RS03130	HZK19_RS02770	E5E95_RS03005		MHJ_RS02775	CIB43_RS03725	KUD10_RS02880	DR083_RS00595					DR099_RS01160				EXC50_RS01645	B5M19_RS02560	FEF30_RS03185	FEF31_RS02545	
N4.HOG0000584	OG0000307	n0	MFC_RS01130	DR093_RS00860	DR082_RS00855	DR094_RS00300	DR095_RS00330	DR084_RS00660	DR085_RS00685	MYF_RS00810			ABJ972_RS02690	B5C39_RS03040	ABKJ22_RS02705	NB627_RS02955	NB626_RS02950			MHP168L_RS02800	MHP168_RS02775	MHP_RS02630	ABLE99_RS02660			GOM18_RS03100	HZK19_RS02735	E5E95_RS02970		MHJ_RS02730	CIB43_RS03685	KUD10_RS02845	DR083_RS00560					DR099_RS00025				EXC50_RS01610	B5M19_RS02525	FEF30_RS03145	FEF31_RS02510	
N4.HOG0000585	OG0000308	n0	MFC_RS03020	DR093_RS00945	DR082_RS00940	DR094_RS00225	DR095_RS00430	DR084_RS00740	DR085_RS00765	MYF_RS00895			ABJ972_RS02600	B5C39_RS02940	ABKJ22_RS02610	NB627_RS02855	NB626_RS02850			MHP168L_RS02700	MHP168_RS02675	MHP_RS02530	ABLE99_RS02560			GOM18_RS02110	HZK19_RS02635	E5E95_RS02875		MHJ_RS02625	CIB43_RS03600	KUD10_RS02750	DR083_RS02185					DR099_RS00125				EXC50_RS01510	B5M19_RS00905	FEF30_RS03040	FEF31_RS02405	
N4.HOG0000586	OG0000309	n0	MFC_RS03075	DR093_RS01000	DR082_RS00995	DR094_RS00170	DR095_RS00485	DR084_RS00795	DR085_RS00820	MYF_RS01005			ABJ972_RS02535	B5C39_RS02875	ABKJ22_RS02545	NB627_RS02790	NB626_RS02785			MHP168L_RS02630	MHP168_RS02605	MHP_RS02460	ABLE99_RS02495			GOM18_RS02045	HZK19_RS02565	E5E95_RS02800		MHJ_RS02555	CIB43_RS03520	KUD10_RS02685	DR083_RS01885					DR099_RS00190				EXC50_RS01445	B5M19_RS00970	FEF30_RS02975	FEF31_RS02340	
N4.HOG0000587	OG0000310	n0	MFC_RS02895	DR093_RS01075	DR082_RS01070	DR094_RS00095	DR095_RS00560	DR084_RS00870	DR085_RS00895	MYF_RS01085			ABJ972_RS02460	B5C39_RS02800	ABKJ22_RS02470	NB627_RS02710	NB626_RS02705			MHP168L_RS02555	MHP168_RS02530	MHP_RS02385	ABLE99_RS02420			GOM18_RS01970	HZK19_RS02490	E5E95_RS02725		MHJ_RS02480	CIB43_RS03445	KUD10_RS02605	DR083_RS01810					DR099_RS00265				EXC50_RS01370	B5M19_RS01045	FEF30_RS02900	FEF31_RS02265	
N4.HOG0000588	OG0000311	n0	MFC_RS01220	DR093_RS01125	DR082_RS01120	DR094_RS00045	DR095_RS00610	DR084_RS00925	DR085_RS00945	MYF_RS01140			ABJ972_RS02425	B5C39_RS02760	ABKJ22_RS02430	NB627_RS02665	NB626_RS02660			MHP168L_RS02510	MHP168_RS02485	MHP_RS02350	ABLE99_RS02385			GOM18_RS01935	HZK19_RS02450	E5E95_RS02690		MHJ_RS02435	CIB43_RS03405	KUD10_RS02565	DR083_RS00385					DR099_RS02615				EXC50_RS01330	B5M19_RS02790	FEF30_RS02855	FEF31_RS02215	
N4.HOG0000589	OG0000312	n0	MFC_RS01240	DR093_RS01145	DR082_RS01140	DR094_RS00025	DR095_RS00630	DR084_RS00945	DR085_RS00965	MYF_RS01160			ABJ972_RS02410	B5C39_RS02745	ABKJ22_RS02415	NB627_RS02650	NB626_RS02645			MHP168L_RS02495	MHP168_RS02470	MHP_RS02335	ABLE99_RS02370			GOM18_RS01920	HZK19_RS02435	E5E95_RS02675		MHJ_RS02420	CIB43_RS03390	KUD10_RS02550	DR083_RS00370					DR099_RS02630				EXC50_RS01315	B5M19_RS02805	FEF30_RS02840	FEF31_RS02200	
N4.HOG0000590	OG0000313	n0	MFC_RS01290	DR093_RS02690	DR082_RS01190	DR094_RS02585	DR095_RS02705	DR084_RS00995	DR085_RS02700	MYF_RS01210			ABJ972_RS01575	B5C39_RS03110	ABKJ22_RS01600	NB627_RS01725	NB626_RS01705			MHP168L_RS01835	MHP168_RS01820	MHP_RS01595	ABLE99_RS01550			GOM18_RS03620	HZK19_RS01565	E5E95_RS01620		MHJ_RS01555	CIB43_RS02485	KUD10_RS01660	DR083_RS03565					DR099_RS01360				EXC50_RS00540	B5M19_RS03300	FEF30_RS01915	FEF31_RS01260	
N4.HOG0000591	OG0000314	n0	MFC_RS01360	DR093_RS02975	DR082_RS02635	DR094_RS02905	DR095_RS02775	DR084_RS01065	DR085_RS02785	MYF_RS01280			ABJ972_RS01920	B5C39_RS03460	ABKJ22_RS01930	NB627_RS02095	NB626_RS02085			MHP168L_RS02045	MHP168_RS02030	MHP_RS01920	ABLE99_RS01870			GOM18_RS03245	HZK19_RS01920	E5E95_RS02075		MHJ_RS01910	CIB43_RS02855	KUD10_RS02005	DR083_RS01560					DR099_RS00455				EXC50_RS00900	B5M19_RS00780	FEF30_RS02335	FEF31_RS01700	
N4.HOG0000592	OG0000315	n0	MFC_RS01390	DR093_RS02900	DR082_RS02665	DR094_RS02935	DR095_RS02805	DR084_RS01095	DR085_RS02755	MYF_RS01310			ABJ972_RS01950	B5C39_RS03490	ABKJ22_RS01960	NB627_RS02125	NB626_RS02115			MHP168L_RS02075	MHP168_RS02060	MHP_RS01950	ABLE99_RS01900			GOM18_RS02210	HZK19_RS01950	E5E95_RS02105		MHJ_RS01940	CIB43_RS02885	KUD10_RS02035	DR083_RS01590					DR099_RS01205				EXC50_RS00930	B5M19_RS00810	FEF30_RS02365	FEF31_RS01730	
N4.HOG0000593	OG0000316	n0	MFC_RS01400	DR093_RS02910	DR082_RS02675	DR094_RS02945	DR095_RS02815	DR084_RS01105	DR085_RS02745	MYF_RS01320			ABJ972_RS01960	B5C39_RS03500	ABKJ22_RS01970	NB627_RS02135	NB626_RS02125			MHP168L_RS02085	MHP168_RS02070	MHP_RS01960	ABLE99_RS01910			GOM18_RS02220	HZK19_RS01960	E5E95_RS02115		MHJ_RS01950	CIB43_RS02895	KUD10_RS02045	DR083_RS01600					DR099_RS01215				EXC50_RS00940	B5M19_RS00820	FEF30_RS02375	FEF31_RS01740	
N4.HOG0000594	OG0000317	n0	MFC_RS00110	DR093_RS02750	DR082_RS02740	DR094_RS02685	DR095_RS02840	DR084_RS02730	DR085_RS02870	MYF_RS01360			ABJ972_RS02055	B5C39_RS03590	ABKJ22_RS02065	NB627_RS02235	NB626_RS02225			MHP168L_RS02225	MHP168_RS02205	MHP_RS02050	ABLE99_RS02005			GOM18_RS02315	HZK19_RS02055	E5E95_RS02205		MHJ_RS02040	CIB43_RS02985	KUD10_RS02140	DR083_RS02870					DR099_RS01305				EXC50_RS01030	B5M19_RS02720	FEF30_RS02470	FEF31_RS01835	
N4.HOG0000595	OG0000318	n0	MFC_RS00020	DR093_RS04040	DR082_RS03940	DR094_RS03800	DR095_RS04005	DR084_RS03680	DR085_RS03900	MYF_RS01450			ABJ972_RS01965	B5C39_RS03505	ABKJ22_RS01975	NB627_RS02155	NB626_RS02130			MHP168L_RS02090	MHP168_RS02075	MHP_RS01965	ABLE99_RS01915			GOM18_RS04425	HZK19_RS01965	E5E95_RS02120		MHJ_RS01955	CIB43_RS02900	KUD10_RS02050	DR083_RS04715					DR099_RS04365				EXC50_RS00945	B5M19_RS00825	FEF30_RS04320	FEF31_RS04480	
N4.HOG0000596	OG0000319	n0	MFC_RS00420	DR093_RS01870	DR082_RS01885	DR094_RS02055	DR095_RS01290	DR084_RS01795	DR085_RS01915	MYF_RS01555			ABJ972_RS02180	B5C39_RS02510	ABKJ22_RS02180	NB627_RS02390	NB626_RS02385			MHP168L_RS02160	MHP168_RS02145	MHP_RS02105	ABLE99_RS02065			GOM18_RS02375	HZK19_RS02200	E5E95_RS02345		MHJ_RS02180	CIB43_RS03125	KUD10_RS02295	DR083_RS02735					DR099_RS02845				EXC50_RS01080	B5M19_RS02945	FEF30_RS02605	FEF31_RS01970	
N4.HOG0000597	OG0000320	n0	MFC_RS00485	DR093_RS01935	DR082_RS01950	DR094_RS02120	DR095_RS01355	DR084_RS01860	DR085_RS01850	MYF_RS01620			ABJ972_RS02310	B5C39_RS02645	ABKJ22_RS02315	NB627_RS02530	NB626_RS02525			MHP168L_RS02385	MHP168_RS02360	MHP_RS02235	ABLE99_RS02265			GOM18_RS02500	HZK19_RS02330	E5E95_RS02570		MHJ_RS02305	CIB43_RS03270	KUD10_RS02425	DR083_RS03115					DR099_RS02180				EXC50_RS01215	B5M19_RS04425	FEF30_RS02735	FEF31_RS02095	
N4.HOG0000598	OG0000321	n0	MFC_RS00550	DR093_RS02000	DR082_RS02015	DR094_RS02185	DR095_RS01420	DR084_RS01925	DR085_RS01785	MYF_RS01685			ABJ972_RS01320	B5C39_RS01565	ABKJ22_RS01350	NB627_RS01455	NB626_RS01450			MHP168L_RS01425	MHP168_RS01420	MHP_RS00670	ABLE99_RS01300			GOM18_RS02820	HZK19_RS01300	E5E95_RS01350		MHJ_RS01305	CIB43_RS02200	KUD10_RS01405	DR083_RS01150					DR099_RS00940				EXC50_RS02755	B5M19_RS01240	FEF30_RS01645	FEF31_RS00990	
N4.HOG0000599	OG0000322	n0	MFC_RS00595	DR093_RS02045	DR082_RS02060	DR094_RS02230	DR095_RS01465	DR084_RS01970	DR085_RS01740	MYF_RS01730			ABJ972_RS01365	B5C39_RS01520	ABKJ22_RS01395	NB627_RS01510	NB626_RS01500			MHP168L_RS01470	MHP168_RS01465	MHP_RS00625	ABLE99_RS01345			GOM18_RS02780	HZK19_RS01345	E5E95_RS01395		MHJ_RS01350	CIB43_RS02245	KUD10_RS01450	DR083_RS01105					DR099_RS00985				EXC50_RS02710	B5M19_RS01195	FEF30_RS01695	FEF31_RS01040	
N4.HOG0000600	OG0000323	n0	MFC_RS00725	DR093_RS02175	DR082_RS02765	DR094_RS02805	DR095_RS02955	DR084_RS02815	DR085_RS01610	MYF_RS01860			ABJ972_RS01495	B5C39_RS01390	ABKJ22_RS01525	NB627_RS01640	NB626_RS01630			MHP168L_RS01600	MHP168_RS01595	MHP_RS00495	ABLE99_RS01475			GOM18_RS02625	HZK19_RS01475	E5E95_RS01525		MHJ_RS01480	CIB43_RS02375	KUD10_RS01580	DR083_RS00975					DR099_RS01435				EXC50_RS02580	B5M19_RS01065	FEF30_RS01825	FEF31_RS01170	
N4.HOG0000601	OG0000324	n0	MFC_RS01775	DR093_RS02550	DR082_RS02160	DR094_RS02470	DR095_RS02035	DR084_RS01200	DR085_RS02115	MYF_RS01960			ABJ972_RS02220	B5C39_RS02550	ABKJ22_RS02140	NB627_RS02430	NB626_RS02425			MHP168L_RS02290	MHP168_RS02270	MHP_RS02145	ABLE99_RS02105			GOM18_RS02415	HZK19_RS02240	E5E95_RS02385		MHJ_RS02220	CIB43_RS03170	KUD10_RS02335	DR083_RS03000					DR099_RS02805				EXC50_RS01120	B5M19_RS03240	FEF30_RS02645	FEF31_RS02010	
N4.HOG0000602	OG0000325	n0	MFC_RS01815	DR093_RS02510	DR082_RS02200	DR094_RS02430	DR095_RS02075	DR084_RS01240	DR085_RS02075	MYF_RS02000			ABJ972_RS00970	B5C39_RS02205	ABKJ22_RS01000	NB627_RS00815	NB626_RS00805			MHP168L_RS00960	MHP168_RS00955	MHP_RS01295	ABLE99_RS00975			GOM18_RS00130	HZK19_RS00675	E5E95_RS00700		MHJ_RS00680	CIB43_RS01570	KUD10_RS00695	DR083_RS01260					DR099_RS01650				EXC50_RS03385	B5M19_RS01845	FEF30_RS01010	FEF31_RS00355	
N4.HOG0000603	OG0000326	n0	MFC_RS01905	DR093_RS02415	DR082_RS02295	DR094_RS02335	DR095_RS02170	DR084_RS01335	DR085_RS01980	MYF_RS02090			ABJ972_RS00870	B5C39_RS02110	ABKJ22_RS00905	NB627_RS00910	NB626_RS00910			MHP168L_RS00870	MHP168_RS00865	MHP_RS01205	ABLE99_RS00880			GOM18_RS00225	HZK19_RS00770	E5E95_RS00795		MHJ_RS00770	CIB43_RS01665	KUD10_RS00790	DR083_RS01355					DR099_RS01555				EXC50_RS03290	B5M19_RS01750	FEF30_RS01105	FEF31_RS00450	
N4.HOG0000604	OG0000327	n0	MFC_RS01910	DR093_RS02410	DR082_RS02300	DR094_RS02330	DR095_RS02175	DR084_RS01340	DR085_RS01975	MYF_RS02095			ABJ972_RS00865	B5C39_RS02105	ABKJ22_RS00900	NB627_RS00915	NB626_RS00915			MHP168L_RS00865	MHP168_RS00860	MHP_RS01200	ABLE99_RS00875			GOM18_RS00230	HZK19_RS00775	E5E95_RS00800		MHJ_RS00775	CIB43_RS01670	KUD10_RS00795	DR083_RS01360					DR099_RS01550				EXC50_RS03285	B5M19_RS01745	FEF30_RS01110	FEF31_RS00455	
N4.HOG0000605	OG0000328	n0	MFC_RS01995	DR093_RS01500	DR082_RS01275	DR094_RS01470	DR095_RS02440	DR084_RS01425	DR085_RS01045	MYF_RS02180			ABJ972_RS00780	B5C39_RS02020	ABKJ22_RS00815	NB627_RS01005	NB626_RS01005			MHP168L_RS00780	MHP168_RS00775	MHP_RS01115	ABLE99_RS00790			GOM18_RS00315	HZK19_RS00860	E5E95_RS00885		MHJ_RS00860	CIB43_RS01760	KUD10_RS00880	DR083_RS01445					DR099_RS01925				EXC50_RS03200	B5M19_RS01660	FEF30_RS01195	FEF31_RS00540	
N4.HOG0000606	OG0000329	n0	MFC_RS02020	DR093_RS01520	DR082_RS01295	DR094_RS01490	DR095_RS02420	DR084_RS01445	DR085_RS01065	MYF_RS02200			ABJ972_RS00760	B5C39_RS02000	ABKJ22_RS00795	NB627_RS01025	NB626_RS01035			MHP168L_RS00755	MHP168_RS00750	MHP_RS01095	ABLE99_RS00770			GOM18_RS00335	HZK19_RS00880	E5E95_RS00905		MHJ_RS00880	CIB43_RS01775	KUD10_RS00900	DR083_RS01470					DR099_RS01905				EXC50_RS03180	B5M19_RS01640	FEF30_RS01215	FEF31_RS00560	
N4.HOG0000607	OG0000330	n0	MFC_RS02200	DR093_RS01705	DR082_RS01480	DR094_RS01675	DR095_RS02235	DR084_RS01630	DR085_RS01250	MYF_RS02380			ABJ972_RS01090	B5C39_RS01805	ABKJ22_RS01120	NB627_RS01220	NB626_RS01225			MHP168L_RS01085	MHP168_RS01085	MHP_RS00905	ABLE99_RS01075			GOM18_RS02890	HZK19_RS01080	E5E95_RS01120		MHJ_RS01075	CIB43_RS01970	KUD10_RS01100	DR083_RS02020					DR099_RS02320				EXC50_RS02985	B5M19_RS02210	FEF30_RS01415	FEF31_RS00760	
N4.HOG0000608	OG0000331	n0	MFC_RS02315	DR093_RS01820	DR082_RS01600	DR094_RS01795	DR095_RS01720	DR084_RS01745	DR085_RS01370	MYF_RS02495			ABJ972_RS02895	B5C39_RS00195	ABKJ22_RS02915	NB627_RS03160	NB626_RS03155			MHP168L_RS03005	MHP168_RS02985	MHP_RS02920	ABLE99_RS02865			GOM18_RS01085	HZK19_RS02935	E5E95_RS03175		MHJ_RS02955	CIB43_RS03890	KUD10_RS03045	DR083_RS00765					DR099_RS03090				EXC50_RS01815	B5M19_RS01285	FEF30_RS03350	FEF31_RS02710	
N4.HOG0000609	OG0000332	n0	MFC_RS01505	DR093_RS02250	DR082_RS01720	DR094_RS01895	DR095_RS01815	DR084_RS02110	DR085_RS01470	MYF_RS02635			ABJ972_RS03020	B5C39_RS00300	ABKJ22_RS03015	NB627_RS03305	NB626_RS03300			MHP168L_RS03110	MHP168_RS03095	MHP_RS03045	ABLE99_RS03000			GOM18_RS00975	HZK19_RS03150	E5E95_RS03320		MHJ_RS03085	CIB43_RS00200	KUD10_RS03180	DR083_RS01725					DR099_RS02060				EXC50_RS01950	B5M19_RS01520	FEF30_RS03460	FEF31_RS03680	
N4.HOG0000610	OG0000333	n0	MFC_RS01515	DR093_RS02260	DR082_RS01730	DR094_RS01905	DR095_RS01825	DR084_RS02120	DR085_RS01480	MYF_RS02645			ABJ972_RS03030	B5C39_RS00310	ABKJ22_RS03025	NB627_RS03315	NB626_RS03310			MHP168L_RS03120	MHP168_RS03105	MHP_RS03055	ABLE99_RS03010			GOM18_RS00965	HZK19_RS03160	E5E95_RS03330		MHJ_RS03095	CIB43_RS00210	KUD10_RS03190	DR083_RS01735					DR099_RS02050				EXC50_RS01960	B5M19_RS01530	FEF30_RS03470	FEF31_RS03690	
N4.HOG0000611	OG0000334	n0	MFC_RS01585	DR093_RS02325	DR082_RS01795	DR094_RS01970	DR095_RS01890	DR084_RS02185	DR085_RS01545	MYF_RS02715			ABJ972_RS03135	B5C39_RS00410	ABKJ22_RS03110	NB627_RS03420	NB626_RS03415			MHP168L_RS03220	MHP168_RS03205	MHP_RS03150	ABLE99_RS03110			GOM18_RS00865	HZK19_RS03270	E5E95_RS03440		MHJ_RS03205	CIB43_RS00315	KUD10_RS03290	DR083_RS02835					DR099_RS02890				EXC50_RS02065	B5M19_RS03040	FEF30_RS03565	FEF31_RS03790	
N4.HOG0000612	OG0000335	n0	MFC_RS01595	DR093_RS03970	DR082_RS03765	DR094_RS03715	DR095_RS03875	DR084_RS03575	DR085_RS03720	MYF_RS02725			ABJ972_RS03145	B5C39_RS00420	ABKJ22_RS03120	NB627_RS03430	NB626_RS03425			MHP168L_RS03230	MHP168_RS03215	MHP_RS03160	ABLE99_RS03120			GOM18_RS00855	HZK19_RS03280	E5E95_RS03450		MHJ_RS03215	CIB43_RS00340	KUD10_RS03300	DR083_RS02825					DR099_RS02900				EXC50_RS02075	B5M19_RS03030	FEF30_RS03575	FEF31_RS03800	
N4.HOG0000613	OG0000336	n0	MFC_RS02805	DR093_RS03875	DR082_RS03865	DR094_RS03640	DR095_RS03950	DR084_RS03645	DR085_RS03835	MYF_RS02870			ABJ972_RS03305	B5C39_RS00590	ABKJ22_RS03285	NB627_RS03605	NB626_RS03605			MHP168L_RS03390	MHP168_RS03375	MHP_RS03325	ABLE99_RS03265			GOM18_RS04265	HZK19_RS03450	E5E95_RS03620		MHJ_RS03375	CIB43_RS00485	KUD10_RS03470	DR083_RS04600					DR099_RS04480				EXC50_RS02245	B5M19_RS00505	FEF30_RS04140	FEF31_RS04620	
N4.HOG0000614	OG0000337	n0	MFC_RS00280	DR093_RS00015	DR082_RS00015	DR094_RS01135	DR095_RS01160	DR084_RS02255	DR085_RS02220	MYF_RS03105			ABJ972_RS03505	B5C39_RS00770	ABKJ22_RS03460	NB627_RS03780	NB626_RS03780			MHP168L_RS03620	MHP168_RS03615	MHP_RS03495	ABLE99_RS03435			GOM18_RS00535	HZK19_RS03620	E5E95_RS03795		MHJ_RS03535	CIB43_RS00655	KUD10_RS03645	DR083_RS00855					DR099_RS00570				EXC50_RS02415	B5M19_RS01985	FEF30_RS00285	FEF31_RS03240	
N4.HOG0000615	OG0000338	n0	MFC_RS00240	DR093_RS00055	DR082_RS00055	DR094_RS01095	DR095_RS01120	DR084_RS02295	DR085_RS02260	MYF_RS03145			ABJ972_RS03545	B5C39_RS00810	ABKJ22_RS03500	NB627_RS03820	NB626_RS03820			MHP168L_RS03660	MHP168_RS03655	MHP_RS03535	ABLE99_RS03475			GOM18_RS00575	HZK19_RS03660	E5E95_RS03835		MHJ_RS03575	CIB43_RS00695	KUD10_RS03685	DR083_RS00895					DR099_RS00530				EXC50_RS02455	B5M19_RS01940	FEF30_RS00325	FEF31_RS03280	
N4.HOG0000616	OG0000339	n0	MFC_RS00505	DR093_RS01955	DR082_RS01970	DR094_RS02140	DR095_RS01375	DR084_RS01880	DR085_RS01830	MYF_RS01640			ABJ972_RS02285	B5C39_RS02615	ABKJ22_RS02290	NB627_RS02500	NB626_RS02495			MHP168L_RS02355	MHP168_RS02330	MHP_RS02210	ABLE99_RS02240			GOM18_RS02475	HZK19_RS02305	E5E95_RS02540		MHJ_RS02280	CIB43_RS03235	KUD10_RS02400	DR083_RS03295					DR099_RS03470				EXC50_RS01185	B5M19_RS03615	FEF30_RS02710	FEF31_RS02070	
N4.HOG0000617	OG0000340	n0	MFC_RS00530	DR093_RS01980	DR082_RS01995	DR094_RS02165	DR095_RS01400	DR084_RS01905	DR085_RS01805	MYF_RS01665			ABJ972_RS01300	B5C39_RS01585	ABKJ22_RS01330	NB627_RS01435	NB626_RS01430			MHP168L_RS01400	MHP168_RS01395	MHP_RS00690	ABLE99_RS01280			GOM18_RS02840	HZK19_RS01280	E5E95_RS01330		MHJ_RS01285	CIB43_RS02185	KUD10_RS01385	DR083_RS01170					DR099_RS00920				EXC50_RS02775	B5M19_RS02565	FEF30_RS01625	FEF31_RS00970	
N4.HOG0000618	OG0000341	n0	MFC_RS01755	DR093_RS02570	DR082_RS02140	DR094_RS02490	DR095_RS02015	DR084_RS01180	DR085_RS02135	MYF_RS01940			ABJ972_RS02240	B5C39_RS02570	ABKJ22_RS02120	NB627_RS02455	NB626_RS02450			MHP168L_RS02310	MHP168_RS02290	MHP_RS02165	ABLE99_RS02125			GOM18_RS02435	HZK19_RS02260	E5E95_RS02405		MHJ_RS02240	CIB43_RS03190	KUD10_RS02355	DR083_RS03020					DR099_RS02785				EXC50_RS01140	B5M19_RS03220	FEF30_RS02665	FEF31_RS02030	
N4.HOG0000619	OG0000342	n0	MFC_RS01845	DR093_RS02480	DR082_RS02230	DR094_RS02400	DR095_RS02105	DR084_RS01270	DR085_RS02045	MYF_RS02030			ABJ972_RS00935	B5C39_RS02175	ABKJ22_RS00970	NB627_RS00845	NB626_RS00835			MHP168L_RS00930	MHP168_RS00925	MHP_RS01265	ABLE99_RS00945			GOM18_RS00160	HZK19_RS00705	E5E95_RS00730		MHJ_RS00710	CIB43_RS01600	KUD10_RS00725	DR083_RS01290					DR099_RS01620				EXC50_RS03355	B5M19_RS01815	FEF30_RS01040	FEF31_RS00385	
N4.HOG0000620	OG0000343	n0	MFC_RS01525	DR093_RS02270	DR082_RS01740	DR094_RS01915	DR095_RS01835	DR084_RS02130	DR085_RS01490	MYF_RS02655			ABJ972_RS03040	B5C39_RS00320	ABKJ22_RS03035	NB627_RS03325	NB626_RS03320			MHP168L_RS03130	MHP168_RS03115	MHP_RS03065	ABLE99_RS03020			GOM18_RS00955	HZK19_RS03170	E5E95_RS03340		MHJ_RS03105	CIB43_RS00215	KUD10_RS03200	DR083_RS01745					DR099_RS02040				EXC50_RS01970	B5M19_RS04195	FEF30_RS03480	FEF31_RS03700	
N4.HOG0000621	OG0000344	n0	MFC_RS00850	DR093_RS00580	DR082_RS00580	DR094_RS00570	DR095_RS00060	DR084_RS00395	DR085_RS00395	MYF_RS00530			ABJ972_RS00560	B5C39_RS02320	ABKJ22_RS00575	NB627_RS00685	NB626_RS00675			MHP168L_RS00560	MHP168_RS00555	MHP_RS01410	ABLE99_RS00570			GOM18_RS01680	HZK19_RS00565	E5E95_RS00575		MHJ_RS00560	CIB43_RS01465	KUD10_RS00580	DR083_RS02400					DR099_RS02745				EXC50_RS03510	B5M19_RS02425	FEF30_RS00885	FEF31_RS00235	
N4.HOG0000622	OG0000345	n0	MFC_RS02130	DR093_RS01635	DR082_RS01410	DR094_RS01605	DR095_RS02305	DR084_RS01560	DR085_RS01180	MYF_RS02310			ABJ972_RS00645	B5C39_RS01885	ABKJ22_RS00660	NB627_RS01140	NB626_RS01145			MHP168L_RS00640	MHP168_RS00635	MHP_RS00985	ABLE99_RS00655			GOM18_RS01770	HZK19_RS00995	E5E95_RS01040		MHJ_RS00995	CIB43_RS01890	KUD10_RS01015	DR083_RS02585					DR099_RS01790				EXC50_RS03065	B5M19_RS03135	FEF30_RS01330	FEF31_RS00675	
N4.HOG0000623	OG0000346	n0	MFC_RS02800	DR093_RS03870	DR082_RS03860	DR094_RS03635	DR095_RS03945	DR084_RS03640	DR085_RS03830	MYF_RS02875			ABJ972_RS03310	B5C39_RS03940	ABKJ22_RS03290	NB627_RS03610	NB626_RS03610			MHP168L_RS03395	MHP168_RS03380	MHP_RS03330	ABLE99_RS03270			GOM18_RS00370	HZK19_RS03455	E5E95_RS03625		MHJ_RS03380	CIB43_RS00490	KUD10_RS03475	DR083_RS04950					DR099_RS04645				EXC50_RS02250	B5M19_RS04590	FEF30_RS00125	FEF31_RS03080	
