A0A5K3EQ04	A0A5K3EQ04	A0A5K3EQ04_MESCO		Peptidylglycine monooxygenase	168112	269096	182306	232080	233369	167768		207293	154742	275576	193818	256945	466256		305535	186236	194902			299815	232638	185396		127450
A0A5K3EQ37	A0A5K3EQ37	A0A5K3EQ37_MESCO		tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A	421554	230289	622122		345219	211697	431934	367793	183465	113760	183147	265884	171865	426233		132612	215512	97740.1	289272	187288	163826	97322	179423	139659
A0A5K3EQ61	A0A5K3EQ61	A0A5K3EQ61_MESCO		RRM domain-containing protein	1,19E+11	339160	1,51E+11	1,17E+11		341887	798444	379097	405756	600200	540645	305284	1,12E+10	846384	721930	188451	103441							
A0A5K3EQA7	A0A5K3EQA7	A0A5K3EQA7_MESCO		PDZ domain-containing protein	34623.2	23792.9	33560.8	40703.3		34201.2	65486.6	34625.4	44232.1	37714.2	37208.8	17024.5	40043.2	53295.5										
A0A5K3EQJ2	A0A5K3EQJ2;A0A5K3ESD0	A0A5K3EQJ2_MESCO		CTLH domain-containing protein		85345.8		119543		55324.2	69184.8	76651.5	80091	113244	57625.4			92803.6	56992.1	74999.7	208507	140233		127555		62436.6		
A0A5K3EQJ3	A0A5K3EQJ3	A0A5K3EQJ3_MESCO		RRM domain-containing protein		69697.9	104184	129152	139304	52112.1		73064.2			132950		186769	146461	140670	53082.9	54603.2							
A0A5K3EQK9	A0A5K3EQK9	A0A5K3EQK9_MESCO		SH3 domain-containing kinase-binding protein 1		113576	245848	32570.8		153709		109230	81467.7	52580.5	51946.3	120187	398430		29443.8	75104	38774.7							
A0A5K3EQN7	A0A5K3EQN7	A0A5K3EQN7_MESCO		Nodulin-like domain-containing protein		583222	334669	327638			325236	183183	190520	176017	117640	57472.1	207064	275624	225066									
A0A5K3EQP4	A0A5K3EQP4	A0A5K3EQP4_MESCO		ECSIT domain-containing protein	56272.5	38539.9	90683.4	61177	117163	60313.9	99585	70898.7	100113	95192.3	152514	74785.3	163871	58050.6	86471	54583.6	50871.5			55226		35116.5	64738.2	62840.7
A0A5K3EQW9	A0A5K3EQW9	A0A5K3EQW9_MESCO		T-complex protein 1 subunit alpha	409229	159170	247571	128357	301725	148640	248304		192139	121027			221142	341217		122354								
A0A5K3ER20	A0A5K3ER20	A0A5K3ER20_MESCO		Protein-tyrosine-phosphatase	166112	107647	115631	220118	147272	87732.6	181104	41494.2	62329.7	28234.9	3135.89	107010	122022	157290	109514	68738.4		79130.8	44537.5	47872.8			30990.1	70279.6
A0A5K3ER34	A0A5K3ER34	A0A5K3ER34_MESCO		GRIP domain-containing protein	134114	102080	144527	198739	164597	105127	129232	75606.8	61272.8	96028.2	74893.6	116962	296663	200024	106416	67882.8	119338		140942	198710		113829	199622	
A0A5K3ERA2	A0A5K3ERA2	A0A5K3ERA2_MESCO		Nuclear receptor domain-containing protein	71037.2	25204.3	33115.2	103812	94200.3			24559.1			38924.8		141344	84625.3	42765.8	21943.8								
A0A5K3ERC1	A0A5K3ERC1	A0A5K3ERC1_MESCO		LITAF domain-containing protein	105829		106355				91836.8				43847.5		466992	255459										
A0A5K3ERF5	A0A5K3ERF5	A0A5K3ERF5_MESCO		CYTOSOL_AP domain-containing protein	513957	331741	787268	795240	639709	300834	388953	415832	353515	295619	400573	359818		477822	601319	253195	586721	350086	619691		273136	194077	162811	369348
A0A5K3ERH0	A0A5K3ERH0	A0A5K3ERH0_MESCO		HAP1 N-terminal domain-containing protein	129032	78195.5	111504	57180.9	142681	62709.7	108552	191992	64284.8	40923.7	80040.9	114987	133598	162258	78537.2	48814.3	43288.4							
A0A5K3ERH4;A0A5K3ET64	A0A5K3ERH4;A0A5K3ET64	A0A5K3ERH4_MESCO;A0A5K3ET64_MESCO		F5/8 type C domain-containing protein		13376.1	19520.3	11910.7	38253.5	22994.2	28621.1	41970.8	11153.2	37414.8	29043	35602				14354.5	3520.73							
A0A5K3ERN5	A0A5K3ERN5	A0A5K3ERN5_MESCO		E3 ubiquitin-protein ligase CBL	232633	107605	150964	125528	223207	118571	248536																	
A0A5K3ERR6;A0A5K3ETG4	A0A5K3ERR6;A0A5K3ETG4	A0A5K3ERR6_MESCO;A0A5K3ETG4_MESCO		non-specific serine/threonine protein kinase		148191	174184	287269	639356	91641.5			144117	81175.9	176511	141931	399173	339775	457397								178167	
A0A5K3ERS2	A0A5K3ERS2;A0A5K3ETG9	A0A5K3ERS2_MESCO		Metastasis-associated protein MTA3	93652.7	79906.5	125157	136524	234460	75363.3		102758	131853	75352.4	118210	100612	139482	96299.5	116212	85487.3	90866.2			80672.8		52754.4		82985.1
A0A5K3ERZ4	A0A5K3ERZ4;A0A5K3ETQ1	A0A5K3ERZ4_MESCO		Large ribosomal subunit protein bL28m		48295.2	74693.3		77636.8	63795.4		70012.4	54035.9	33469.2	27346.9	33838.9		74685.2		33323.3						29522.6		
A0A5K3ES52	A0A5K3ES52	A0A5K3ES52_MESCO		Arginase		36622.6	124733	121822		15656.9				19793.6														
A0A5K3ES95	A0A5K3ES95	A0A5K3ES95_MESCO		Protein FRA10AC1 homolog	125618	61841.9	114563	100036		40797.5	255985	92650.6		83792.3	87922.9		174688	185029	63865.5	85297.3								56114.2
A0A5K3ESB9	A0A5K3ESB9	A0A5K3ESB9_MESCO		PID domain-containing protein	104242	102722				144954		156493	129150	131852	63817.5	112101	163148		118867	119634				268393				
A0A5K3ESK0	A0A5K3ESK0	A0A5K3ESK0_MESCO		Protein CASC3	789080	341757	546298	558950	715118	318977	686592	382699	405826	404151	984366	376136	1,63E+11	904540	851032	250038	289367			1,51E+11				
A0A5K3ESK2	A0A5K3ESK2	A0A5K3ESK2_MESCO		SSD domain-containing protein	406855	163397	352788	363048	636384	95339.3	1,33E+11	57926.5	175725	182885	119477	150788			46533.3	130126	135059	95236.7	226949	197519			155833	
A0A5K3ESL1;A0A5K3EUA8	A0A5K3ESL1;A0A5K3EUA8	A0A5K3ESL1_MESCO;A0A5K3EUA8_MESCO		FYVE-type domain-containing protein		5773.14	23580.2	6191.77		7274.21	10716		12627.2	4861.74		6887.11			5790.78	6075.69	3211.63		18697.3					12565.4
A0A5K3ESL4	A0A5K3ESL4	A0A5K3ESL4_MESCO		Integrin_alpha2 domain-containing protein	158127	76700.6	132700	116228	191329	111694	202575	141914	72942.7	85471.9	187220	67476.4	410689	174313	104474	52066	50363.8							50006.9
A0A5K3ESP9	A0A5K3ESP9	A0A5K3ESP9_MESCO		RING-type domain-containing protein	114921	66147.9	71476.8	127492	123574	118381	123280	128942	71298.5	67351.2	101060	101831	123337	259565	45141.2	145628	133222					129068		97464.9
A0A5K3ETD3	A0A5K3ETD3	A0A5K3ETD3_MESCO		WD_REPEATS_REGION domain-containing protein	15054.9	6371.65	6305.6	8073.62		9991.26	14554.8	8262.94	23030.1	6726.06	16314.9	9292.93												
A0A5K3ETE2	A0A5K3ETE2	A0A5K3ETE2_MESCO		LEM domain-containing protein	481003	177508	365998	294581	523285	196449	562184	225778	671267	344819	384721	225194	944356	630011	196337	234665	109149	190945	470117	605762		184323	235705	228457
A0A5K3ETF7;A0A5K3ETH5;A0A5K3EVE6	A0A5K3ETF7;A0A5K3ETH5;A0A5K3EVE6	A0A5K3ETF7_MESCO;A0A5K3ETH5_MESCO;A0A5K3EVE6_MESCO		C2H2-type domain-containing protein	60301.7	41775.1	142841	89261	61121.4	119422	136402	57847.6	62993.7	48734.7	138465	77491.5		176996	131713	55077	35581.3		106048			42796		
A0A5K3ETG5;A0A5K3EVP0	A0A5K3ETG5;A0A5K3EVP0	A0A5K3ETG5_MESCO;A0A5K3EVP0_MESCO		ATG11 domain-containing protein	417902	236480	254533	174993		330525	266361	183349	423855	167802	229979	134216	401078	371527	228259	144926				386090	189882			
A0A5K3ETU6	A0A5K3ETU6	A0A5K3ETU6_MESCO		Uncharacterized protein	169461	190513	190538	86685.4		57538.7	101214	165336	426622	306984	475854		1,50E+11	834613	825031	344781	103740							
A0A5K3ETY5	A0A5K3ETY5	A0A5K3ETY5_MESCO		BZIP domain-containing protein	237963	74189.8	223126	174070	267504	59960.5	288640	72515.8	98265.3	55688.8	70204.2	215743	631405	146165	87501.7	81057.9	94581							132095
A0A5K3ETZ7	A0A5K3ETZ7	A0A5K3ETZ7_MESCO		protein-tyrosine-phosphatase	794324	195851	525107	594425	624868	1,11E+11		150109	74979.4		188928	117832	789694		254943	52411.2								
A0A5K3EU00;A0A5K3EVZ1	A0A5K3EU00;A0A5K3EVZ1	A0A5K3EU00_MESCO;A0A5K3EVZ1_MESCO		Arf-GAP domain-containing protein	215962	95162.4	157791	165487		90883.7	116982	239439	168644	299438	399666	406258	545549	379883	461928	252293				285884		356444		547566
A0A5K3EU01	A0A5K3ES93;A0A5K3EU01	A0A5K3EU01_MESCO		FERM domain-containing protein	101267	78726.4	128580	132449	140745	76397.4	142977	105177	102291	69424.3	144758	31437.5	191339		82376.6									
A0A5K3EU58	A0A5K3EU58	A0A5K3EU58_MESCO		C2H2-type domain-containing protein	51382.2	34294.6	34138.2	46017.5	28197.9	49893.8	63652.4		37627.2	34797.1				46027.4	35524.6	21533.9	27930.4			39282				53240.1
A0A5K3EU68	A0A5K3ESG9;A0A5K3EU68;A0A5K3ESF8	A0A5K3EU68_MESCO		TPR_REGION domain-containing protein		17832.1		54306.3		27281		61330.6	47319.2	104051		41194			48334									
A0A5K3EUD0	A0A5K3EUD0	A0A5K3EUD0_MESCO		DUF5917 domain-containing protein	535191	167592	494297	556065	764713	123028	525994	290343	695939	238407	274546	375320	952869	488888	381470	208410		250733					335724	257644
A0A5K3EUG1	A0A5K3EUG1	A0A5K3EUG1_MESCO		CUE domain-containing protein	331014	14704.7	285433	555454	183170		395135	90119	201008		305993	122441	211180		166398	122581	105437							
A0A5K3EUP7	A0A5K3ESX3;A0A5K3EUP7	A0A5K3EUP7_MESCO		Protein kinase domain-containing protein	852975	501963	692965	834290	1,64E+11	241788	385058	196929	329310	538246	165769	213876	4,59E+11		449825	169458	159012					217769	150144	206462
A0A5K3EUR0	A0A5K3EUR0	A0A5K3EUR0_MESCO		DNA polymerase delta subunit 3	196829	88267.8	79636.7	174729		77579.4	263779	62070.8	171579	112599	152624	119279	392146	221848	189994									
A0A5K3EUW5	A0A5K3EUW5	A0A5K3EUW5_MESCO		RanBP2-type domain-containing protein	662759	526155	944770	754923	785532	569521	1,07E+11	683206	812858	771529	1,56E+12		650025	772323	812496	962055								3,17E+11
A0A5K3EUW8	A0A5K3EUW8;A0A5K3EV78	A0A5K3EUW8_MESCO		DNA ligase	129540	27676.2	121947	208599	51487.6	43463	173945	115288	46616.8	16369.3	76432.2	44214.8		36919.8		37506.8					61853.2	35411.8		
A0A5K3EUZ7	A0A5K3EUZ7	A0A5K3EUZ7_MESCO		DUF5727 domain-containing protein	93602.1	287338	125965	223379	396720	161341		108999	331461	249088	195520	204715				62433.8	56065.7							
A0A5K3EV71;A0A5K3EVM1;A0A5K3EXG7	A0A5K3EV71;A0A5K3EVM1;A0A5K3EXG7;A0A5K3EV75	A0A5K3EV71_MESCO;A0A5K3EVM1_MESCO;A0A5K3EXG7_MESCO		V-type proton ATPase subunit a	98259.8	91474.2	113742	87609	46550.6	93373.3		112972	139174	250340	319505	118523	141615	136404	98463.1	135957	186283						128538	205475
A0A5K3EV73	A0A5K3ET96;A0A5K3EV73	A0A5K3EV73_MESCO		C2H2-type domain-containing protein	30357.2			47320.6	80874.8	21128.9							101177											
A0A5K3EVC6	A0A5K3EVC6	A0A5K3EVC6_MESCO		Septin	2,75E+11	1,10E+11	1,74E+11	2,83E+11	3,19E+11	1,30E+11	2,03E+11	1,77E+11	1,28E+10	1,22E+11	2,16E+11	1,33E+11	1,55E+11	3,35E+11	2,21E+11	907926	1,56E+11	1,50E+10						
A0A5K3EVF5	A0A5K3ET71;A0A5K3ETG1;A0A5K3EVF5	A0A5K3EVF5_MESCO		WD_REPEATS_REGION domain-containing protein		158592	82991	77792.8	155609	84205.7	37374.8	135874	121799	95337	128447	109972		69966.9	61093.7	76572.1	153935		241455	592561	89429.5			42674.5
A0A5K3EVK9	A0A5K3EVK9;A0A5K3EVV5	A0A5K3EVK9_MESCO		CKK domain-containing protein	434585	211695	305941	481012	480895	234681	440123	294236	248932	174970	319538	283052	561602	364683	401071				374154				110708	
A0A5K3EVN7;A0A5K3EXI2	A0A5K3EVN7;A0A5K3EXI2	A0A5K3EVN7_MESCO;A0A5K3EXI2_MESCO		LisH domain-containing protein		57029.7			20798.1				25520.9	24905.3	18282.7	33618.4			45526.3	22198.6	25450.1				45552.7			
A0A5K3EVQ3	A0A5K3EVQ3;A0A5K3EYD1	A0A5K3EVQ3_MESCO		MuHD domain-containing protein	163403	37453.4	122501	65735.8	169392	40064.1	60536.7	35337.4	40082	10518.3	29832.3	30264.7	229537	164940	54347.9	12061.9		62559.2			42491.7		46436.7	
A0A5K3EVT3	A0A5K3EVT3	A0A5K3EVT3_MESCO		E3 ubiquitin protein ligase	150561	77958.8	126444	55306.5		127726		69102.8	86690.3	142402				110317	155600		119291							
A0A5K3EVU2	A0A5K3EVD0;A0A5K3EVU2;A0A5K3EXP1	A0A5K3EVU2_MESCO		Protein kinase domain-containing protein		54313.9	19855.6	75344.4	75811.8	53509.2	18050	56536.8	84272.5	67664.8	153313				30707.5	28388.2	38842.9		24924.3	51046.6	44655.3	46036.1	50512.1	
A0A5K3EW08	A0A5K3EW08;A0A5K3EYN8	A0A5K3EW08_MESCO		RNA helicase		64706.4	217560		326764	64595	267097	99429	113845	102202	161785	66677.3		405482	82380.9	48137.6	97960.4							
A0A5K3EW55	A0A5K3EW55	A0A5K3EW55_MESCO		PID domain-containing protein	460289	146280	354725	116872	507691	71192	321454	202244	100554	121540	143431	133852	1,04E+11	353227	296864	69723.2	102817				49572.1			
A0A5K3EW76	A0A5K3EW76	A0A5K3EW76_MESCO		MFS domain-containing protein	831394	170775	252160	104739	277474		324402	84280.8		277970	77523.3	58584.1	1,45E+11	414348	116594	173815								
A0A5K3EW98	A0A5K3EW98	A0A5K3EW98_MESCO		IRS-type PTB domain-containing protein	493222	329129	385929	331570	577734	389771	446310	399938	476994	319605	685838	432964	476292	395136	410741	633530	401327	908884	287166	870703	483800	278582	852209	299409
A0A5K3EWC3	A0A5K3EUD3;A0A5K3EWC3	A0A5K3EWC3_MESCO		Bromo domain-containing protein		312260		339144	143195	417727	450739	476246	839400	648834	551273	543618		1,14E+11	439397	410408			255821	1,45E+11	260027		159034	
A0A5K3EWL7;A0A5K3EYG8	A0A5K3EWL7;A0A5K3EYG8	A0A5K3EWL7_MESCO;A0A5K3EYG8_MESCO		Sec39 domain-containing protein		103968	32356.7	58156.9		105423	50980.2	93503.2	126851	107071	205047	97968.2			73035.3	164131							220784	38372.3
A0A5K3EWS9;A0A5K3EZJ4	A0A5K3EWS9;A0A5K3EWT7;A0A5K3EZJ4	A0A5K3EWS9_MESCO;A0A5K3EZJ4_MESCO		CPSF_A domain-containing protein	8668.34	5206.31	8594.43	9323.61	10280.3	5772.9	4194.15	7771.96	6262.17	4635.56		8684.12	14911.6	15882.2	10080.1									
A0A5K3EWU8	A0A5K3EWU8	A0A5K3EWU8_MESCO		Ald_Xan_dh_C2 domain-containing protein		273925	186485			181397	152615	234136	137644	288528	141149	107101			170221	208158	534059	401220		352640			336314	299013
A0A5K3EWV1	A0A5K3EWV1	A0A5K3EWV1_MESCO		Matrin-type domain-containing protein	323901	441466	550852	447515	191843	463624	400412	500689	416004	423346	566699	402989	143094	346634	425089	462358	257403			276978		137540		
A0A5K3EWY6	A0A5K3EWY6	A0A5K3EWY6_MESCO		Glyco_trans_2-like domain-containing protein	113701	52523.7	114206	61529.2		75099	75468.7	37358.6	50511.9	102729	140616	56955.5	111564	181775	120845	144642	106152			77467.9			174985	57270.9
A0A5K3EX14	A0A5K3EX14	A0A5K3EX14_MESCO		TACC_C domain-containing protein	2,37E+11		395658	1,65E+11	1,37E+11		857764	53208.7			122857		1,26E+11	1,33E+11	634130									
A0A5K3EX50;A0A5K3EX53;A0A5K3EZN6	A0A5K3EX50;A0A5K3EX53;A0A5K3EZN6	A0A5K3EX50_MESCO;A0A5K3EX53_MESCO;A0A5K3EZN6_MESCO		Protein unc-80		13113.9	27273.5	14687.9					17049.7	12792.1	20490.9	21500.6			15346.2		10953.6		18325.9					
A0A5K3EXJ8	A0A5K3EXJ8	A0A5K3EXJ8_MESCO		Dihydrothymine dehydrogenase	399481	332025	616205	515335	664824	462910	896946	546638	243225	247607	491252	325949	334675	548790	589016	271682	202289	99183.6	289800	337915	348773	247748	236794	192383
A0A5K3EXS7	A0A5K3EXS7	A0A5K3EXS7_MESCO		ATP-dependent RNA helicase	130826	36452.5	141037	120301	158574	41405.8	158524	50261.7	72573	26907.6	103885	35980.9	201056	235959		18475.3	56636.8							
A0A5K3EY17	A0A5K3EY17	A0A5K3EY17_MESCO		Coiled-coil domain-containing protein 6	119478		162068	238383	193964			66164	55589.6			99326.8	139303	72983.5	154012	53154.7	47069.5	87611.8	111824					78520.3
A0A5K3EY34	A0A5K3EY34	A0A5K3EY34_MESCO		RCC1-like G exchanging factor-like protein	115058	268974	138490	217946	130139	250723		289593	171766	155229	103543	116547	222815	94443.8	169891	150647	137424	200172	169820	117976	242868	155926	134464	143003
A0A5K3EY88	A0A5K3EY88	A0A5K3EY88_MESCO		Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	326140		207211	170931	656156	24200.9			200089	67480.1			941947	364259		11523								
A0A5K3EYB7	A0A5K3EYB7	A0A5K3EYB7_MESCO		procollagen-lysine 5-dioxygenase		603210				458509	813977	605864	509370	359138	478552	485206			230928	450921	379010	343136			469396		406746	
A0A5K3EYC1	A0A5K3EXS1;A0A5K3EYC1	A0A5K3EYC1_MESCO		FYVE-type domain-containing protein	622629		472358	232712	583977	186110	119911		327581	204832		285994	868278	762861		241080	393610		290520	439446	165112	325745	346163	666179
A0A5K3EYF8;A0A5K3F189	A0A5K3EYF8;A0A5K3F189	A0A5K3EYF8_MESCO;A0A5K3F189_MESCO		EGF-like domain-containing protein	417808	120427	115770	73039.8	123836	135265	176684	80322.2	69059.3	79014.2	306147	151095		215827	161989	48246.8	166304	167939		574121	59200.1			997793
A0A5K3EYH0	A0A5K3EYH0	A0A5K3EYH0_MESCO		Golgi apparatus protein 1	367365	294743	290750	147463	262166	353758	428577	329781	551982	709727	608744	284069		160184	191307	269490	300255			1,09E+11		162883		431339
A0A5K3EYK1	A0A5K3EYK1	A0A5K3EYK1_MESCO		ASH domain-containing protein	219916	31000.7	100762	85544.2	155536	36602.7	82088.5	46915.6		36242.2	77049.4	27675.8	82625.4	102998	48178.7	13967.1			10389.4	24817			13124.5	16500.4
A0A5K3EYN4;A0A5K3F0R1	A0A5K3EYN4;A0A5K3F0R1	A0A5K3EYN4_MESCO;A0A5K3F0R1_MESCO		Phosphodiesterase	54946.2	69493.1		50402.4	59434.9	76040.4	21245.3	33300.8	73568.8	67231.6	40666.4	67697.4	85031.6		32987	45248.9	84845.3							
A0A5K3EYR0	A0A5K3EYR0	A0A5K3EYR0_MESCO		RPB6 homolog	37328.9	40882.6	37186.3	77939	119915	49892.6	74262.8	65669	51985	57234.1	78850.3	67058.9		65232.9	47779.5	46723.2				45340.7	45483.6			
A0A5K3EYR7	A0A5K3EYR7	A0A5K3EYR7_MESCO		Rho-GAP domain-containing protein	351831	148526	359060	285092	276902	100732	161978	170984	130498	197457	236881	150978	387782	375521	239336	137232	134992				206623	133481	210964	191588
A0A5K3EYU2;A0A5K3F1H9	A0A5K3EYU2;A0A5K3F1H9	A0A5K3EYU2_MESCO;A0A5K3F1H9_MESCO		RBPJ-interacting and tubulin-associated protein	821604	905270	703956	238691	1,30E+11	707741	562842	322788		288926	641839	217945	714660	637122	317622									
A0A5K3EZ01	A0A5K3EYE8;A0A5K3EZ01;A0A5K3F135	A0A5K3EZ01_MESCO		Nuclear pore complex protein	4,36E+10		1,66E+10	1,36E+11	7,93E+10		2,44E+11	212644		178861			5,14E+10	3,80E+11	2,23E+11									
A0A5K3EZC8	A0A5K3EWX3;A0A5K3EXC5;A0A5K3EZC8;A0A5K3EZM8	A0A5K3EZC8_MESCO		non-specific serine/threonine protein kinase	796479	374700	725856	601947	1,39E+11	668417	1,31E+10	643255	869677	649525	647280		215025	891251	607045	391956	505375							294693
A0A5K3EZG5	A0A5K3EZG5	A0A5K3EZG5_MESCO		Foie-gras_1 domain-containing protein	8202.06	7594.15	11773.8	12618		9317.39			11948.2	9507.87				15963.2	8804.67	12241.5	8957.06							
A0A5K3EZG6;A0A5K3EZY5	A0A5K3EZG6;A0A5K3EZY5;A0A5K3F248	A0A5K3EZG6_MESCO;A0A5K3EZY5_MESCO		BHLH domain-containing protein	238531		202121	123827	138023	87070.4	207494	74757.6	113404		91230		161485	123409	123223	116181			171346				114723	105381
A0A5K3EZK1	A0A5K3EZK1	A0A5K3EZK1_MESCO		Zinc finger protein 830	438824	142570	561939	557557		167136	356367	114200				129266			160141									
A0A5K3EZT9;A0A5K3F203	A0A5K3EZT9;A0A5K3F203	A0A5K3EZT9_MESCO;A0A5K3F203_MESCO		NFACT-C domain-containing protein	465398	265019	385266	306293	463559	154350		226665	259396	273566	193270	301919	329987	449297	314126	353452	369706		545182		243938		355006	216042
A0A5K3EZW9	A0A5K3EZW9;A0A5K3F2K1	A0A5K3EZW9_MESCO		Paxillin	235576	99971.8	113295	94965.3	163927	119670	257096	143211	107096	122340	245279	109637	158026	171297	120449	72081.2								
A0A5K3F018	A0A5K3F018	A0A5K3F018_MESCO		Parvin beta	77512	125816	129645	152589		85553.7	148774	119538	107798	92338.9	112793	113989	289091		110465	90114.5	64657.8	101447				69094.9	161762	80592.4
A0A5K3F048	A0A5K3F048	A0A5K3F048_MESCO		Exocyst complex component EXO70B1-like	426613		137080	59633.9	204195		222332						1,20E+11	294230	91350.9									
A0A5K3F055	A0A5K3F055	A0A5K3F055_MESCO		HTH_48 domain-containing protein					243592	61204.9		107650			201408	92313.2			176300									
A0A5K3F057	A0A5K3F057	A0A5K3F057_MESCO		DUF4408 domain-containing protein	126165	63054.7	116513	123439	148381	80164		156377	67772.1				252885	254807		58240.7								
A0A5K3F063	A0A5K3F063	A0A5K3F063_MESCO		PDZ domain-containing protein	913010	558281	538861	717819	1,71E+11	930261	632573	1,15E+11	833268	1,03E+11	1,04E+11	631101	1,51E+10	1,46E+11	1,13E+11	931176	418819	260622	630843		1,64E+11		274525	317749
A0A5K3F0A9	A0A5K3F0A9	A0A5K3F0A9_MESCO		Receptor protein-tyrosine kinase	26451.1	32135.1	23470.9	19672.8	32521.5	55416.9	22390.8	36299.5	49928.5	28421.2	23737.2	12807.7	22880.6	35565.9	17524.3	19922.4							27642.9	
A0A5K3F0L6;A0A5K3F398	A0A5K3F0L6;A0A5K3F398	A0A5K3F0L6_MESCO;A0A5K3F398_MESCO		Peripheral plasma membrane protein CASK	12878.7	5340.19	11748.2	10376.9		5432.55		12234	11765.8		10958.4	7698.94			12844.1	5034.07								
A0A5K3F0P8	A0A5K3F0P8	A0A5K3F0P8_MESCO		Synaptosomal-associated protein	436300	33961.8	230947	172986	462959	41753.1	240293	95232.4	49085.7	66637.4	194820	62441.7	292574	344983	128981	46688.9								
A0A5K3F0S5	A0A5K3F0S5	A0A5K3F0S5_MESCO		CBM21 domain-containing protein	460585	131231	436361	288726	903174	242379	504150	231214	241542	243974	155378	277082	625190	565464	235217	190593	320573							242070
A0A5K3F0U4	A0A5K3F0U4	A0A5K3F0U4_MESCO		Chromo domain-containing protein	293193	229172	186312	226548	265890	210941	79546.5	164614	299614	306324	315184	158314			156634	129304	189420		245280		127078			250783
A0A5K3F0V3;A0A5K3F3T6	A0A5K3F0V3;A0A5K3F3T6	A0A5K3F0V3_MESCO;A0A5K3F3T6_MESCO		Acetyl-coenzyme A transporter 1		91857.8	200657	119431		53377.7		127689	340770	178836	190227	137883			154512	94343.3								174161
A0A5K3F0Y4	A0A5K3F0Y4	A0A5K3F0Y4_MESCO		FYVE-type domain-containing protein	37683.5	75727.2	52791.2	41223.8	103415	71946		58962.1	28305.9	50585.3	49409.4	44618.1	87261.9	95703.8		60477.4	63640	41079.8	70452.7	70347.6		57799.7	124832	76178
A0A5K3F0Y6;A0A5K3F1E6	A0A5K3F0Y6;A0A5K3F1E6	A0A5K3F0Y6_MESCO;A0A5K3F1E6_MESCO		Tudor domain-containing protein	1,17E+11	533777	799211	685394	628859	355424	348054	509486	459896	318823	346186	394437	840309	763804	381960	331633	711300	446005	1,33E+11				999192	936377
A0A5K3F152	A0A5K3F152	A0A5K3F152_MESCO		Ribonucleoside-diphosphate reductase subunit M2	906403	153885	559133	395032	1,07E+11	49446.8	1,76E+11	332240				73208.3	1,34E+11			134563			82877.8	140365	120526			49020
A0A5K3F170	A0A5K3F3J4;A0A5K3F0L1;A0A5K3F170	A0A5K3F170_MESCO		Protein kinase domain-containing protein	304319	55730.9	267652	189703	260294	60828.8	194869	92575.4	27298.9	78793.4	94803.8	82959.9	319011	236357	133354	49303.6	57850.5		80009.6	57050.1				78071.3
A0A5K3F1G8	A0A5K3F1G8	A0A5K3F1G8_MESCO		Eukaryotic translation initiation factor 2A	155738	80183.9	233046	124806	304154	54890.8		128837	103024	71140.1		76532.2	346584	159139	131006	67480.7	173865					97028.3		
A0A5K3F277	A0A5K3F277	A0A5K3F277_MESCO		ENTH domain-containing protein	301677	86358.9	181161	211135	199167	89651.5	570590	154039	678999	194316	298965	212586	257306	275565	201999	98103.5				216343	177431		192416	
A0A5K3F2B5	A0A5K3F2B5	A0A5K3F2B5_MESCO		Delta-like protein	2,04E+11	725026	1,22E+11	1,06E+11	2,23E+10	952369	2,30E+11	762493	879257	992099	1,18E+11	809070	3,53E+11	2,48E+11	1,46E+11	906186					648544			
A0A5K3F2F2	A0A5K3F2F2	A0A5K3F2F2_MESCO		Replication factor C subunit 2	76078		94632.8	103586			145398	65521.6		67964.5	84554.5	46586.3			51420	26157.1								
A0A5K3F2H2	A0A5K3F210;A0A5K3F2H2;A0A5K3F537	A0A5K3F2H2_MESCO		Protein kinase domain-containing protein	27455.7	40364.4		33815.9	40391.6	22989.8	29269	47068.1		77232.7	49290.6	45502.9	58755.5	93349.9	50135.3	56889.2		43454.6	41003.6	38217.2			50721.7	36814.9
A0A5K3F2I7	A0A5K3F236;A0A5K3F2I7;A0A5K3F553	A0A5K3F2I7_MESCO		non-specific serine/threonine protein kinase	88746.3	63002.8	120182	113467	162575	116033	50756.4	38440.3		60746.6	66860.9	81315	231801	111252	73769.1	107322								
A0A5K3F2M8	A0A5K3F2M8	A0A5K3F2M8_MESCO		E3 ubiquitin-protein ligase PPP1R11		125247	77921.4	81503	449822	40064.4	157255	105160		66401	98864.1	95972.7			60164.6	86900.7	105163			193483		199980		
A0A5K3F2N2	A0A5K3F2N2	A0A5K3F2N2_MESCO		PHD finger protein 10	91789.9	448068	396808	327756		649376	172124	484312	518334			273822	228062		268467	111885								
A0A5K3F330	A0A5K3F330	A0A5K3F330_MESCO		Elongator complex protein 5	60246.3	70721.1	77639.6	43198.8	34364	26983	90243.6		26533.8	28175.2				34496.1		26103.5					27821.2			18604.8
A0A5K3F347	A0A5K3F347	A0A5K3F347_MESCO		Mitochondrial import inner membrane translocase subunit	1,76E+11		1,00E+11	671489	1,29E+10	549052	883064	527177	636009		769334	539461	693835	523817	729136	511545								
A0A5K3F369	A0A5K3F369	A0A5K3F369_MESCO		DUF5727 domain-containing protein	88787.9	118221		122679					119934	83100.2		73474.2				96413.5	125803				55458.3		100226	
