HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N29.HOG0000631	OG0000572	n0																																										FEF30_RS01580	FEF31_RS00925	
N29.HOG0000632	OG0000573	n0																																										FEF30_RS02010	FEF31_RS01355	
N29.HOG0000633	OG0000574	n0																																										FEF30_RS01620	FEF31_RS00965	
N29.HOG0000634	OG0000575	n0																																										FEF30_RS01535	FEF31_RS00880	
N29.HOG0000635	OG0000576	n0																																										FEF30_RS01970	FEF31_RS01315	
N29.HOG0000636	OG0000577	n0																																										FEF30_RS03035	FEF31_RS02400	
N29.HOG0000637	OG0000578	n0																																										FEF30_RS03055	FEF31_RS02420	
N29.HOG0000638	OG0000579	n0																																										FEF30_RS02195	FEF31_RS01540	
N29.HOG0000639	OG0000580	n0																																										FEF30_RS03170	FEF31_RS02535	
N29.HOG0000640	OG0000581	n0																																										FEF30_RS02180	FEF31_RS01530	
N29.HOG0000641	OG0000582	n0																																										FEF30_RS04250	FEF31_RS04415	
N29.HOG0000642	OG0000583	n0																																										FEF30_RS02000	FEF31_RS01345	
N29.HOG0000643	OG0000584	n0																																										FEF30_RS02075	FEF31_RS01425	
N29.HOG0000644	OG0000585	n0																																										FEF30_RS02585	FEF31_RS01950	
N29.HOG0000645	OG0000586	n0																																										FEF30_RS01985	FEF31_RS01330	
N29.HOG0000646	OG0000587	n0																																										FEF30_RS04465	FEF31_RS04780	
N29.HOG0000647	OG0000588	n0																																										FEF30_RS01960	FEF31_RS01305	
N29.HOG0000648	OG0000589	n0																																										FEF30_RS02520	FEF31_RS01890	
N29.HOG0000649	OG0000590	n1																																										FEF30_RS02060	FEF31_RS01410	
N29.HOG0000650	OG0000591	n0																																										FEF30_RS03985	FEF31_RS04065	
N29.HOG0000651	OG0000592	n0																																										FEF30_RS03025	FEF31_RS02390	
N29.HOG0000652	OG0000593	n0																																										FEF30_RS00245	FEF31_RS03200	
N29.HOG0000653	OG0000594	n0																																										FEF30_RS01540	FEF31_RS00885	
N29.HOG0000654	OG0000595	n20																																										FEF30_RS04470	FEF31_RS02735	
N29.HOG0000655	OG0000596	n5																																										FEF30_RS02140	FEF31_RS01490	
N29.HOG0000656	OG0000597	n17																																										FEF30_RS03375	FEF31_RS02730	
N29.HOG0000657	OG0000598	n0																																										FEF30_RS02145	FEF31_RS01495	
N29.HOG0000658	OG0000599	n0																																										FEF30_RS02150	FEF31_RS01500	
N29.HOG0000659	OG0000600	n5																																										FEF30_RS02080	FEF31_RS01430	
N29.HOG0000660	OG0000601	n0																																										FEF30_RS02210	FEF31_RS01555	
N29.HOG0000661	OG0000602	n0																																										FEF30_RS02420		
N29.HOG0000662	OG0000603	n5																																										FEF30_RS02090	FEF31_RS01440	
N29.HOG0000663	OG0000604	n0																																										FEF30_RS04060	FEF31_RS04155	
N29.HOG0000664	OG0000605	n0																																										FEF30_RS02095	FEF31_RS01445	
N29.HOG0000665	OG0000606	n0																																										FEF30_RS02185	FEF31_RS01535	
N29.HOG0000666	OG0000607	n0																																										FEF30_RS01525	FEF31_RS00870	
N29.HOG0000667	OG0000610	n0																																										FEF30_RS03840	FEF31_RS03930	
N29.HOG0000668	OG0000612	n0																																										FEF30_RS02155	FEF31_RS01505	
N29.HOG0000669	OG0000613	n0																																											FEF31_RS01640	
N29.HOG0000670	OG0000614	n0																																										FEF30_RS02535	FEF31_RS01905	
N29.HOG0000671	OG0000615	n0																																										FEF30_RS03065	FEF31_RS02430	
N29.HOG0000672	OG0000618	n0																																										FEF30_RS03625	FEF31_RS02240	
N29.HOG0000673	OG0000619	n0																																										FEF30_RS02190		
N29.HOG0000674	OG0000621	n0																																										FEF30_RS03980		
N29.HOG0000675	OG0000628	n0																																										FEF30_RS02125	FEF31_RS01475	
N29.HOG0000676	OG0000629	n0																																										FEF30_RS02050	FEF31_RS01400	
N29.HOG0000677	OG0000630	n0																																										FEF30_RS02135	FEF31_RS01485	
N29.HOG0000678	OG0000631	n0																																										FEF30_RS02130	FEF31_RS01480	
N29.HOG0000679	OG0000645	n0																																										FEF30_RS01495	FEF31_RS00840	
N29.HOG0000680	OG0000652	n0																																										FEF30_RS01905	FEF31_RS01250	
N29.HOG0000681	OG0000708	-																																										FEF30_RS02550	FEF31_RS01920	
