HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N40.HOG0000547	OG0000535	n0		DR093_RS00105	DR082_RS00105	DR094_RS01045																																								
N40.HOG0000548	OG0000536	n0		DR093_RS01195	DR082_RS02425	DR094_RS01170																																								
N40.HOG0000549	OG0000537	n0		DR093_RS02485	DR082_RS02225	DR094_RS02405																																								
N40.HOG0000550	OG0000538	n0		DR093_RS01720	DR082_RS01495	DR094_RS01690																																								
N40.HOG0000551	OG0000539	n0		DR093_RS00235	DR082_RS00235	DR094_RS00915																																								
N40.HOG0000552	OG0000541	n0		DR093_RS00900	DR082_RS00890	DR094_RS00265																																								
N40.HOG0000553	OG0000542	n0		DR093_RS00370	DR082_RS00370	DR094_RS00780																																								
N40.HOG0000554	OG0000547	n0		DR093_RS00700	DR082_RS00700	DR094_RS00450																																								
N40.HOG0000555	OG0000548	n0		DR093_RS02695	DR082_RS01185	DR094_RS02580																																								
N40.HOG0000556	OG0000549	n0		DR093_RS01440	DR082_RS03890	DR094_RS03665																																								
N40.HOG0000557	OG0000550	n0		DR093_RS01305	DR082_RS02455	DR094_RS01275																																								
N40.HOG0000558	OG0000551	n0		DR093_RS01830	DR082_RS01610	DR094_RS01805																																								
N40.HOG0000559	OG0000555	n0		DR093_RS03360	DR082_RS03245	DR094_RS03120																																								
N40.HOG0000560	OG0000589	n0		DR093_RS02830	DR082_RS02910	DR094_RS02835																																								
N40.HOG0000561	OG0000595	n6			DR082_RS01655																																									
N40.HOG0000562	OG0000596	n5		DR093_RS00170	DR082_RS00170	DR094_RS00980																																								
N40.HOG0000563	OG0000597	n7			DR082_RS01645																																									
N40.HOG0000564	OG0000598	n0		DR093_RS00165	DR082_RS00165	DR094_RS00985																																								
N40.HOG0000565	OG0000599	n0		DR093_RS00160	DR082_RS00160	DR094_RS00990																																								
N40.HOG0000566	OG0000602	n0		DR093_RS02805	DR082_RS02690	DR094_RS02635																																								
N40.HOG0000567	OG0000627	n0		DR093_RS01190	DR082_RS02430	DR094_RS01165																																								
N40.HOG0000568	OG0000634	n0		DR093_RS03005	DR082_RS01865	DR094_RS02035																																								
N40.HOG0000569	OG0000635	n0		DR093_RS00925	DR082_RS00915	DR094_RS00240																																								
N40.HOG0000570	OG0000636	n0		DR093_RS03605	DR082_RS03355	DR094_RS03365																																								
N40.HOG0000571	OG0000637	n0		DR093_RS02540	DR082_RS02170	DR094_RS02460																																								
N40.HOG0000572	OG0000638	n0		DR093_RS00465	DR082_RS00465	DR094_RS00685																																								
N40.HOG0000573	OG0000639	n0		DR093_RS01750	DR082_RS01530	DR094_RS01720																																								
N40.HOG0000574	OG0000640	n0		DR093_RS03345	DR082_RS03220	DR094_RS03145																																								
N40.HOG0000575	OG0000641	n0		DR093_RS03625																																										
N40.HOG0000576	OG0000643	n0				DR094_RS01725																																								
N40.HOG0000577	OG0000646	n0		DR093_RS02970	DR082_RS02975	DR094_RS02700																																								
N40.HOG0000578	OG0000667	-		DR093_RS04165	DR082_RS03980	DR094_RS03860																																								
