HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N17.HOG0000514	OG0000368	n0																																	DR086_RS01165	DR097_RS02770	DR087_RS00490			DR100_RS01130						
N17.HOG0000515	OG0000369	n0																																	DR086_RS04830	DR097_RS04750	DR087_RS04455			DR100_RS04640						
N17.HOG0000516	OG0000370	n0																																	DR086_RS01205	DR097_RS02810				DR100_RS01170						
N17.HOG0000517	OG0000371	n0																																	DR086_RS01210	DR097_RS02815	DR087_RS04765			DR100_RS01175						
N17.HOG0000518	OG0000372	n0																																	DR086_RS01215	DR097_RS02820	DR087_RS00440			DR100_RS01180						
N17.HOG0000519	OG0000373	n0																																	DR086_RS01240	DR097_RS02570	DR087_RS00415			DR100_RS01205						
N17.HOG0000520	OG0000374	n0																																	DR086_RS01250	DR097_RS02580	DR087_RS00405			DR100_RS01215						
N17.HOG0000521	OG0000375	n0																																	DR086_RS02105	DR097_RS02720	DR087_RS00190			DR100_RS03000						
N17.HOG0000522	OG0000376	n0																																	DR086_RS03130	DR097_RS02145	DR087_RS01705			DR100_RS02270						
N17.HOG0000523	OG0000377	n0																																	DR086_RS03140	DR097_RS02135	DR087_RS01715			DR100_RS02260						
N17.HOG0000524	OG0000378	n0																																	DR086_RS03415	DR097_RS00325	DR087_RS03315			DR100_RS00215						
N17.HOG0000525	OG0000379	n0																																	DR086_RS01965	DR097_RS01660	DR087_RS01160			DR100_RS00290						
N17.HOG0000526	OG0000380	n0																																	DR086_RS01940	DR097_RS01635	DR087_RS01135			DR100_RS00315						
N17.HOG0000527	OG0000381	n0																																	DR086_RS01895	DR097_RS01595	DR087_RS01095			DR100_RS02320						
N17.HOG0000528	OG0000382	n0																																	DR086_RS01865	DR097_RS03350	DR087_RS01065			DR100_RS02350						
N17.HOG0000529	OG0000383	n0																																	DR086_RS01825	DR097_RS03310	DR087_RS01025			DR100_RS02390						
N17.HOG0000530	OG0000384	n0																																	DR086_RS02230	DR097_RS03605	DR087_RS03460			DR100_RS02680						
N17.HOG0000531	OG0000385	n0																																	DR086_RS02235	DR097_RS02090	DR087_RS03455			DR100_RS02675						
N17.HOG0000532	OG0000386	n0																																	DR086_RS02255	DR097_RS02390	DR087_RS02875			DR100_RS02655						
N17.HOG0000533	OG0000387	n0																																	DR086_RS02280	DR097_RS02365	DR087_RS02900			DR100_RS02630						
N17.HOG0000534	OG0000388	n0																																	DR086_RS04925	DR097_RS04710	DR087_RS04720			DR100_RS04800						
N17.HOG0000535	OG0000389	n0																																	DR086_RS02785	DR097_RS03085	DR087_RS03170			DR100_RS00730						
N17.HOG0000536	OG0000390	n0																																	DR086_RS01110	DR097_RS01225	DR087_RS01460			DR100_RS01690						
N17.HOG0000537	OG0000391	n0																																	DR086_RS01100	DR097_RS01215	DR087_RS01450			DR100_RS01700						
N17.HOG0000538	OG0000392	n0																																	DR086_RS01075	DR097_RS01190	DR087_RS01425			DR100_RS01725						
N17.HOG0000539	OG0000393	n0																																	DR086_RS04815	DR097_RS04670	DR087_RS04575			DR100_RS04725						
N17.HOG0000540	OG0000394	n0																																	DR086_RS03645	DR097_RS01805	DR087_RS03560			DR100_RS02510						
N17.HOG0000541	OG0000395	n0																																	DR086_RS03015	DR097_RS01810	DR087_RS03550			DR100_RS02505						
N17.HOG0000542	OG0000396	n0																																	DR086_RS02215	DR097_RS01980	DR087_RS02430			DR100_RS02695						
N17.HOG0000543	OG0000397	n0																																	DR086_RS00420	DR097_RS00850	DR087_RS01540			DR100_RS02000						
N17.HOG0000544	OG0000398	n0																																	DR086_RS00425	DR097_RS00845	DR087_RS01535			DR100_RS01995						
N17.HOG0000545	OG0000399	n0																																	DR086_RS00470	DR097_RS00800	DR087_RS00015			DR100_RS02820						
N17.HOG0000546	OG0000400	n0																																	DR086_RS01425	DR097_RS01465	DR087_RS00995			DR100_RS01470						
N17.HOG0000547	OG0000401	n0																																	DR086_RS01365	DR097_RS01405	DR087_RS00935			DR100_RS01530						
N17.HOG0000548	OG0000402	n0																																	DR086_RS01355	DR097_RS01395	DR087_RS00925			DR100_RS01540						
N17.HOG0000549	OG0000403	n0																																	DR086_RS01345	DR097_RS01385	DR087_RS00915			DR100_RS01550						
N17.HOG0000550	OG0000404	n0																																	DR086_RS01315	DR097_RS01355	DR087_RS00885			DR100_RS03345						
N17.HOG0000551	OG0000405	n0																																	DR086_RS01300	DR097_RS01340	DR087_RS00870			DR100_RS03365						
N17.HOG0000552	OG0000406	n0																																	DR086_RS02320	DR097_RS03165	DR087_RS00810			DR100_RS03070						
N17.HOG0000553	OG0000407	n0																																	DR086_RS04930	DR097_RS04810	DR087_RS04515			DR100_RS04830						
N17.HOG0000554	OG0000408	n0																																	DR086_RS02330	DR097_RS03175	DR087_RS00800			DR100_RS03080						
N17.HOG0000555	OG0000409	n0																																	DR086_RS02335		DR087_RS00795			DR100_RS03085						
N17.HOG0000556	OG0000410	n0																																	DR086_RS02395	DR097_RS02970	DR087_RS02135			DR100_RS03175						
N17.HOG0000557	OG0000411	n0																																	DR086_RS02385	DR097_RS02980	DR087_RS02145			DR100_RS03185						
N17.HOG0000558	OG0000412	n0																																	DR086_RS02380	DR097_RS02985	DR087_RS02150			DR100_RS03190						
N17.HOG0000559	OG0000413	n0																																	DR086_RS01810	DR097_RS02935	DR087_RS00355			DR100_RS02405						
N17.HOG0000560	OG0000414	n0																																	DR086_RS01800	DR097_RS02925	DR087_RS03435			DR100_RS02415						
N17.HOG0000561	OG0000415	n0																																	DR086_RS01795	DR097_RS02920	DR087_RS03430			DR100_RS02420						
N17.HOG0000562	OG0000416	n0																																	DR086_RS01785	DR097_RS02910	DR087_RS03420			DR100_RS02430						
N17.HOG0000563	OG0000417	n0																																	DR086_RS02045	DR097_RS03020	DR087_RS00250			DR100_RS03220						
N17.HOG0000564	OG0000418	n0																																	DR086_RS02050	DR097_RS03015	DR087_RS00245			DR100_RS03215						
N17.HOG0000565	OG0000419	n0																																	DR086_RS03045	DR097_RS01110	DR087_RS02205			DR100_RS00810						
N17.HOG0000566	OG0000420	n0																																	DR086_RS03080	DR097_RS01075	DR087_RS02240			DR100_RS00845						
N17.HOG0000567	OG0000421	n0																																	DR086_RS03385	DR097_RS01040	DR087_RS02275			DR100_RS00880						
N17.HOG0000568	OG0000422	n0																																	DR086_RS03375	DR097_RS01030	DR087_RS02285			DR100_RS00890						
N17.HOG0000569	OG0000423	n0																																	DR086_RS02815	DR097_RS00975	DR087_RS02600			DR100_RS00945						
N17.HOG0000570	OG0000424	n0																																	DR086_RS02820	DR097_RS00970	DR087_RS02595			DR100_RS00950						
N17.HOG0000571	OG0000425	n0																																	DR086_RS02830	DR097_RS00960	DR087_RS02585			DR100_RS00960						
N17.HOG0000572	OG0000426	n0																																	DR086_RS04980	DR097_RS04615	DR087_RS04695			DR100_RS04595						
N17.HOG0000573	OG0000427	n0																																	DR086_RS04985	DR097_RS04610	DR087_RS04690			DR100_RS04600						
N17.HOG0000574	OG0000428	n0																																	DR086_RS02885	DR097_RS00905	DR087_RS02530			DR100_RS01015						
N17.HOG0000575	OG0000429	n0																																	DR086_RS02655	DR097_RS02260	DR087_RS02705			DR100_RS02890						
N17.HOG0000576	OG0000430	n0																																	DR086_RS02700	DR097_RS02305	DR087_RS02750			DR100_RS02845						
N17.HOG0000577	OG0000431	n0																																	DR086_RS02710	DR097_RS02315	DR087_RS02760			DR100_RS02835						
N17.HOG0000578	OG0000432	n0																																	DR086_RS01685	DR097_RS00525	DR087_RS02000			DR100_RS00015						
N17.HOG0000579	OG0000433	n0																																	DR086_RS01700	DR097_RS00510	DR087_RS01985			DR100_RS00030						
N17.HOG0000580	OG0000434	n0																																	DR086_RS01705	DR097_RS00505	DR087_RS01980			DR100_RS00035						
N17.HOG0000581	OG0000435	n0																																	DR086_RS01720	DR097_RS00490	DR087_RS01965			DR100_RS00050						
N17.HOG0000582	OG0000436	n0																																	DR086_RS01750	DR097_RS00460	DR087_RS01935			DR100_RS00080						
N17.HOG0000583	OG0000437	n0																																	DR086_RS01760	DR097_RS00450	DR087_RS01925			DR100_RS00090						
N17.HOG0000584	OG0000438	n0																																	DR086_RS01765	DR097_RS00445	DR087_RS01920			DR100_RS00095						
N17.HOG0000585	OG0000439	n0																																	DR086_RS01770	DR097_RS04525	DR087_RS04620			DR100_RS04550						
N17.HOG0000586	OG0000440	n0																																	DR086_RS02950	DR097_RS04630	DR087_RS03345			DR100_RS03130						
N17.HOG0000587	OG0000441	n0																																	DR086_RS02910	DR097_RS03780	DR087_RS03395			DR100_RS03170						
N17.HOG0000588	OG0000442	n0																																	DR086_RS03280	DR097_RS00295	DR087_RS04770			DR100_RS01050						
N17.HOG0000589	OG0000443	n0																																	DR086_RS00055	DR097_RS00245	DR087_RS02370			DR100_RS00660						
N17.HOG0000590	OG0000444	n0																																	DR086_RS00070	DR097_RS00230	DR087_RS02355			DR100_RS00645						
N17.HOG0000591	OG0000445	n0																																	DR086_RS00095	DR097_RS00205	DR087_RS02330			DR100_RS00620						
N17.HOG0000592	OG0000446	n0																																	DR086_RS00125	DR097_RS00175	DR087_RS01775			DR100_RS00590						
N17.HOG0000593	OG0000447	n0																																	DR086_RS00130	DR097_RS00170	DR087_RS01780			DR100_RS00585						
N17.HOG0000594	OG0000448	n0																																	DR086_RS00160	DR097_RS00140	DR087_RS01810			DR100_RS00555						
N17.HOG0000595	OG0000449	n0																																	DR086_RS00185	DR097_RS00115	DR087_RS01835			DR100_RS00530						
N17.HOG0000596	OG0000450	n0																																	DR086_RS00195	DR097_RS00105	DR087_RS01845			DR100_RS00520						
N17.HOG0000597	OG0000451	n0																																	DR086_RS00235	DR097_RS00065	DR087_RS01885			DR100_RS00480						
N17.HOG0000598	OG0000452	n0																																	DR086_RS00260	DR097_RS00040	DR087_RS03005			DR100_RS00455						
N17.HOG0000599	OG0000453	n0																																	DR086_RS00295		DR087_RS03040			DR100_RS00420						
N17.HOG0000600	OG0000454	n5																																		DR097_RS03090				DR100_RS01645						
N17.HOG0000601	OG0000454	n30																																	DR086_RS01670											
N17.HOG0000602	OG0000455	n0																																	DR086_RS02435	DR097_RS00565	DR087_RS00740			DR100_RS01290						
N17.HOG0000603	OG0000456	n0																																	DR086_RS01515	DR097_RS00685	DR087_RS00620			DR100_RS01410						
N17.HOG0000604	OG0000457	n0																																	DR086_RS01540	DR097_RS00710	DR087_RS00595			DR100_RS01435						
N17.HOG0000605	OG0000458	n0																																	DR086_RS03680	DR097_RS02685	DR087_RS02935			DR100_RS01955						
N17.HOG0000606	OG0000459	n0																																	DR086_RS00970	DR097_RS02660	DR087_RS02960			DR100_RS01930						
N17.HOG0000607	OG0000460	n0																																	DR086_RS00960	DR097_RS02650	DR087_RS02970			DR100_RS01920						
N17.HOG0000608	OG0000461	n0																																	DR086_RS00915	DR097_RS03195	DR087_RS01335			DR100_RS01875						
N17.HOG0000609	OG0000462	n0																																	DR086_RS00920	DR097_RS03190	DR087_RS01340			DR100_RS01880						
N17.HOG0000610	OG0000463	n0																																	DR086_RS00925	DR097_RS03185	DR087_RS01350			DR100_RS01885						
N17.HOG0000611	OG0000464	n0																																	DR086_RS00930	DR097_RS02620	DR087_RS03000			DR100_RS01890						
N17.HOG0000612	OG0000465	n0																																	DR086_RS00935	DR097_RS02625	DR087_RS02995			DR100_RS01895						
N17.HOG0000613	OG0000466	n0																																	DR086_RS00265	DR097_RS00035	DR087_RS03010			DR100_RS00450						
N17.HOG0000614	OG0000467	n0																																	DR086_RS04810	DR097_RS04655	DR087_RS04570			DR100_RS04775						
N17.HOG0000615	OG0000468	n0																																	DR086_RS00465	DR097_RS00805	DR087_RS00010			DR100_RS02825						
N17.HOG0000616	OG0000469	n0																																	DR086_RS00525	DR097_RS00745	DR087_RS00070			DR100_RS02765						
N17.HOG0000617	OG0000470	n0																																	DR086_RS03975	DR097_RS03815	DR087_RS03755			DR100_RS03815						
N17.HOG0000618	OG0000471	n0																																	DR086_RS02890		DR087_RS02525			DR100_RS01020						
N17.HOG0000619	OG0000472	n0																																	DR086_RS03165	DR097_RS02945	DR087_RS02125			DR100_RS03260						
N17.HOG0000620	OG0000473	n0																																	DR086_RS02420	DR097_RS00580	DR087_RS00725			DR100_RS01305						
N17.HOG0000621	OG0000474	n0																																	DR086_RS02425	DR097_RS00575	DR087_RS00730			DR100_RS01300						
N17.HOG0000622	OG0000475	n0																																	DR086_RS02430	DR097_RS00570	DR087_RS00735			DR100_RS01295						
N17.HOG0000623	OG0000476	n0																																	DR086_RS01775	DR097_RS02900	DR087_RS03410			DR100_RS02440						
N17.HOG0000624	OG0000477	n0																																	DR086_RS00890	DR097_RS03795	DR087_RS01310			DR100_RS01850						
N17.HOG0000625	OG0000478	n0																																	DR086_RS01465	DR097_RS00635	DR087_RS00670			DR100_RS01360						
N17.HOG0000626	OG0000479	n0																																	DR086_RS02005	DR097_RS01700	DR087_RS01200			DR100_RS00250						
N17.HOG0000627	OG0000480	n0																																	DR086_RS03935	DR097_RS03810	DR087_RS03730			DR100_RS03855						
N17.HOG0000628	OG0000481	n0																																	DR086_RS03350	DR097_RS01005	DR087_RS02310			DR100_RS00915						
N17.HOG0000629	OG0000482	n0																																	DR086_RS02505	DR097_RS00410	DR087_RS02795			DR100_RS00130						
N17.HOG0000630	OG0000483	n0																																	DR086_RS00570	DR097_RS02855	DR087_RS00115			DR100_RS02565						
N17.HOG0000631	OG0000484	n0																																	DR086_RS04740	DR097_RS04505	DR087_RS04670			DR100_RS04580						
N17.HOG0000632	OG0000485	n0																																	DR086_RS01755	DR097_RS00455	DR087_RS01930			DR100_RS00085						
N17.HOG0000633	OG0000486	n0																																	DR086_RS02025	DR097_RS03040	DR087_RS00270			DR100_RS03240						
N17.HOG0000634	OG0000487	n0																																	DR086_RS04765	DR097_RS04585	DR087_RS04405			DR100_RS04810						
N17.HOG0000635	OG0000488	n0																																	DR086_RS00540		DR087_RS00085			DR100_RS02600						
N17.HOG0000636	OG0000489	n0																																	DR086_RS01175	DR097_RS02780	DR087_RS00480			DR100_RS01140						
N17.HOG0000637	OG0000490	n0																																	DR086_RS01235	DR097_RS03535	DR087_RS00420			DR100_RS01200						
N17.HOG0000638	OG0000491	n0																																	DR086_RS01985	DR097_RS01680	DR087_RS01180			DR100_RS00270						
N17.HOG0000639	OG0000492	n0																																	DR086_RS01910	DR097_RS01605	DR087_RS01105									
N17.HOG0000640	OG0000493	n0																																	DR086_RS02295	DR097_RS02350	DR087_RS02915			DR100_RS02615						
N17.HOG0000641	OG0000494	n0																																	DR086_RS02755	DR097_RS03060	DR087_RS03145			DR100_RS00755						
N17.HOG0000642	OG0000495	n0																																	DR086_RS01045	DR097_RS01160	DR087_RS01395			DR100_RS01755						
N17.HOG0000643	OG0000496	n0																																	DR086_RS01035	DR097_RS01150	DR087_RS01385			DR100_RS01765						
N17.HOG0000644	OG0000497	n0																																	DR086_RS01030	DR097_RS01720	DR087_RS01380			DR100_RS01770						
N17.HOG0000645	OG0000498	n0																																	DR086_RS03185	DR097_RS01800	DR087_RS03245			DR100_RS03270						
N17.HOG0000646	OG0000499	n0																																	DR086_RS02985	DR097_RS01500	DR087_RS01235			DR100_RS02480						
N17.HOG0000647	OG0000500	n0																																	DR086_RS00430	DR097_RS00840	DR087_RS01530			DR100_RS01990						
N17.HOG0000648	OG0000501	n0																																	DR086_RS01415	DR097_RS01455	DR087_RS00985			DR100_RS01480						
N17.HOG0000649	OG0000502	n0																																	DR086_RS02495	DR097_RS00420	DR087_RS02785			DR100_RS00120						
N17.HOG0000650	OG0000503	n0																																	DR086_RS03095	DR097_RS01060	DR087_RS02255			DR100_RS00860						
N17.HOG0000651	OG0000504	n0																																	DR086_RS02865	DR097_RS00925	DR087_RS02550			DR100_RS00995						
N17.HOG0000652	OG0000505	n0																																	DR086_RS02575	DR097_RS02180	DR087_RS02625			DR100_RS02970						
N17.HOG0000653	OG0000506	n0																																	DR086_RS02585	DR097_RS02190	DR087_RS02635			DR100_RS02960						
N17.HOG0000654	OG0000507	n0																																	DR086_RS02620	DR097_RS02225	DR087_RS02670			DR100_RS02925						
N17.HOG0000655	OG0000508	n0																																	DR086_RS00120	DR097_RS00180	DR087_RS01770			DR100_RS00595						
N17.HOG0000656	OG0000509	n0																																	DR086_RS00155	DR097_RS00145	DR087_RS01805			DR100_RS00560						
N17.HOG0000657	OG0000510	n0																																	DR086_RS00165	DR097_RS00135	DR087_RS01815			DR100_RS00550						
N17.HOG0000658	OG0000511	n0																																	DR086_RS00300	DR097_RS03290	DR087_RS03045			DR100_RS00415						
N17.HOG0000659	OG0000512	n0																																	DR086_RS00955	DR097_RS02645	DR087_RS02975			DR100_RS01915						
N17.HOG0000660	OG0000513	n0																																	DR086_RS01480	DR097_RS00650	DR087_RS00655			DR100_RS01375						
N17.HOG0000661	OG0000514	n0																																	DR086_RS01070	DR097_RS01185	DR087_RS01420			DR100_RS01730						
N17.HOG0000662	OG0000515	n10																																		DR097_RS04270				DR100_RS04295						
N17.HOG0000663	OG0000515	n20																																		DR097_RS04275				DR100_RS04290						
N17.HOG0000664	OG0000516	n0																																	DR086_RS04770	DR097_RS04580	DR087_RS04410			DR100_RS04805						
N17.HOG0000665	OG0000517	n0																																	DR086_RS01160		DR087_RS00495			DR100_RS01125						
N17.HOG0000666	OG0000518	n0																																	DR086_RS01375	DR097_RS01415	DR087_RS00945			DR100_RS01520						
N17.HOG0000667	OG0000519	n0																																	DR086_RS03380	DR097_RS01035	DR087_RS02280			DR100_RS00885						
N17.HOG0000668	OG0000520	n0																																	DR086_RS02880	DR097_RS00910	DR087_RS02535			DR100_RS01010						
N17.HOG0000669	OG0000521	n0																																	DR086_RS00135	DR097_RS00165	DR087_RS01785			DR100_RS00580						
N17.HOG0000670	OG0000522	n0																																	DR086_RS00170	DR097_RS00130	DR087_RS01820			DR100_RS00545						
N17.HOG0000671	OG0000523	n0																																	DR086_RS01545	DR097_RS00715	DR087_RS00590			DR100_RS01440						
N17.HOG0000672	OG0000524	n0																																	DR086_RS00840	DR097_RS01530	DR087_RS01260			DR100_RS02455						
N17.HOG0000673	OG0000525	n0																																	DR086_RS05020	DR097_RS04770	DR087_RS04645			DR100_RS04860						
N17.HOG0000674	OG0000526	n14																																	DR086_RS04135	DR097_RS04225				DR100_RS04195						
N17.HOG0000675	OG0000526	n28																																		DR097_RS04230										
N17.HOG0000676	OG0000527	n5																																	DR086_RS00635	DR097_RS04395				DR100_RS04455						
N17.HOG0000677	OG0000527	n27																																		DR097_RS04390				DR100_RS04460						
N17.HOG0000678	OG0000528	n0																																	DR086_RS04775	DR097_RS04575	DR087_RS04415			DR100_RS02775						
N17.HOG0000679	OG0000529	n0																																	DR086_RS02090	DR097_RS02735	DR087_RS00205			DR100_RS03015						
N17.HOG0000680	OG0000530	n0																																	DR086_RS03450	DR097_RS02115	DR087_RS01735			DR100_RS03460						
N17.HOG0000681	OG0000531	n0																																	DR086_RS01935	DR097_RS01630	DR087_RS01130			DR100_RS00320						
N17.HOG0000682	OG0000532	n0																																	DR086_RS03285	DR097_RS03520	DR087_RS03180			DR100_RS03540						
N17.HOG0000683	OG0000533	n6																																	DR086_RS02795	DR097_RS03360				DR100_RS00715						
N17.HOG0000684	OG0000534	n0																																	DR086_RS00250	DR097_RS00050	DR087_RS01900			DR100_RS00465						
N17.HOG0000685	OG0000535	n0																																	DR086_RS04825	DR097_RS04745	DR087_RS04460			DR100_RS04635						
N17.HOG0000686	OG0000536	n0																																	DR086_RS02465	DR097_RS03385										
N17.HOG0000687	OG0000537	n0																																	DR086_RS03060	DR097_RS01095	DR087_RS02220			DR100_RS00825						
N17.HOG0000688	OG0000538	n0																																	DR086_RS01710	DR097_RS00500	DR087_RS01975			DR100_RS00040						
N17.HOG0000689	OG0000539	n0																																	DR086_RS00080	DR097_RS00220	DR087_RS02345			DR100_RS00635						
N17.HOG0000690	OG0000540	n0																																	DR086_RS00870	DR097_RS01560	DR087_RS01290			DR100_RS01830						
N17.HOG0000691	OG0000541	n0																																	DR086_RS03000	DR097_RS01485	DR087_RS01220			DR100_RS02495						
N17.HOG0000692	OG0000542	n0																																	DR086_RS00220	DR097_RS00080	DR087_RS01870			DR100_RS00495						
N17.HOG0000693	OG0000543	n1																																	DR086_RS03960											
N17.HOG0000694	OG0000543	n8																																		DR097_RS02005	DR087_RS00345			DR100_RS01640						
N17.HOG0000695	OG0000544	n0																																	DR086_RS04960	DR097_RS04515	DR087_RS04710			DR100_RS04560						
N17.HOG0000696	OG0000545	n0																																	DR086_RS00685	DR097_RS02535	DR087_RS01630			DR100_RS02100						
N17.HOG0000697	OG0000546	n0																																	DR086_RS04500	DR097_RS01750	DR087_RS04305			DR100_RS04445						
N17.HOG0000698	OG0000547	n0																																	DR086_RS01120	DR097_RS04935	DR087_RS01470			DR100_RS01680						
N17.HOG0000699	OG0000548	n0																																	DR086_RS03320	DR097_RS03110	DR087_RS03220			DR100_RS03425						
N17.HOG0000700	OG0000549	n0																																	DR086_RS05015	DR097_RS04765	DR087_RS04650			DR100_RS04865						
N17.HOG0000701	OG0000550	n0																																	DR086_RS01445	DR097_RS00615	DR087_RS00690			DR100_RS01340						
N17.HOG0000702	OG0000551	n0																																	DR086_RS02920	DR097_RS01310	DR087_RS03385			DR100_RS03160						
N17.HOG0000703	OG0000552	n7																																		DR097_RS01380	DR087_RS00910									
N17.HOG0000704	OG0000552	n21																																	DR086_RS01340											
N17.HOG0000705	OG0000552	n27																																						DR100_RS01555						
N17.HOG0000706	OG0000553	n0																																	DR086_RS04995	DR097_RS04650	DR087_RS04565			DR100_RS04780						
N17.HOG0000707	OG0000554	n0																																	DR086_RS03115	DR097_RS02160	DR087_RS01690			DR100_RS02285						
N17.HOG0000708	OG0000555	n0																																			DR087_RS04580			DR100_RS04155						
N17.HOG0000709	OG0000556	n2																																			DR087_RS04430									
N17.HOG0000710	OG0000556	n17																																	DR086_RS04800											
N17.HOG0000711	OG0000556	n25																																		DR097_RS04700				DR100_RS04710						
N17.HOG0000712	OG0000557	n0																																	DR086_RS02560	DR097_RS00355	DR087_RS02850			DR100_RS00185						
N17.HOG0000713	OG0000558	n0																																	DR086_RS02530	DR097_RS00385	DR087_RS02820			DR100_RS00155						
N17.HOG0000714	OG0000559	n0																																	DR086_RS01605	DR097_RS01855	DR087_RS02085			DR100_RS02180						
N17.HOG0000715	OG0000560	n0																																	DR086_RS00670	DR097_RS02550	DR087_RS01645			DR100_RS02115						
N17.HOG0000716	OG0000561	n0																																	DR086_RS01695	DR097_RS00515	DR087_RS01990			DR100_RS00025						
N17.HOG0000717	OG0000562	n0																																	DR086_RS00675	DR097_RS02545	DR087_RS01640			DR100_RS02110						
N17.HOG0000718	OG0000563	n0																																	DR086_RS00660	DR097_RS02565	DR087_RS01655			DR100_RS02125						
N17.HOG0000719	OG0000564	n0																																	DR086_RS03420	DR097_RS03805	DR087_RS03320			DR100_RS03935						
N17.HOG0000720	OG0000565	n0																																	DR086_RS03570	DR097_RS02490	DR087_RS01590			DR100_RS02050						
N17.HOG0000721	OG0000566	n0																																	DR086_RS00815	DR097_RS02505	DR087_RS01600			DR100_RS02065						
N17.HOG0000722	OG0000567	n0																																	DR086_RS00785	DR097_RS02530	DR087_RS01625, DR087_RS04055			DR100_RS02095						
N17.HOG0000723	OG0000568	n0																																	DR086_RS03020	DR097_RS01135	DR087_RS02180			DR100_RS00785						
N17.HOG0000724	OG0000569	n0																																	DR086_RS02535	DR097_RS00380	DR087_RS02825			DR100_RS00160						
N17.HOG0000725	OG0000570	n0																																	DR086_RS04955	DR097_RS04520	DR087_RS04705			DR100_RS04555						
N17.HOG0000726	OG0000571	n0																																	DR086_RS02545	DR097_RS00370	DR087_RS02835			DR100_RS00170						
N17.HOG0000727	OG0000572	n0																																	DR086_RS02570	DR097_RS00350	DR087_RS02855			DR100_RS00190						
N17.HOG0000728	OG0000573	n0																																	DR086_RS01610	DR097_RS01860	DR087_RS02080			DR100_RS02185						
N17.HOG0000729	OG0000574	n0																																	DR086_RS03400		DR087_RS03300			DR100_RS00230						
N17.HOG0000730	OG0000575	n0																																	DR086_RS02520	DR097_RS00395	DR087_RS02810			DR100_RS00145						
N17.HOG0000731	OG0000576	n0																																	DR086_RS01655	DR097_RS01905	DR087_RS02035			DR100_RS02230						
N17.HOG0000732	OG0000577	n0																																	DR086_RS00850	DR097_RS01540	DR087_RS01270			DR100_RS01810						
N17.HOG0000733	OG0000578	n0																																	DR086_RS00830	DR097_RS01520	DR087_RS01250			DR100_RS02465						
N17.HOG0000734	OG0000579	n0																																	DR086_RS00655	DR097_RS03415				DR100_RS03380						
N17.HOG0000735	OG0000580	n0																																	DR086_RS01005	DR097_RS04150	DR087_RS04010			DR100_RS04170						
N17.HOG0000736	OG0000581	n0																																	DR086_RS00640	DR097_RS03400				DR100_RS03395						
N17.HOG0000737	OG0000582	n0																																	DR086_RS04965	DR097_RS04510	DR087_RS04715			DR100_RS04565						
N17.HOG0000738	OG0000583	n0																																	DR086_RS01620	DR097_RS01870	DR087_RS02070			DR100_RS02195						
N17.HOG0000739	OG0000584	n0																																	DR086_RS00715	DR097_RS02035	DR087_RS00315			DR100_RS01610						
N17.HOG0000740	OG0000585	n0																																	DR086_RS02120	DR097_RS02705	DR087_RS00170, DR087_RS00175			DR100_RS03870						
N17.HOG0000741	OG0000586	n0																																	DR086_RS01635	DR097_RS01885	DR087_RS02055			DR100_RS02210						
N17.HOG0000742	OG0000587	n0																																	DR086_RS05080	DR097_RS04895	DR087_RS04775			DR100_RS04190						
N17.HOG0000743	OG0000588	n0																																	DR086_RS01660		DR087_RS02030			DR100_RS02235						
N17.HOG0000744	OG0000589	n0																																	DR086_RS03515	DR097_RS03505	DR087_RS03500			DR100_RS03530						
N17.HOG0000745	OG0000590	n1																																	DR086_RS00705											
N17.HOG0000746	OG0000590	n5																																		DR097_RS02025	DR087_RS00325			DR100_RS01620						
N17.HOG0000747	OG0000591	n0																																	DR086_RS04045	DR097_RS00880				DR100_RS04185						
N17.HOG0000748	OG0000592	n0																																	DR086_RS00860	DR097_RS01550	DR087_RS01280									
N17.HOG0000749	OG0000593	n0																																	DR086_RS02450	DR097_RS00550	DR087_RS00755			DR100_RS01275						
N17.HOG0000750	OG0000594	n0																																	DR086_RS02525	DR097_RS00390	DR087_RS02815			DR100_RS00150						
N17.HOG0000751	OG0000595	n6																																						DR100_RS03575						
N17.HOG0000752	OG0000595	n13																																			DR087_RS03405									
N17.HOG0000753	OG0000596	n0																																						DR100_RS02145						
N17.HOG0000754	OG0000597	n7																																	DR086_RS02905		DR087_RS03400			DR100_RS03565						
N17.HOG0000755	OG0000598	n0																																						DR100_RS02140						
N17.HOG0000756	OG0000599	n0																																						DR100_RS02135						
