HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N13.HOG0000583	OG0000466	n0														NB627_RS00410	NB626_RS00400																					DR099_RS02950								
N13.HOG0000584	OG0000467	n0														NB627_RS02865	NB626_RS02860																					DR099_RS04290								
N13.HOG0000585	OG0000468	n0														NB627_RS02105	NB626_RS02095																													
N13.HOG0000586	OG0000469	n0														NB627_RS02165	NB626_RS02160																					DR099_RS01245								
N13.HOG0000587	OG0000470	n0														NB627_RS00960	NB626_RS00960																					DR099_RS03645								
N13.HOG0000588	OG0000471	n0														NB627_RS01040	NB626_RS01045																					DR099_RS01890								
N13.HOG0000589	OG0000472	n0														NB627_RS03520	NB626_RS03515																					DR099_RS02535								
N13.HOG0000590	OG0000473	n0															NB626_RS03705																					DR099_RS03235								
N13.HOG0000591	OG0000474	n0														NB627_RS03705	NB626_RS03710																					DR099_RS03230								
N13.HOG0000592	OG0000475	n0														NB627_RS03710	NB626_RS03715																					DR099_RS03225								
N13.HOG0000593	OG0000476	n0														NB627_RS01685	NB626_RS01675																					DR099_RS01390								
N13.HOG0000594	OG0000477	n0														NB627_RS02810	NB626_RS02805																					DR099_RS00170								
N13.HOG0000595	OG0000478	n0														NB627_RS03645	NB626_RS03650																					DR099_RS02280								
N13.HOG0000596	OG0000479	n0														NB627_RS01450	NB626_RS01445																					DR099_RS00935								
N13.HOG0000597	OG0000480	n0														NB627_RS02170	NB626_RS02165																					DR099_RS03640								
N13.HOG0000598	OG0000481	n0														NB627_RS00935	NB626_RS00935																					DR099_RS01535								
N13.HOG0000599	OG0000482	n0														NB627_RS01320	NB626_RS01325																					DR099_RS03275								
N13.HOG0000600	OG0000483	n0														NB627_RS02220	NB626_RS02210																					DR099_RS01290								
N13.HOG0000601	OG0000484	n0														NB627_RS00200	NB626_RS00200																					DR099_RS04330								
N13.HOG0000602	OG0000485	n0														NB627_RS01280	NB626_RS01285																					DR099_RS02385								
N13.HOG0000603	OG0000486	n0														NB627_RS02470	NB626_RS02465																					DR099_RS02770								
N13.HOG0000604	OG0000487	n0															NB626_RS02150																					DR099_RS04370								
N13.HOG0000605	OG0000488	n0														NB627_RS02185	NB626_RS02180																					DR099_RS01260								
N13.HOG0000606	OG0000489	n0															NB626_RS00050																					DR099_RS00475								
N13.HOG0000607	OG0000490	n0														NB627_RS03815	NB626_RS03815																					DR099_RS00535								
N13.HOG0000608	OG0000491	n0														NB627_RS01470	NB626_RS01465																					DR099_RS00955								
N13.HOG0000609	OG0000492	n0														NB627_RS01555	NB626_RS01545																					DR099_RS01030								
N13.HOG0000610	OG0000493	n0														NB627_RS00690	NB626_RS00680																					DR099_RS02750								
N13.HOG0000611	OG0000494	n0														NB627_RS00750	NB626_RS00740																					DR099_RS01695								
N13.HOG0000612	OG0000495	n0																																				DR099_RS01130								
N13.HOG0000613	OG0000496	n0														NB627_RS03015	NB626_RS03010																					DR099_RS01140								
N13.HOG0000614	OG0000497	n0														NB627_RS03010	NB626_RS03005																					DR099_RS01145								
N13.HOG0000615	OG0000498	n0														NB627_RS02925	NB626_RS02920																					DR099_RS00055								
N13.HOG0000616	OG0000499	n0														NB627_RS02890	NB626_RS02885																					DR099_RS00090								
N13.HOG0000617	OG0000500	n0														NB627_RS02070																						DR099_RS00425								
N13.HOG0000618	OG0000501	n0														NB627_RS03260	NB626_RS03250																					DR099_RS02105								
N13.HOG0000619	OG0000502	n0															NB626_RS01315																					DR099_RS03265								
N13.HOG0000620	OG0000503	n0															NB626_RS00865																					DR099_RS01590								
N13.HOG0000621	OG0000504	n0														NB627_RS01015	NB626_RS01015																					DR099_RS01915								
N13.HOG0000622	OG0000505	n0														NB627_RS01050	NB626_RS01055																					DR099_RS01880								
N13.HOG0000623	OG0000506	n0														NB627_RS01060																						DR099_RS01870								
N13.HOG0000624	OG0000507	n0														NB627_RS01095	NB626_RS01100																					DR099_RS01835								
N13.HOG0000625	OG0000508	n0														NB627_RS00250																						DR099_RS00735								
N13.HOG0000626	OG0000509	n0														NB627_RS00285	NB626_RS00285																					DR099_RS00700								
N13.HOG0000627	OG0000510	n0														NB627_RS00300	NB626_RS00295																					DR099_RS00690								
N13.HOG0000628	OG0000511	n0														NB627_RS00540	NB626_RS00530																					DR099_RS02985								
N13.HOG0000629	OG0000512	n0														NB627_RS02740	NB626_RS02735																					DR099_RS00235								
N13.HOG0000630	OG0000513	n0														NB627_RS03630	NB626_RS03635																					DR099_RS02265								
N13.HOG0000631	OG0000514	n0														NB627_RS03050	NB626_RS03045																					DR099_RS01105								
N13.HOG0000632	OG0000515	n10																																				DR099_RS03890								
N13.HOG0000633	OG0000515	n20																																				DR099_RS01380								
N13.HOG0000634	OG0000516	n0																																				DR099_RS04375								
N13.HOG0000635	OG0000517	n0														NB627_RS00065	NB626_RS00065																					DR099_RS00460								
N13.HOG0000636	OG0000518	n0														NB627_RS03300	NB626_RS03295																					DR099_RS02065								
N13.HOG0000637	OG0000519	n0															NB626_RS00900																					DR099_RS01565								
N13.HOG0000638	OG0000520	n0														NB627_RS01035																						DR099_RS01900								
N13.HOG0000639	OG0000521	n0														NB627_RS00265																						DR099_RS00720								
N13.HOG0000640	OG0000522	n0															NB626_RS00300																					DR099_RS00685								
N13.HOG0000641	OG0000523	n0														NB627_RS03560	NB626_RS03560																					DR099_RS02200								
N13.HOG0000642	OG0000524	n0														NB627_RS02860	NB626_RS02855																					DR099_RS00120								
N13.HOG0000643	OG0000525	n0														NB627_RS03525	NB626_RS03520																					DR099_RS04520								
N13.HOG0000644	OG0000526	n14														NB627_RS01970	NB626_RS01960																													
N13.HOG0000645	OG0000526	n28														NB627_RS01965	NB626_RS01955																													
N13.HOG0000646	OG0000526	n32																																				DR099_RS03715								
N13.HOG0000647	OG0000527	n5														NB627_RS01910	NB626_RS01900																					DR099_RS03420								
N13.HOG0000648	OG0000528	n0																																				DR099_RS04380								
N13.HOG0000649	OG0000529	n0																																				DR099_RS02835								
N13.HOG0000650	OG0000530	n0															NB626_RS02505																					DR099_RS03455								
N13.HOG0000651	OG0000531	n0														NB627_RS01530																						DR099_RS01005								
N13.HOG0000652	OG0000532	n0														NB627_RS01750, NB627_RS01755	NB626_RS01730, NB626_RS01735																					DR099_RS04390								
N13.HOG0000653	OG0000533	n0														NB627_RS00710	NB626_RS00700																													
N13.HOG0000654	OG0000534	n0															NB626_RS00385																					DR099_RS00605								
N13.HOG0000655	OG0000535	n0																																				DR099_RS04310								
N13.HOG0000656	OG0000536	n0															NB626_RS03750																					DR099_RS03325								
N13.HOG0000657	OG0000537	n0																																				DR099_RS01625								
N13.HOG0000658	OG0000538	n0														NB627_RS01240																						DR099_RS02340								
N13.HOG0000659	OG0000539	n0																																				DR099_RS00775								
N13.HOG0000660	OG0000540	n0														NB627_RS02830	NB626_RS02825																					DR099_RS00150								
N13.HOG0000661	OG0000541	n0															NB626_RS02900																					DR099_RS00075								
N13.HOG0000662	OG0000542	n0																																				DR099_RS00635								
N13.HOG0000663	OG0000543	n8														NB627_RS00515	NB626_RS00510																													
N13.HOG0000664	OG0000544	n4															NB626_RS01370																													
N13.HOG0000665	OG0000544	n7														NB627_RS01370																						DR099_RS04335								
N13.HOG0000666	OG0000544	n16														NB627_RS01375																														
N13.HOG0000667	OG0000545	n3														NB627_RS01955	NB626_RS01945																					DR099_RS00315								
N13.HOG0000668	OG0000546	n0														NB627_RS02975	NB626_RS02970																					DR099_RS03670								
N13.HOG0000669	OG0000547	n0																																				DR099_RS01055								
N13.HOG0000670	OG0000548	n0																																				DR099_RS01365								
N13.HOG0000671	OG0000549	n0																																				DR099_RS04525								
N13.HOG0000672	OG0000550	n0																																				DR099_RS02300								
N13.HOG0000673	OG0000551	n0														NB627_RS03170	NB626_RS03165																					DR099_RS03080								
N13.HOG0000674	OG0000552	n7																																				DR099_RS03625								
N13.HOG0000675	OG0000552	n21														NB627_RS03340	NB626_RS03335																					DR099_RS02030								
N13.HOG0000676	OG0000553	n0														NB627_RS02875	NB626_RS02870																					DR099_RS04285								
N13.HOG0000677	OG0000554	n0														NB627_RS02565	NB626_RS02560																					DR099_RS02150								
N13.HOG0000678	OG0000555	n0														NB627_RS03105	NB626_RS03100																					DR099_RS03825								
N13.HOG0000679	OG0000556	n4														NB627_RS00460	NB626_RS00450																													
N13.HOG0000680	OG0000557	n0														NB627_RS01385	NB626_RS01380																					DR099_RS00870								
N13.HOG0000681	OG0000558	n0														NB627_RS01345	NB626_RS01350																					DR099_RS03300								
N13.HOG0000682	OG0000559	n0														NB627_RS01830	NB626_RS01815																					DR099_RS02440								
N13.HOG0000683	OG0000560	n0														NB627_RS01940	NB626_RS01930																					DR099_RS00300								
N13.HOG0000684	OG0000561	n0														NB627_RS01225	NB626_RS01230																					DR099_RS02325								
N13.HOG0000685	OG0000562	n0														NB627_RS01945	NB626_RS01935																					DR099_RS00305								
N13.HOG0000686	OG0000563	n0														NB627_RS01935	NB626_RS01925																					DR099_RS00290								
N13.HOG0000687	OG0000564	n0														NB627_RS01410	NB626_RS01410																					DR099_RS00895								
N13.HOG0000688	OG0000565	n0														NB627_RS02010	NB626_RS02000																					DR099_RS00360								
N13.HOG0000689	OG0000566	n0														NB627_RS01990	NB626_RS01980																					DR099_RS00345								
N13.HOG0000690	OG0000567	n0														NB627_RS01960	NB626_RS01950																					DR099_RS00320								
N13.HOG0000691	OG0000568	n0														NB627_RS00795	NB626_RS00785																					DR099_RS01665								
N13.HOG0000692	OG0000569	n0														NB627_RS01350	NB626_RS01355																					DR099_RS03305								
N13.HOG0000693	OG0000570	n0														NB627_RS01355	NB626_RS01360																					DR099_RS04580								
N13.HOG0000694	OG0000571	n0														NB627_RS01360	NB626_RS01365																					DR099_RS00855								
N13.HOG0000695	OG0000572	n0														NB627_RS01390	NB626_RS01385																					DR099_RS00875								
N13.HOG0000696	OG0000573	n0														NB627_RS01825	NB626_RS01810																					DR099_RS02445								
N13.HOG0000697	OG0000574	n0														NB627_RS01430	NB626_RS01425																					DR099_RS00915								
N13.HOG0000698	OG0000575	n0															NB626_RS01345																					DR099_RS03290								
N13.HOG0000699	OG0000576	n0														NB627_RS01780	NB626_RS01765																					DR099_RS02490								
N13.HOG0000700	OG0000577	n0														NB627_RS02850	NB626_RS02840																					DR099_RS00130								
N13.HOG0000701	OG0000578	n0														NB627_RS02870	NB626_RS02865																					DR099_RS00110								
N13.HOG0000702	OG0000579	n0														NB627_RS01920	NB626_RS01910																					DR099_RS03430								
N13.HOG0000703	OG0000580	n0														NB627_RS02980	NB626_RS02975																					DR099_RS01175								
N13.HOG0000704	OG0000581	n0														NB627_RS01915	NB626_RS01905																					DR099_RS03425								
N13.HOG0000705	OG0000582	n0														NB627_RS01380	NB626_RS01375																					DR099_RS04340								
N13.HOG0000706	OG0000583	n0														NB627_RS01815	NB626_RS01800																					DR099_RS02455								
N13.HOG0000707	OG0000584	n0														NB627_RS00485	NB626_RS00475																													
N13.HOG0000708	OG0000585	n0														NB627_RS02370	NB626_RS02365																					DR099_RS03495								
N13.HOG0000709	OG0000586	n0														NB627_RS01800	NB626_RS01785																					DR099_RS02470								
N13.HOG0000710	OG0000587	n0														NB627_RS02020	NB626_RS02010																					DR099_RS03720								
N13.HOG0000711	OG0000588	n0														NB627_RS01770	NB626_RS01755																					DR099_RS02495								
N13.HOG0000712	OG0000589	n0														NB627_RS02300	NB626_RS02290																													
N13.HOG0000713	OG0000590	n5														NB627_RS00495	NB626_RS00485																													
N13.HOG0000714	OG0000591	n0														NB627_RS02035	NB626_RS02025																					DR099_RS03730								
N13.HOG0000715	OG0000592	n0																																				DR099_RS00140								
N13.HOG0000716	OG0000593	n0														NB627_RS03730	NB626_RS03735																					DR099_RS03205								
N13.HOG0000717	OG0000594	n0														NB627_RS01340																						DR099_RS03295								
N13.HOG0000718	OG0000595	n6																																				DR099_RS04595								
N13.HOG0000719	OG0000595	n13																																				DR099_RS04555								
N13.HOG0000720	OG0000595	n20														NB627_RS03195	NB626_RS03190																													
N13.HOG0000721	OG0000596	n3																																				DR099_RS04235								
N13.HOG0000722	OG0000596	n5															NB626_RS01860																					DR099_RS04245								
N13.HOG0000723	OG0000597	n6																																				DR099_RS03065								
N13.HOG0000724	OG0000597	n7																																				DR099_RS03370								
N13.HOG0000725	OG0000597	n17														NB627_RS03190	NB626_RS03185																													
N13.HOG0000726	OG0000598	n0														NB627_RS01875	NB626_RS01865																					DR099_RS03395								
N13.HOG0000727	OG0000599	n0														NB627_RS01880	NB626_RS01870																					DR099_RS03400								
N13.HOG0000728	OG0000600	n0														NB627_RS00480	NB626_RS00470																													
N13.HOG0000729	OG0000601	n0																																				DR099_RS00295								
N13.HOG0000730	OG0000602	n0																																				DR099_RS01255								
N13.HOG0000731	OG0000603	n1														NB627_RS00475	NB626_RS00465																													
N13.HOG0000732	OG0000604	n0														NB627_RS02990	NB626_RS02985																					DR099_RS03835								
N13.HOG0000733	OG0000605	n0														NB627_RS00470	NB626_RS00460																													
N13.HOG0000734	OG0000607	n0														NB627_RS01325	NB626_RS01330																					DR099_RS03280								
N13.HOG0000735	OG0000608	n0														NB627_RS01950	NB626_RS01940																					DR099_RS00310								
N13.HOG0000736	OG0000609	n0																																				DR099_RS00330								
N13.HOG0000737	OG0000610	n0														NB627_RS00785	NB626_RS00775																													
N13.HOG0000738	OG0000611	n0														NB627_RS00095	NB626_RS00095																					DR099_RS03175								
N13.HOG0000739	OG0000612	n0														NB627_RS01885	NB626_RS01875																					DR099_RS03405								
N13.HOG0000740	OG0000613	n0														NB627_RS02030	NB626_RS02020																													
N13.HOG0000741	OG0000615	n0														NB627_RS02880	NB626_RS02875																					DR099_RS00100								
N13.HOG0000742	OG0000616	n0														NB627_RS00455	NB626_RS00445																													
N13.HOG0000743	OG0000617	n0														NB627_RS01785	NB626_RS01770																					DR099_RS02485								
N13.HOG0000744	OG0000618	n0																																				DR099_RS02575								
N13.HOG0000745	OG0000620	n0														NB627_RS02015	NB626_RS02005																													
N13.HOG0000746	OG0000621	n0																																				DR099_RS03725								
N13.HOG0000747	OG0000622	n0														NB627_RS02340	NB626_RS02335																													
N13.HOG0000748	OG0000624	n0														NB627_RS03345	NB626_RS03340																					DR099_RS02025								
N13.HOG0000749	OG0000625	n0																																				DR099_RS04665								
N13.HOG0000750	OG0000627	n0														NB627_RS03750	NB626_RS03755																													
N13.HOG0000751	OG0000632	n0														NB627_RS01890	NB626_RS01880																													
N13.HOG0000752	OG0000633	n0																																				DR099_RS04260								
N13.HOG0000753	OG0000642	n0														NB627_RS00505	NB626_RS00495																													
N13.HOG0000754	OG0000644	n0														NB627_RS03200	NB626_RS03195																					DR099_RS02125								
N13.HOG0000755	OG0000648	n0														NB627_RS02785	NB626_RS02780																													
N13.HOG0000756	OG0000649	n0														NB627_RS01505	NB626_RS01495																													
N13.HOG0000757	OG0000650	n0														NB627_RS03335	NB626_RS03330																													
N13.HOG0000758	OG0000651	n0														NB627_RS02305	NB626_RS02295																													
N13.HOG0000759	OG0000652	n0																																				DR099_RS03885								
N13.HOG0000760	OG0000653	n0																																				DR099_RS01520								
N13.HOG0000761	OG0000654	n0																																				DR099_RS03615								
N13.HOG0000762	OG0000656	n0															NB626_RS02440																													
N13.HOG0000763	OG0000657	n0														NB627_RS02585																														
N13.HOG0000764	OG0000658	n0															NB626_RS02845																													
N13.HOG0000765	OG0000659	n0														NB627_RS03570	NB626_RS03570																													
N13.HOG0000766	OG0000660	n0														NB627_RS02310	NB626_RS02300																													
N13.HOG0000767	OG0000661	n0														NB627_RS02320	NB626_RS02310																													
N13.HOG0000768	OG0000662	n0														NB627_RS02315	NB626_RS02305																													
N13.HOG0000769	OG0000692	-														NB627_RS00925	NB626_RS00925																													
